,아이디,날짜,맛평점,양평점,배달평점,리뷰
29,ym**님,2022년 10월 29일,5,4,5,"소갈비찜이랑 김치찜이랑 고민하다가 둘다시켰어요ㅎㅎ 맛은 어느하나 고르기 힘드네요 둘다 맛있어요~!  김치찜에 김치가 정말 정갈하게 예쁘게 담아주셔서 먹기도 편해요~
소갈비찜이 양념이 진짜맛있어요 간도 싱겁지않고 딱좋아요
전에 소갈비찜 시켜서 당일에 먹었을땐 고기가 좀 퍽퍽했는데 다음날 남은거 냄비에 끓여서 먹으니까 더 맛있더라고요ㅎㅎ 내일 좀 끓여먹으려고 일부러 좀 남겼어요 ㅎㅎ 반찬으로 오징어 젓갈 너무좋아요ㅎㅎ
믿고 주문할 수 있도록 깨끗한 환경에서 요리해주세요^^ 맛있게 잘먹었습니다~!!"
30,c0**님,2022년 10월 28일,5,5,5,말안해도 다들 아시죠? 맛있어서 환장해요. 맛있어서 환장허것네.
31,cj**님,2022년 10월 27일,5,5,5,안 짜서 더 맛잇는 거 같아요
32,dh**님,2022년 10월 26일,5,5,5,"비쥬얼보고 술을 안마실 수가 없네요!
비쥬얼만큼이나 맛도 끝내줍니다."
33,c0**님,2022년 10월 26일,5,5,5,"맛단장
맛있어서 단골되는 장군집-구로점"
34,c0**님,2022년 10월 26일,5,5,5,맛있어서 환불 못받는 장군집
35,sn**님,2022년 10월 25일,5,5,5,맛있습니다 또 시켜먹을게요
36,sn**님,2022년 10월 25일,5,5,5,깜빡하고 사진을 안 찍었네요 맛있습니다
37,rh**님,2022년 10월 23일,5,5,5,처음 시켜먹었는데 대박 맛있네요 다음에 또 시켜먹을게요!
38,ri**님,2022년 10월 23일,5,5,5,"다음엔 매운맛으로 시킬거에요! 지금도 맛있지만 좀더 매우면 더막있읗거같아요!!

왕계란말이는.. 늘 먹어보고 싶었지만 1인가구라 양이 넘 넘쳐서 못시키다 이번에 먹어라도보자라는 생각으로 시켰는데 ㅠㅠㅠ 맛은있지만 역시 양이 너무 많아서 못시킬거같아요 흑흑 다음에 집에 친구들오면 치즈말고 오리지널로 한번 더..시킬까 생각중입니다 ㅎㅎㅎㅎ 진짜 6명이서 먹는다 해두 배부를듯해요 짱짱"
39,bv**님,2022년 10월 22일,5,5,5,굿굿 맛있습니다 굿굿
40,sa**님,2022년 10월 22일,4,4,5,감사합니다 잘먹었습니다~!
41,st**님,2022년 10월 22일,5,5,5,닭도리탕 자주 주문해먹는편인데 여기 닭볶음탕이 자극적인 조미료맛이 아니고 집에서 한 맛에 가까워요 야채도 많이 들어간 편이고 추천합니다 ㅎㅎ
42,c0**님,2022년 10월 21일,5,5,5,맛환장 맛짱 환장하게 맛있는 김치찜
43,c0**님,2022년 10월 21일,5,5,5,맛짱 맛짱 맛짱 맛짱 맛짱 맛짱
44,ye**님,2022년 10월 21일,5,5,5,"으헝😭😭❤️ 너무 맛있어서 사진 찍은줄 알고 정신놓고 먹었나봐요😭❤️
맛있게 맵고 당면사리는 진짜 꼭 넣어먹어야해요‼️‼️
요청사항도 잘 들어주시고 신경써서 잘 챙겨주셔서
너무 너무 너무 감사한 마음으로 맛있게 잘 먹었어요‼️
정말 감사합니다💕💕"
45,ne**님,2022년 10월 21일,5,5,5,"너무 맛있었어요
김치도 고기도 너무 만족입니다"
46,ch**님,2022년 10월 19일,5,5,5,첫 주문이었는데 맛있게 잘 먹었습니다~~
47,na**님,2022년 10월 15일,5,5,5,수령 후 30분 뒤에 먹었는데 랩핑 잘해주셔서 안데워도 따뜻하게 먹었습니다:) 정말 맛있었고 훌륭한 식사 감사합니다
48,c0**님,2022년 10월 15일,5,5,5,솔직하게 말씀 드리면 조금 변한것 같습니다. 물이 많아졌구요. 김치도 조금 덜 잘려서 큰것같구요. 그래도 맛있게 잘먹었습니다.
49,eu**님,2022년 10월 14일,5,5,4,오늘 배달 좀 늦었어요 ㅜㅜ 그래도 항상 맛있습니다
50,ju**님,2022년 10월 13일,5,5,5,넘맛있어요. 재주문할께요
51,eh**님,2022년 10월 13일,5,5,5,너무 맛있게 잘 먹었습니다~!!
52,be**님,2022년 10월 12일,5,5,4,진짜여기최고임 ㅠㅠㅠ리뷰이벤트감사해요ㅠㅠ없어도 시켜먹겟지만 있어서 너무감사한곳. 저번에 다른곳에서시켯다가 다시여기로정착!! 제발드셔주세용
53,pa**님,2022년 10월 10일,5,5,5,처음 주문해봤는데 양도 푸짐하고 맛있어요~
54,go**님,2022년 10월 10일,4,5,5,"음료 서비스로 주셔서 감사합니다
포장도 깔끔하고 양도 많고 식혜도 맛있고 음식도 맛있는데 닭에서 비린내가 조금 납니다"
55,ym**님,2022년 10월 7일,5,5,4,"고기가 질기진 않고 약간 퍽퍽한편..
고기질 보다는 양념이 맛있어서 잘먹었습니다
보통맛이 신라면 정도라고 써있는데 신라면 보다 훨~~씬 덜매워요. 일반적인 갈비찜 맵기정도라고 생각하시면 될듯요(매운맛 없음)"
56,kd**님,2022년 10월 7일,5,5,5,양도 많고 맛있어요
57,c0**님,2022년 10월 6일,5,5,2,맛짱. 배달은 국물이랑 반찬이 조금 흘렀네요.
58,c0**님,2022년 10월 6일,5,5,5,저를 먹여살려주시는곳 오늘도 잘먹었습니다.
59,hs**님,2022년 10월 6일,5,5,5,맛있누 맛있누 맛있누
60,zs**님,2022년 10월 6일,5,5,5,이번에도 맛있게 잘 먹었습니다 ~^^
61,jj**님,2022년 10월 5일,-,-,-,"일산 장군집에서 정말 잘 먹었는데 이사와서 같은 가게를 발견해서 이런 우연이ㅠㅠ하고 달려가서 포장해왔어요.
직접 본 가게도 깔끔하니 괜찮고 잠깐 픽업하는 것 뿐인데도 마스크 착용 하시고 응대 해주셔서 기분이 좋았네요!
반찬으로 나오는 계란장조림도 맛있고, 메인메뉴인 김치찜 소짜 2~3인분 진짜 양 많아서 고기 추가해서 두끼 먹었네요 ㅎㅎ 식혜도 국산에 엿기름맛 제대로라 오랜만에 캔식혜 아닌 진짜 식혜 먹는 기분이였어요 !! 환불 해주신다 해도 음식 못 돌려드릴 맛집이예요 !! 😊"
62,cu**님,2022년 10월 4일,5,5,5,맛잇어뇨
63,hu**님,2022년 10월 4일,4,5,5,양념은 맛있는데 소고기 넘 질겼어요 ㅠㅠ
64,yo**님,2022년 10월 3일,5,5,5,맛있게 먹었습니다~!!!!!
65,so**님,2022년 10월 2일,5,5,5,늘 맛있어요~~ 리뷰 당면은 없어서 아쉽지만ㅜㅜㅜㅜ 바쁘셨나봐요😂😂 그래도 맛있어용~~~
66,pa**님,2022년 10월 2일,5,5,5,맛있게 먹었습니다.
67,ch**님,2022년 9월 29일,5,5,5,맛잇어용 배불러요ㅠㅠ.ㅠㅠㅠㅠㅠ
68,ta**님,2022년 9월 28일,5,5,5,"아쉽군요!! 첫주문인데
환불 실패했네요.. 양 모자를까봐
친구랑 둘이서 3~4인분 시켰는데
반이나 남았어요..! 잘 먹었습니닿ㅎㅎ"
69,c0**님,2022년 9월 27일,5,5,5,맛있어서 단골되는 장군집-구로점
70,ms**님,2022년 9월 24일,5,5,5,"여기서 소갈비찜만 한 5번째 먹는듯요ㅎㅎ
정말맛있습니다ㅎㅎ"
71,re**님,2022년 9월 24일,5,5,5,맛있었어요. 환불은 안해주셔도 됩니다
72,jj**님,2022년 9월 23일,4,5,4,"‘넵’ 한마디에 먹기 전부터 유쾌해졌어요 ㅎㅎ
금요일이라 그런지 배달은 조금 늦었는데 그래도 따뜻하게 잘 먹었어요. 아이도 맛있다면서 잘 먹네요~"
73,th**님,2022년 9월 23일,5,5,5,맛있어요 추천합니다
74,ye**님,2022년 9월 22일,5,5,5,"역시 소갈비 넘넘넘 맛있어요🥰😍❤️👍
제가 안먹는게 많아서 밥.반찬 등..이것저것 주지말라고 요청했는데💦
잘 확인해 주시고 더 신경써서 챙겨주셔서 너무나 감사드립니다😻❤️
덕분에 너무나 맛있고 감사한 저녁시간이었어요👍👍❤️
부드럽고 맛있는 소갈비 먹으러 또 올께요😆😁❤️"
75,c0**님,2022년 9월 22일,5,5,5,"아 자주시켜먹어서 더이상 쓸리뷰 생각이 안나는데.
음....   맛짱! 짱맛있다."
76,ti**님,2022년 9월 21일,5,5,5,양많고 맛있습니다
77,wa**님,2022년 9월 21일,5,5,4,"김치찜 생각 날  때
마다 주문해서 먹고 있어요.
오늘도 너무 맛있습니다.^^"
78,c0**님,2022년 9월 21일,5,5,5,단골찜 환장하게맛있는찜 김치찜
79,o2**님,2022년 9월 20일,5,5,5,진짜 배부르게 맛있게 먹었습니다~
80,2c**님,2022년 9월 19일,5,5,5,맛잇어요ㅎㅎ보통맛은 신라면보다 더매웠던거같아요
81,dh**님,2022년 9월 17일,5,5,5,양도 푸짐하고 맛있었어요! 또 주문할게요~~~
82,li**님,2022년 9월 17일,5,5,5,"항상 믿고먹는 김치찜입니당 ㅎㅎ
이번에 엄청매운맛했다가... 죽을뻔했어여...
담부턴 까불지말고 걍 먹을게여....
ㅋㅋㅋㅋㅋㅋㅋ"
83,c0**님,2022년 9월 15일,5,5,5,장군! 오늘도 맛있게 먹었나이다. 감사합니다.
84,ca**님,2022년 9월 15일,5,5,5,믿고 먹는 몇안되는 집 중 하나네요 오늘도 맛있게 먹었어요!
85,au**님,2022년 9월 11일,-,-,-,잘 받아서 잘먹었습니다 다음엔 아주 매운맛 도전 ㅎ
86,c0**님,2022년 9월 11일,5,5,5,환장하게 맛있쥬!  맛환장!
87,ca**님,2022년 9월 7일,5,5,5,오랜만에 맛있게 잘먹었습니당|
88,ph**님,2022년 9월 7일,5,5,5,"양 엄청나네요,
김치찜도 맛있지만 찜닭 강추입니다.
보통맛에 조금만 더 맵게 신청했더니 딱 적당한 맵기네요.
다음에 또 주문할께요"
89,wh**님,2022년 9월 6일,5,5,5,맛있게 잘 먹었어요.
90,so**님,2022년 9월 6일,5,5,5,맛잇어요 또시켜먹을게요
91,ar**님,2022년 9월 5일,5,5,5,"믿고먹는 맛집입니다~^^^
찜닭은 여기예요~
늘 맛있게먹고있어요~"
92,ky**님,2022년 9월 5일,5,5,5,이번역시 맛있게 잘먹었어요. 당면이 기본으로 들어가는줄알고 추가 안했더니 아쉽더라구요~다음번엔 당면하고 치즈추가해서 먹어야겠어요. 초등 아이들도 맛잏게잘먹었어요!
93,cj**님,2022년 9월 5일,5,5,5,아주 맛있게 잘 먹었습니다! 앞으로도 자주 시켜 먹을게요~
94,81**님,2022년 9월 4일,5,5,5,첨 주문했는데 맛있어요!!
95,ei**님,2022년 9월 3일,5,5,5,환불받기 실패했습니다.  간이 세지않고 맛있습니다.
96,tr**님,2022년 9월 3일,5,5,5,양도많고맛있어욬ㅋㅋ
97,sc**님,2022년 9월 3일,5,5,5,맛있게 잘 먹었습니다
98,ne**님,2022년 9월 2일,5,5,5,"맛있네요
사장님께서 피드백에 대한 반응이 빠르신것같아요
너무 맛있게 잘 먹었습니다"
99,c0**님,2022년 9월 2일,5,5,5,겁나 맛있음. 먹다가 겁나도 책임 못짐.
100,st**님,2022년 9월 2일,5,5,5,너무 맛있네요 환불 받으신 분이 있나 모르겠네요 ㅎㅎ요즘 요리하는데 맛들렸는데 조리법 배우고싶네요 ㅋㅋㅋ
101,ad**님,2022년 9월 2일,5,5,5,맛있네요^_^ 김치랑 떡이 진짜 맛있어요
102,c0**님,2022년 8월 30일,5,5,5,환장하게 맛있음 ㅎㅎ
103,ks**님,2022년 8월 29일,5,5,5,맛있어요 생각보다 덜 매웠습니다
104,ja**님,2022년 8월 29일,5,4,5,"맛있게 맵고 너무 맛있었어요
고기양은 살짝 아쉬운느낌"
105,rk**님,2022년 8월 29일,5,5,5,"배달이 시간이 좀 안맞아서 약간 실망했었어요ㅠ 매장에 전화드렸더니 너무 죄송스러워하시길래 더 기다렸어욤
근데 기다리길 잘했네요~~
지금까지 먹어본 찜닭중에 제일 맛있네요.
보통 양념이 배어있지 않고 심심한데
이건 양념도 잘 베어있구 감칠맛도 있구 떡이랑 당면도 맛나요!! 맛있게 잘먹었습니다. 번창하세요 사장님^^"
106,wh**님,2022년 8월 28일,5,5,5,오자마자 바로 다 먹어버렸네요 해먹기 부담스러울때 시켜먹으면 좋아요
107,sk**님,2022년 8월 27일,5,5,5,김치찜은 무조건 장군집!!
108,td**님,2022년 8월 26일,5,5,5,맛있게 잘 먹었어요
109,he**님,2022년 8월 26일,4,5,5,조금 고기가 부들 하면 좋겠어요
110,hh**님,2022년 8월 23일,5,5,5,"맛있게 잘 먹었습니다.
다음에는 한단계 더 맵게 먹어봐야겠어요ㅎㅎ"
111,ss**님,2022년 8월 22일,5,5,5,"양이 진짜 많고 배달도 생각보다 빨랐어요
맛있게 먹었습니다"
112,si**님,2022년 8월 20일,4,5,5,"정말 맛있어서 자주 시키는데, 오늘은 약간 닭향기가 올드해서 별 하나 뺏어요.."
113,su**님,2022년 8월 19일,5,5,5,맛있어요~~ 적당히 매콤하고 좋네요
114,hy**님,2022년 8월 19일,2,3,3,"그냥 그럭저럭했어요
물론 개인 기호에따를수도있다고생각"
115,zs**님,2022년 8월 19일,5,5,5,빠른 배송 깕끔한 포장. 이번에도 맛있게 잘먹었습니다 ^^
116,rh**님,2022년 8월 19일,5,4,5,"맛있어요
또물게요
일반당면이 넓지않은당면인거죠"
117,su**님,2022년 8월 18일,5,5,5,너무 맛있고 깔끔해요! 계란찜 만두 찜닭 다 완벽하고 양도 많네요!!
118,so**님,2022년 8월 17일,5,5,5,며칠 만에 또 시켜먹었어요 너무 맛나요
119,ro**님,2022년 8월 17일,5,5,5,꿀맛!! 양도 어마어마 해서 셋이 배터짐
120,jj**님,2022년 8월 14일,5,5,5,"맛있고 양푸짐하고 국물 넉넉해서 좋았어요~!
보통맛이 약간의 매콤함이 있어 매운거 못먹는 사람도 딱 좋았어요.
또 시켜 먹을께요~^^ 서비스도 요청없이 보내주셔서 감사해요~"
121,tm**님,2022년 8월 14일,5,5,5,잘먹었습니다
122,sk**님,2022년 8월 13일,5,5,5,너무 맛있어용ㅎㅎㅎ 사리 선택옵션에 우동사리랑 순두부사리도 있었음 좋을거 같아요!!
123,wj**님,2022년 8월 13일,5,5,5,오랜만에 시켰는데 맛있어요
124,so**님,2022년 8월 12일,5,5,5,리뷰 좋아서 시켰는데 진짜 맛있네요~~~ 대식가 둘이서 소자 하나로 충분합니다 잘먹었어요
125,a0**님,2022년 8월 7일,5,5,5,여지껏 시켜먹었던 김치찜중 가장푸짐하고 맛있는 집이니다.최고입니다~~
126,ai**님,2022년 8월 7일,5,5,5,맛있게 잘 먹었습니다!
127,go**님,2022년 8월 6일,4,5,5,"김치찜이 너무 맛있었는데 그 안에 들어있는 떡이 쉬어서 먹을수가 없었어요ㅜㅠ
같이 주문한 계란말이는 크기가 크고 맛있었어요"
128,le**님,2022년 8월 6일,5,5,3,"맛있게 잘 먹었습니다
닭볶음탕은 여기가 젤 맛나요"
129,sk**님,2022년 8월 5일,5,5,5,하... 진짜 킹받게 맛있어요...ㅠ 요청사항 잘 봐주시고 포장 꼼꼼하게 해주셔서 국물 흘림 하나도 없었습니다!!!! 배달 김치찜중 제일 맛있었어요
130,si**님,2022년 8월 5일,5,5,1,"갈비는 정말정말 맛있었습니다~~ 크!
점심 시간 지나고 시켰는데도 배달이 조금.. 오래 걸려서 아쉬웠어요ㅠㅠ
다음엔 미리 시켜야겠어요!"
131,th**님,2022년 8월 1일,5,5,1,"여기 맛있어서 김치찜 땡기면 주문해먹는데
배송시간 1시간 잡고 미리 주문했는데
오늘따라 배달이 너무 늦게왔네요 ㅠㅠ
도착 예성시간보다 20분 늦게왔어요 ㅠㅠ
그래도 맛은 있습니다~"
132,yy**님,2022년 7월 31일,5,5,5,"배고품에 넘앗있게 먹어서 사진을 못찍었었네요~
고기도 부들부들해서 씹기 편하고 고기, 야채, 떡에 간이
너무 알맟게 푹 빠져 먹었네요~
당면을 추가하지 못한 아쉬움에 눈물 흘리면서 먹었어요~"
133,ki**님,2022년 7월 29일,5,5,5,맛있게 잘 먹었습니다!!
134,ko**님,2022년 7월 29일,5,5,5,너무너무 맛있어요! 소스가 진짜 밥도둑이여서 밥 두공기 뚝딱뚝딱
135,eu**님,2022년 7월 29일,5,5,5,0123456789
136,go**님,2022년 7월 28일,5,5,5,맛있었어요 양도 적당하고~^^
137,su**님,2022년 7월 28일,5,4,4,두번째 시켜먹어요~~~맛있어요~~~~
138,am**님,2022년 7월 27일,5,5,5,대박 맛있어요! 양도 많고 대박이네요!! 또 시켜먹어야겠어용
139,jo**님,2022년 7월 26일,5,5,5,맵기도 알맞게 좋았고 전체적으로 훌륭한 맛입니다ㅎㅎ
140,sy**님,2022년 7월 26일,5,5,5,음~김치 맛있네요 잘먹었습니다~
141,zk**님,2022년 7월 26일,5,5,5,"양도 많고 맛있습니다!!!
애들도 너무 잘 먹네요"
142,um**님,2022년 7월 25일,5,5,5,"맛깔나고 부담스럽지 않게 딱 좋은 매운 정도에 순살은 먹기도 편하고 감자랑 당근까지 맛있고요, 통째로 들어있는 삶은 달걀은 국물 끼얹어가면서 맛있게 잘 막었습니다."
143,bv**님,2022년 7월 25일,5,5,5,굿굿 맛있습니다 굿굿
144,tp**님,2022년 7월 24일,5,5,5,"양도 많고너무 맛있어요😍 
더운날 사장님이 직접 배달와주셨는데 더 믿음도 가고 괜히 정이 가네요!!"
145,ni**님,2022년 7월 23일,5,5,5,맛있게 잘 먹었습니다~
146,to**님,2022년 7월 23일,5,5,5,김치찜은 여전히 맛있었고 소갈비 양념도 맛있었는데 좀 고기가 건조한편? 고기가 가닥가닥 갈라져서 아쉽긴했어요 ㅋㅠ그래도 잘먹었습니당
147,tm**님,2022년 7월 22일,5,5,5,ㅡ
148,me**님,2022년 7월 21일,5,5,5,"처음 주문해서 먹어보는데 진짜 맛있어요~

김치찜 생각날때 마다 시켜먹을꺼에요~"
149,ki**님,2022년 7월 20일,5,4,5,환불해줄 일 없겠어요 👍
150,pa**님,2022년 7월 20일,4,5,5,단짠단짠의 조화 양도 많고 맛있고 잘먹었어요~
151,cw**님,2022년 7월 18일,5,5,5,"정말 맛있게 잘먹었습니다.
혼자 두끼 해결하려고 시켰는데 그래도 양이 넘치더라고요 굿굿"
152,fo**님,2022년 7월 18일,5,5,5,양도 푸짐하고 맛있어서 자주시켜먹는집이에요 배달도 빨라요
153,jo**님,2022년 7월 18일,5,5,5,"깔끔해요~ 저희엄마 시켜드렸는데 좋아하셨어요
아 김치 아삭한 식감은 아니에요~!"
154,la**님,2022년 7월 17일,5,5,5,사진을 못찍었네요. ㅠ 너무 맛있게 잘 먹었어요. 양도 푸짐하고 질리지 않은 맛이에요. 담번에도 미리 찜^^
155,kg**님,2022년 7월 16일,5,5,5,맛있게 잘 먹었습니다
156,qz**님,2022년 7월 14일,5,5,5,"짱맛있어욤~%~ 존맛탱
돼지갈비랑 김치찜드세용"
157,bo**님,2022년 7월 14일,5,5,5,"정신없이 먹느라 리뷰남기는걸 깜빡했네요><
소 사이즈인데도 둘이먹기에 양이 많아서 다음날에도 먹을수 있어서 좋아요~~!
맛도 양도 최고입니다! 잘먹었습니다^^"
158,s2**님,2022년 7월 11일,4,5,2,리뷰 콜라 했는데 안 먹는 써핑쿨 왔네요 ㅜ 소세지도 비엔나소세지 사진 보고 추가한건데 부대찌개 소세지같은게 들어있네요.. 좀 아쉽지만 그래도 맛있네요 맛있게 잘 먹었습니다~
159,si**님,2022년 7월 11일,5,5,4,맛나게 먹고 리뷰쓰는걸 깜빡했네요..! 매번 맛나게먹고있어요~
160,qj**님,2022년 7월 11일,5,5,5,엄청 맛있어요!! 매번여기서 시키네여!!
161,gi**님,2022년 7월 10일,5,5,5,맛있게 잘 먹었어요
162,ms**님,2022년 7월 9일,5,5,5,항상잘먹고있어요ㅎ 배달도빠르고 소갈비찜최고!
163,qk**님,2022년 7월 7일,5,5,5,진짜 맛있어요!!!!
164,si**님,2022년 7월 5일,4,5,5,비교적맛은괜찮아요.이상한단맛이강해개운함이떨어져요.
165,qh**님,2022년 7월 5일,5,5,5,오늘도 후회없는 주문이었어요. 양도 푸짐하고 맛있네요. 보통맛 주문했는데 조금더 매콤하면 좋겠구나 개인적인 바램이었어요. 아이는 안매워서 잘 먹어요.^^
166,bl**님,2022년 7월 5일,5,5,5,매콤하고 맛있습니다.
167,tj**님,2022년 7월 4일,5,5,5,맛있게 잘 먹었어요
168,a4**님,2022년 7월 4일,5,5,5,"오랫만에 주문했는데 변함없이 맛나요
너무많아서 조금씩 덜어먹으면 일주일(?)은 먹는것같아요ㅋㅋ"
169,97**님,2022년 7월 3일,5,5,5,맛은 있는데 배달이 너무 느려요
170,tj**님,2022년 7월 2일,5,5,5,맛있게 잘 먹었어요
171,ar**님,2022년 7월 2일,5,5,5,"냄새없이 짜지않고 너무 맛있게
잘 먹었습니다.
사장님 인심이좋으셔서 양도푸짐했어요~"
172,ky**님,2022년 7월 1일,5,5,5,짱짱맛있게 잘먹었어용.. 남친이랑 먹은 마지막 배달음식이 되었지만요ㅠㅠㅠㅠㅠㅠㅠㅠ
173,go**님,2022년 6월 28일,5,5,5,"빠른배송 감사합니다.
닭복음탕  오랜만에 주문했는데 푹익은감자도 당근도 떡도 너무맛있게 잘먹었습니다. 리뷰가 늦어서 죄송"
174,hs**님,2022년 6월 28일,5,5,5,마아아아아아아아아아앗 있어
175,tj**님,2022년 6월 27일,5,5,5,"배달기사님도 친절하시고 음식도 너무 맛있어요!!
최고입니다!"
176,ar**님,2022년 6월 26일,5,5,5,"짜지않고 너무너무맛있네요~~~
담에 또 시켜먹어야겠습니다.
대박나세요^^^"
177,zh**님,2022년 6월 26일,5,5,5,맛있어용~~또 시켜먹을게용~~ 감사해요
178,yo**님,2022년 6월 26일,5,5,5,맵운거 잘 못먹어서 순한맛시켰는데 저한텐 맵지않고 좋았어요ㅎㅎ 다음엔 보통맛 도전할거에요ㅎㅎ
179,ch**님,2022년 6월 25일,5,5,5,"김치찜은 여기가 최고입니다.
온가족이 정말 맛있게 밥한끼 잘 먹었습니다^^"
180,ji**님,2022년 6월 25일,5,5,5,와 너무 맛있어요 ㅠㅠㅠ 김치 넣은 제육볶음이 먹고싶었는데 파는곳이 마땅치가 않더라구요 ㅠㅠ 간신히 찾은 곳에서 시켜먹렀는데 고기고 삼겹살이라 더 맛있었어요!
181,bl**님,2022년 6월 24일,5,5,5,맛있게 잘먹었습니다.
182,ne**님,2022년 6월 24일,5,5,5,"말해 머합니까
너무 맛집입니다
매운맛도 딱 맛있게 매워요"
183,   손님,2022년 6월 23일,5,5,5,맛있엉 많아 빨라❤️
184,km**님,2022년 6월 23일,5,5,5,이름 값 하는 음식점 이에요 배달도 딱 시간맞춰서 오셔서 너무좋았고 그냥 첫입 딱 먹는순간 만족감이 지려요 다들 맛있게 드세영
185,gg**님,2022년 6월 22일,5,5,5,다른 배달앱에서도 종종먹어요 갈비찜은 늘여깁니다 먹을수록 적당히매운데 매운거잘드시는분들은 보통맛보다 매운맛이좋을것같아요
186,tp**님,2022년 6월 21일,5,5,5,"양 진짜 많아요ㅋㅋㅋ 그리고 맛있습니다!!!
3일 먹었어요 
주변에 제육은 팔아도 김치제육은 없어서 좀 비싸지만 시킨건데 양도 많고 맛있어서 또 시킬것 같네요!!"
