,아이디,날짜,맛평점,양평점,배달평점,리뷰
116,mo**님,2022년 9월 19일,5,5,5,"너무 맛나게 잘먹었습니다. 음식도 너무 따뜻하고 ㅎㅎ
매운거 좋아하는데 땡초김밥 진짜 미첬습니다."
117,pa**님,2022년 9월 19일,5,5,5,맛나게 잘먹었습니다!
118,eb**님,2022년 9월 18일,-,-,-,"잘먹었습니다
언제나 맛있어요"
119,mu**님,2022년 9월 18일,5,5,5,맛있게 잘 먹었습니다.배달도 빠르고 좋아요
120,wo**님,2022년 9월 18일,4,4,4,배달 빨랏습니다 맛이써용
121,eb**님,2022년 9월 17일,-,-,-,"진짜 맛있습니다
광명 최고 김밥집"
122,eb**님,2022년 9월 14일,-,-,-,"잘먹었습니다
항상 맛있어요"
123,ds**님,2022년 9월 14일,5,5,5,맛있어요 ~!!!!
124,ji**님,2022년 9월 14일,5,5,5,맛이 나쁘지않았숨다
125,dk**님,2022년 9월 14일,5,4,5,떡볶이 양이 적어 아쉽지만 맛있게 먹었습니다.
126,sj**님,2022년 9월 13일,5,5,5,역시 맛있게 잘 먹었습니다
127,pa**님,2022년 9월 12일,5,5,5,맛나게 잘먹었습니다!
128,eb**님,2022년 9월 11일,-,-,-,"항상 잘먹고있습니다
맛있어요"
129,mu**님,2022년 9월 11일,5,5,5,맛있게 잘 먹었습니다.배달도 빠르고 좋아요
130,lk**님,2022년 9월 9일,5,5,5,맛있게 잘 먹었습니다.
131,ta**님,2022년 9월 9일,5,5,5,자주시켜먹는곳. 맛있어요
132,ia**님,2022년 9월 8일,5,5,5,잘먹었어요 순대 내장도 많이 주시고 감사!
133,na**님,2022년 9월 7일,5,5,5,"저번에 거의 한시간반만에와서 오늘도 그러겠지했는데 빨리왔네요.
배달이 늦든 빠르든
항상 맛있습니다.
감사합니다"
134,eb**님,2022년 9월 6일,-,-,-,"항상 맛있어요
잘먹었습니다"
135,pi**님,2022년 9월 4일,5,5,5,"땡초김밥 진짜미친듯이매움 1개먹고 골로갈뻔 .
다 맛있어요! 
담엔땡초말고 다른김밥먹어야겠어요ㅜㅜㅋㅋ"
136,qu**님,2022년 9월 3일,5,5,5,"야식으로  맛나게 먹어요~~
오늘두 대박나세요~~~^^"
137,90**님,2022년 9월 3일,5,5,5,항상 맛있게 잘먹고있습니다
138,eb**님,2022년 9월 2일,-,-,-,"맛있습니다
정말 맛있습니다"
139,kw**님,2022년 9월 1일,5,5,5,잘먹었습니다..배달두굿...
140,bv**님,2022년 9월 1일,5,5,5,순대도 그렇구 떡볶이도 명불허전이에용
141,jy**님,2022년 9월 1일,-,-,-,분식 맛있어요 떡복이가 젤 맛있어요
142,mu**님,2022년 9월 1일,5,5,5,맛있게 잘 먹었습니다.배달도 빠르고 좋아요
143,01**님,2022년 8월 31일,5,5,5,항상 맛있게 잘 먹고있습니다
144,eb**님,2022년 8월 31일,-,-,-,"김밥은 무조건 여기
광명 최고"
145,lk**님,2022년 8월 30일,5,4,5,"떡볶이가 양이 적어서 튀김을 넣어서 먹었어요
순대는 사진에 없는데 맛있게 먹었어요
배달도 빠르구요 추천합니다"
146,eb**님,2022년 8월 30일,-,-,-,"오늘도 잘먹었습니다
광명 제일의 맛집"
147,he**님,2022년 8월 29일,5,5,5,"맛있게 잘먹었습니다 
조금 매워요 잉~~~"
148,lo**님,2022년 8월 28일,5,5,5,늘맛있게 먹고있습니다👍👍👍
149,sh**님,2022년 8월 28일,5,5,5,"먹다가ㅎㅎ참김진짜 맛잇구 순대도 부들부들 맛잇어요
떡볶이는 좀 매콤햇어요ㅎ"
150,31**님,2022년 8월 27일,5,5,5,맛이습니다 양또많습니다
151,pa**님,2022년 8월 27일,5,5,5,맛나게 잘먹었습니다!
152,pa**님,2022년 8월 27일,4,4,4,맛있어서 자주 주문해요
153,go**님,2022년 8월 27일,5,5,5,새벽 주문임에도 바삭한 튀김 진짜 맛있게 잘 먹었음 ㅎㅎ 떡볶이는 맛있게 매워서 양념에 순대랑 튀김 찍먹하니 꿀맛
154,ky**님,2022년 8월 25일,5,5,5,떡볶이도 맛나고 김밥도 맛있어요
155,ky**님,2022년 8월 25일,5,5,5,배달시간이 많이 오버가 되었지만 맛은 만족합니다
156,pa**님,2022년 8월 24일,4,4,1,배달 시간보다도 너무 늦어져서 진짜 화가나네요. 도대체 언제오나요
157,dn**님,2022년 8월 24일,3,3,4,김밥 맛있습니다 근데 튀김 참 맛없습니다 눅눅하고 오징어는 지우개 씹히듯 질기고 탄력없습니다
158,hw**님,2022년 8월 24일,5,5,5,떡볶이 매콤하고 쫀득 하니 마시구요 김밥도 간이 잘 되어서 아주 맛있게 잘 먹었습니다 또 다시 재구매 할게요
159,eb**님,2022년 8월 24일,-,-,-,"요기요 배애민통틀어
광명시에서 독보적인 김밥집
잘먹었습니다"
160,kw**님,2022년 8월 24일,5,5,5,맛있고 양 넉넉하고 가성비 굿
161,pa**님,2022년 8월 23일,5,5,5,맛나게 잘먹었습니다!
162,sy**님,2022년 8월 23일,5,5,5,잘먹었습니다. 맛나네요
163,mu**님,2022년 8월 23일,5,5,5,맛있게 잘 먹었습니다.배달도 빠르고 좋아요
164,   손님,2022년 8월 22일,1,1,1,언제오나요...1시간 10분 기다리고있는데..
165,sh**님,2022년 8월 22일,5,5,5,야채김밥 너무너무 맛있어요~ 땡초도 매콤한 것이 딱 원하던 맛입니다..순대는 요청사항 잘 반영해주셔서 감사해요 또 이용하겠습니다^^
166,eb**님,2022년 8월 22일,-,-,-,"항상 맛있습니다
잘먹었습니다"
167,pa**님,2022년 8월 22일,5,5,5,맛나게 잘먹었습니다!
168,he**님,2022년 8월 22일,4,5,5,다 좋은데 참치 주먹밥에 참치가 거의 없어서 맛이 안 나고 간이 너무 밍밍해요ㅠㅠ
169,kw**님,2022년 8월 22일,5,5,5,새벽늦은시간인데두..배달은빨랐구..잘먹엇내요..
170,14**님,2022년 8월 21일,5,5,5,맛있어요 또시킬게요
171,15**님,2022년 8월 20일,-,-,-,맵찔이인 저한테는 좀 맵지만🥲 전체적으로 맛있어요..! 주문할 때 내장 많이 넣어달라고 쓰는걸 깜빡 했는데도 내장이 많이 들어 있어서 좋았어요😊
172,42**님,2022년 8월 20일,5,5,5,처음시켜봤는데 배달빠르고 맛있어요!
173,lo**님,2022년 8월 19일,5,5,5,"따끈한 어묵국물에 매콤한 김밥생각나서 어제먹고
오늘 또주문해서 먹으면서 리뷰중입니다

매콤진미채김밥  같은것도 있으면 좋겠어요
매운어묵이랑 맛은비슷해도 진미채식감이 있으니..
제가 좋아해서ㅎㅎ 오늘도  맛있게 잘먹겠습니다

어묵국물 끝장임👍👍👍👏👏👐👐"
174,lo**님,2022년 8월 19일,5,5,5,"진심 김밥 맛집입니다👏👏👏👍👍👍👍👍
어묵도 꼭드셔보세요 국물이 진짜뜨끈하게 와서 매장에서 바로 떠먹는거같아 너무좋아요
배달시간도 있는데 어떻게 그렇게 오는건지 신기함"
175,rj**님,2022년 8월 19일,5,5,5,"배달 빠르고 맛있어요
추천"
176,su**님,2022년 8월 19일,5,5,5,역시맛있어요 순대많이달라고썻더니 엄청많이주셨어요 여기는떡뽁이는물론순대랑간이넘맛나요
177,kw**님,2022년 8월 19일,5,5,5,배달두빨랐구..요구사항두..잘들어주셨내요..잘먹었습니다..
178,eb**님,2022년 8월 18일,-,-,-,"진짜 너무 맛있네요
광명에서 김밥집 중 여기 따라올곳 없음
항상 잘먹고있습니다"
179,pa**님,2022년 8월 17일,5,5,5,맛나게 잘먹었습니다!
180,mu**님,2022년 8월 17일,5,5,5,맛있게 잘 먹었습니다.배달도 빠르고 좋아요.#식후감
181,gm**님,2022년 8월 16일,5,5,5,"떡볶이는 맛 선택이 없는데도 얼큰하고요
순대는 괜찮은데 내장은 냄새가 너무나서
못먹고 다 버렸네요
비닐 여는 순간 이상한 냄새가 나서 설마했는데
역시나네요 
처음 시켜봤는데 다음은 떡볶이는 시켜도
순대는 절대 못시킬거 같아요
준비하실때 이정도면 냄새가 났을거 같은데
이런걸 보내시니 참 실망스럽습니다"
182,cj**님,2022년 8월 16일,5,5,5,김밥도 맛나고 우동도 맛있어요
183,gg**님,2022년 8월 15일,4,4,5,"떡볶이는 컵떡볶이정도의 양이고 후추맛이 강한스탈..
그리고 떡볶이가 불은상태라 쫄깃한맛이 없어서 아쉬웠음
김밥은 된밥이 아니라서 좋았고 간사이오뎅은 뜨끈뜨끈하게 배달되서 맛있게 잘먹었음!"
184,eb**님,2022년 8월 15일,-,-,-,"광명 김밥맛집 드디어 찾음
광명 다른곳 볼거 없음
여기서 사세요"
185,pa**님,2022년 8월 15일,5,5,5,맛나게 잘먹었습니다!
186,ji**님,2022년 8월 14일,5,5,5,간사이오뎅은 언제나 너무 맛있어요 야채김밥은 처음 시켜봤는데 깔끔하고 맛있네요
187,sy**님,2022년 8월 14일,5,5,5,정말 맛나게 잘먹었습니다. 배달도 빨라요.
188,di**님,2022년 8월 14일,5,5,5,배달에 살짝 트러블이 있었지만 음식이 맛있으니까 별 문제없어요. 새벽에 시켜먹기 딱이네요. 생각나면 또 시킬께요
189,mh**님,2022년 8월 13일,5,5,5,여기 세트메뉴는 최고에요
190,y9**님,2022년 8월 13일,5,5,5,잘 먹었습니당 늦은 시간까지 영업을 해서 너무 좋았어요!😃
191,kd**님,2022년 8월 11일,5,5,5,최고입니다 너무 맛있었어요
192,yd**님,2022년 8월 11일,4,5,5,"맛있어요
맵찔이인데 떡볶이 매워요 떡이 좀 더 말랑했으면 좋겠지만 괜찮아요
여기는 오징어 튀김이 짱 맛있어용"
193,pa**님,2022년 8월 10일,4,4,4,늦은시간 배달되서 좋아요
194,mj**님,2022년 8월 9일,5,5,5,맛있어용늘 평타이상은침 ㅎㅎ
195,sk**님,2022년 8월 9일,5,5,5,맛있게 잘 먹었습니딘
196,pa**님,2022년 8월 8일,5,5,5,맛나게 잘먹었습니다!
197,yd**님,2022년 8월 8일,-,-,-,"맛있고 다 좋았는데...
요청사항에 순대 간 허파 빼고 순대만 넣어달라고 요청드렸는데 바빠서 못 보셨나봐요 ㅠㅠ 제가 간이랑 허파를 못먹어서 거의 절반을 버렸네요 ㅠ..."
198,ch**님,2022년 8월 7일,-,-,-,순대가 푸짐하고 맛있어요! 부위도 다양하게 주셔서 좋았습니다
199,kw**님,2022년 8월 7일,5,5,5,배달빠르구맛있었어요..
200,rl**님,2022년 8월 7일,5,5,5,잘먹었습니다.  언제나 맛있어요.
201,pa**님,2022년 8월 7일,5,5,5,맛나게 잘먹었습니다!
202,sn**님,2022년 8월 7일,5,5,5,존맛~~~~~김밥 떡볶이 다맛있어요
203,pd**님,2022년 8월 6일,5,5,5,오랫만에 먹었는데 맛있게 잘먹었습니다
204,sh**님,2022년 8월 6일,5,5,5,오징어튀김 너무 맛있어요
205,ru**님,2022년 8월 6일,5,5,5,"간사이 오뎅탕이 맛있어서 자주 주문합니다. 
이번 주문에는 간사이 오뎅탕을 깜빡 했는데 다른 걸 챙겨주셔서 잘 먹었네요. 
번창하세요~"
206,pa**님,2022년 8월 6일,5,5,5,맛나게 잘먹었습니다!
207,pk**님,2022년 8월 5일,5,5,5,살짝 매콤한 떡볶이랑 다른 메뉴들이 잘 어울렸어요.
208,tj**님,2022년 8월 5일,5,5,5,"역시맛있어요
실패란없어요"
209,do**님,2022년 8월 4일,5,5,5,"정말 맛있어요 떡볶이는 맛있게 매콤
순대는 쫄깃 튀김도 바삭하고 꼬마김밥 진짜 추천드립니다 ~"
210,pa**님,2022년 8월 4일,5,5,5,옛날 떡볶이 먹는 기분 근대 다들 맛나서 기분이 좋았음
211,fl**님,2022년 8월 3일,5,5,5,맛있어요~~~ 김치만두도 맛있고
212,cr**님,2022년 8월 3일,3,3,3,"1시간 50분 기다려서 먹었는데
솔직히 그정도 기다리면서까지 먹을정도로 맛있진않아요. 평범한맛."
213,je**님,2022년 8월 3일,3,4,5,그럭저럭 먹을만해요
214,xi**님,2022년 8월 3일,5,5,5,"요청사항에 간 많이 라고 썼는데 정말 많이 주셨어요ㅠㅠ
혜자같은 양에 항상 놀랍니다!

지금 사진은 절반정도 덜어놓고 찍은거에요
항상 양이 많아서 소분해놓고 먹어요

사장니 번창하세요"
215,ta**님,2022년 8월 3일,-,-,-,참치김밥이 실하네요 ㅎㅎ
216,pa**님,2022년 8월 3일,5,5,5,맛나게 잘먹었습니다!
217,br**님,2022년 8월 2일,5,5,1,음식은 잘 받았는데  배달하는  사람  많이 늦어졌으면 미안하다고  먼저 해야하는거  아닌가 싶네요  직접보면서  많이 늦었네요  하니까 정색한  얼굴로  비가와서   이러고 가버리고  어처구니 없네요  이 사람 다신  안왔으면 합니다
218,lk**님,2022년 8월 2일,4,3,3,"떡봎이가 저한텐 조금맵네요
튀김 맛있어요"
219,pa**님,2022년 8월 1일,5,5,5,맛나게 잘먹었습니다!
220,tj**님,2022년 8월 1일,5,5,5,매번먹지만 실패가없는맛집 아쉬운게있다면 김말이튀김이 따로추가가안된다는점 ㅜㅜ
221,je**님,2022년 8월 1일,5,5,5,배달도 빠르고 맛있게 잘먹었어요 ~~
222,ev**님,2022년 8월 1일,5,5,5,아이들이 맵다고 하면서도 잘 먹네요 ㅎ
223,hw**님,2022년 7월 31일,5,5,5,맛있게 잘 먹었습니다.
224,de**님,2022년 7월 31일,5,5,5,맛이 깔끔하고 먹기좋았습니다
225,qq**님,2022년 7월 30일,5,5,5,순대 간 좋아하는데 진짜 많이 주셨네요 맛있게 잘 먹었습니다
226,no**님,2022년 7월 30일,5,5,5,잘먹었습니다. 김밥이 맛있어요~
227,ch**님,2022년 7월 30일,-,-,-,맛있어요… 가끔 포장해서 먹어요..
