,아이디,날짜,맛평점,양평점,배달평점,리뷰
44,ou**님,2022년 8월 7일,-,-,-,"저번에 시켜먹었을때 넘 만족스러워서 또 시킨건데 이번엔 좀 아쉬웠어요ㅠ 생새우는 좋았고 연어랑 광어는 숙성때문인지 보관때문인지 신선한맛이 덜느껴졌어요..
마지막 사진이 저번에 첫주문으로 시킨건데 그때 연어 너무 좋았는데 비교되더라구요ㅠ그리고 양파소스는 따로 주시는게 더 좋을거같아요!"
45,jn**님,2022년 8월 7일,5,5,5,초밥도 맛잇구 소바도 맛잇엇어용
46,hy**님,2022년 8월 1일,-,-,-,늘 맛있게 잘 먹습니다 감사합니다
47,so**님,2022년 7월 28일,5,5,5,주위에 캘리포니아롤 파는데가 없어서 배달시킨건데 성공했네요ㅎㅎㅎ 단골될꺼 같습니다!!!!
48,qk**님,2022년 7월 28일,5,5,5,배달빠르고 맛있네요 ㅎㅎ
49,sh**님,2022년 7월 26일,5,5,5,덮밥에 회도 많고 맛있게 잘먹었습니다
50,wl**님,2022년 7월 25일,5,5,5,또 생각나서 또 시켜 먹었어요! 서울 이사 온 후로 초밥은 여기서만 먹고 있네요~ 미니 냉모밀도 시원하니 최고입니다!
51,pu**님,2022년 7월 23일,5,5,5,"밥이좀 짜긴해요 ㅠ
잘먹었습니다"
52,oh**님,2022년 7월 19일,5,5,5,잘 먹을게요.
53,yo**님,2022년 7월 10일,5,5,5,맛있어요2222222
54,yo**님,2022년 7월 10일,-,-,-,맛있어요2222222
55,wl**님,2022년 7월 8일,5,5,5,야근으로 늦은 퇴근에 심지어 집에 와서도 남은 잔업을 처리하며 텅 빈 냉장고를 발견해 슬픈 밤에 최근 본  속 초밥이 생각나 독산에서 제일 맛있다는 이름도 “초밥가게”에서 주문을 했는데 정말 최근 먹어본 초밥 중에 제일이네요 감동입니다 덕분에 고달픈 하루를 위안 받았습니다
56,li**님,2022년 7월 7일,5,5,5,맛있게잘먹었습니다
57,dk**님,2022년 7월 2일,5,5,5,"맛있게 잘먹었습니다
리뷰서비스 감사합니다"
58,ko**님,2022년 6월 9일,-,-,-,맛있게 잘 먁었습니다. 다음에 또 먹을래요
59,mr**님,2022년 5월 19일,5,5,5,"#식후감
맛있게 잘 먹었습니다."
60,db**님,2022년 5월 15일,-,-,-,맛있어용.. . .. ..
61,cs**님,2022년 5월 12일,5,5,5,배달 너무 빠르게 보내주셔서 감사하구요 배고파서 급하게 먹느라 사진을 못 찍었어요 ㅠ 롤에 반모밀 먹었는데 둘다 너무 맛있었어요 냉모밀 원샷ㅋㅋ롤속도 꽉차있어요 담백하고 맛있어요 잘 먹었습니다 ^^
62,so**님,2022년 5월 2일,5,5,5,초밥도 모밀도 너무 맛있어요
63,wl**님,2022년 4월 26일,5,5,5,맛있어요 맛있네요 맛있다
64,kl**님,2022년 4월 17일,-,-,-,픽업 요청시간보다 조금 늦어졌지만 맛있게 잘 먹었습니다.
65,eu**님,2022년 4월 13일,5,5,5,캘리포니아롤 꽉찬거보세요.. 정말 맛있어요ㅠㅠ
66,ru**님,2022년 4월 9일,5,5,5,초밥 신선하고 맛있네요 자주 시켜먹겠습니다
67,dl**님,2022년 4월 9일,5,5,5,ㅎㅎㅎㅎㅎ 연어알 파는 집 드문데 오랜만에 맛있게먹었습이다
68,wo**님,2022년 4월 7일,-,-,-,"너무 맛있어요, 잘먹었습니다-!"
69,rm**님,2022년 4월 7일,-,-,-,맛있게 잘 먹었어요
70,gk**님,2022년 4월 6일,5,4,5,엄마가 코로나로 자가격리중이셔서 배달시켜 드렸는데 너무 맛있으시다고 좋아 하셨어요.
71,tn**님,2022년 3월 30일,5,5,5,"가게에서 먹을때와 차이가 없어서 좋았어요 
맛있게 잘 먹었습니다"
72,ki**님,2022년 3월 28일,5,5,5,맛있게 잘 먹었어용
73,ma**님,2022년 3월 25일,-,-,-,매번 초밥만 먹다가 롤도 주문해서 먹어봤는데 롤속 새우튀김이 엄청 바삭하고 정말 맛있었습니다. 초밥이랑 롤 모두 맛있기는 힘든데 초밥가게는 늘 대단한거 같아요 너무 맛있고 또 이용할게요!
74,ma**님,2022년 3월 20일,-,-,-,와이프가 정말 매번 믿고먹는집이라고 꼭 적어달라고 하는 초밥이에요! 정말 매번 너무 맛있게 잘 먹고있습니다. 또 먹으러갈게요!
75,ki**님,2022년 3월 20일,5,5,5,초밥 여기서만 먹어야겠어요 구성이 엄청 알차요
76,ch**님,2022년 3월 19일,5,5,5,너무 맛있게 잘먹었어요 ㅎㅎ
77,ch**님,2022년 3월 19일,-,-,-,진짜 이집은 먹을때마다 너무 맛있어요!
78,wo**님,2022년 3월 19일,5,5,5,"초밥 구성이 좋네요
근데 밥양이 좀 적어서 아쉬워요! 그래도 맛있어요"
79,wo**님,2022년 3월 17일,-,-,-,저번에는 모밀 먹고 이번에는 우동 먹고 싶어서 먹었는데 너무 맛있어요
80,pk**님,2022년 3월 16일,5,5,5,맛있어요 잘먹었습니다 감사합니다
81,yu**님,2022년 3월 13일,-,-,-,"맛있게 잘 먹었습니다.
#식후감"
82,wo**님,2022년 3월 12일,-,-,-,맛있게 잘 먹었습니다 다음에 또 시킬게용
83,rm**님,2022년 3월 11일,-,-,-,항상 맛있게 먹고 있어요
84,na**님,2022년 3월 9일,5,5,5,좋아요
85,bb**님,2022년 3월 8일,5,5,5,양도 푸짐하고 신선하고 맛있어요~
86,ch**님,2022년 3월 6일,-,-,-,너무 맛있어요!!!!
87,yo**님,2022년 3월 4일,-,-,-,맛있어요 초밥은 여기서만 먹
88,rm**님,2022년 3월 3일,-,-,-,맛있어요 포장도 너무 좋아요
89,wi**님,2022년 3월 2일,5,5,5,배달도 빠르고 맛있게 잘먹었습니다~
90,ma**님,2022년 3월 1일,-,-,-,처음 주문해봤는데 비리지도 않고 깔끔하게 맛있었어요!! 매장도 깔끔해보이고 좋았습니다!
91,zl**님,2022년 3월 1일,5,5,5,초밥들이 다 너무 맛있어요!
92,hy**님,2022년 2월 28일,-,-,-,항상 맛있습니다 감사합니다
93,   손님,2022년 2월 28일,5,5,5,맛있게 잘먹었어요~
94,wa**님,2022년 2월 26일,-,-,-,특선 초밥 먹었어요 역시 넘넘 맛있네용 생각날 때마다 포장으로 먹어요 ❤️
95,cs**님,2022년 2월 25일,5,5,5,냉모밀 면발 쫄깃하고 국물 너무 시원해요 남김없이 싹 맛있게 먹었어요 롤도 맛있구요 너무 잘 먹었습니다!^^
96,rl**님,2022년 2월 25일,-,-,-,믿고먹는 초밥맛집~ 사장님도 너무 친절하세요
97,gh**님,2022년 2월 24일,5,5,5,배달 왕 빨리 왔구 회덮밥 푸짐해요! 초밥두 맛있었습니다 요구르트까지 굿굿
98,rm**님,2022년 2월 19일,-,-,-,사장님 완전 친절하시고 엄청 맛있게 먹었어요!
99,tm**님,2022년 2월 18일,-,-,-,맛있어요!!!!! 서비스로 주신 요구르트도 정말 잘 먹었습니다 연어가 두툼하고 부드럽고 맛있어요
100,kd**님,2022년 2월 16일,5,5,5,잘 먹었습니다. 담에 또 주문하려구요!
101,lo**님,2022년 2월 15일,5,5,5,잘 먹었습니다 사업 번창하시길 바래요
102,ha**님,2022년 1월 31일,5,5,5,"양도 많고 아주 잘먹었어요♡♡
또 시켜먹을거에요!"
103,yu**님,2022년 1월 28일,-,-,-,"맛있게 잘 먹었습니다.
#식후감
#힘내세요"
104,lo**님,2022년 1월 26일,5,5,5,배달빠르고 완전맛있어요
105,kh**님,2022년 1월 26일,5,5,5,"포장 꼼꼼하게 해주시고 너무 맛있었어요!!!
서비스도 너무 감사히 잘 먹었어요
요쿠르트 센스도 감사합니다^^
자주 시켜먹을게요^^"
106,cs**님,2022년 1월 24일,5,5,5,배송 엄청 빠르게 해주셨어요 감사해요^^그래서 모밀면더 탱글탱글 한 거 같아요 롤은 오늘도 너무 신선하고 맛있고요!! 모밀사진은 실물보다 별루인데 진짜 국물 시원하고 맛있어요 냉모밀 정말 강추합니다 잘 먹었습니다^^
107,ss**님,2022년 1월 16일,-,-,-,맛있어요2222222
108,hs**님,2022년 1월 14일,5,5,5,맛있어요👍🏻👍🏻👍🏻
109,pk**님,2022년 1월 11일,-,-,-,항상 잘 먹고 있습니다. 감사합니다.
110,do**님,2022년 1월 11일,5,5,5,맛있게 잘 먹었습니다
111,j8**님,2022년 1월 11일,4,4,4,배달 빠르고 맛 괜찮았습니다~
112,ju**님,2022년 1월 11일,5,5,5,우동은 저희집 그릇에 담은거에요. 우동도 적당히 먹고싶을때 반우동이 있어서 선택하기 너무 좋습니다. 서비스도 잘먹었습니다.
113,rl**님,2022년 1월 10일,-,-,-,맛있고 좋았습니다!
114,wa**님,2022년 1월 9일,-,-,-,먹을 때마다 넘 맛있어요 ㅠㅡㅠ 다음주에 또 먹을래요
115,cs**님,2022년 1월 7일,5,5,5,재료가 풍성하고 너무 신선해요 한 입가득 맛었어서 계속 먹게되네요 롤 너무 강추해요 짱맛!!♡♡♡
116,sk**님,2022년 1월 5일,-,-,-,"최근 배달시킨곳들 중에서 최고네요.
여기 맛있어요!!
재방문할게요^^"
117,ju**님,2022년 1월 3일,5,5,5,"예상시간보다 빨리왔네요^^
롤 정말 푸짐하고~ 
고로케 강추합니다 ㅎㅎ 맛있어요..
우동도 뜨끈하게 배달와서 맛있게 잘먹었고
리뷰이벤트로 맛본 초밥도 최고에요!!
담에 초밥 시켜먹어보려구요"
118,dk**님,2021년 12월 31일,5,5,5,"맛있게 잘 먹었습니다~~~~~~!!!!
고로케도 맛있고, 리뷰서비스 초밥도 맛나고, 초밥도 맛나요~~"
119,su**님,2021년 12월 25일,5,5,5,잘먹었습니다. 메리크리스마스~
120,hy**님,2021년 12월 22일,-,-,-,잘 먹고 있습니다 감사합니다
121,yu**님,2021년 12월 17일,-,-,-,"맛있게 잘 먹었습니다.
#식후감"
122,wa**님,2021년 12월 17일,-,-,-,벌써 세 번째 주문 🥰 이번엔 특선으로 시켜봣는데 역시나 개존맛탱 ㅠㅠㅠㅠㅠ 집근처에 이런 맛도리 초밥 식당 생겨서 너무 좋아요! 앞으로도 이 맛 그대로 유지해주시고 번창하세요 🙏🏻 #식후감
123,ap**님,2021년 12월 17일,5,5,5,"진짜 동네 초밥 맛집 하나 찾은 것 같아서 정말 좋습니다.
너무 두꺼운 회는 싫고, 그렇다고 얇은 것도 싫은데 
여기 딱 적당하고 맛있어요.. 진짜 
그리고 요청드린 부분도 엄청 잘 지켜주시고, 
배달도 빠르고 !!! (그렇다고 초밥 망가져있지 않음)
빨리 오셔서 점심시간 지켜냈습니다.. 
재택하는 동안 자주 사먹을 것 같아요 무조건 추천합니다
저 진짜 리뷰 이렇게 길게 써본거 처음인데 진짜 추천해요
다음에도 또 시켜먹을게요 감사합니다 
(사진에 속지마세요 제가 못찍어서 그렇지 맛있습니다)

#식후감"
124,yu**님,2021년 12월 10일,-,-,-,"맛있게 잘 먹었습니다.
#식후감"
125,yu**님,2021년 12월 7일,-,-,-,"맛있게 잘 먹었습니다.
#식후감"
126,yu**님,2021년 12월 6일,-,-,-,"맛있게 잘 먹었습니다.
#식후감"
127,wa**님,2021년 12월 5일,-,-,-,벌써 세번째 먹는데 넘 맛있어요 신선하고 💙 번창하세용
128,cs**님,2021년 12월 4일,5,5,5,스시도 신선하고 맛있지만 롤이 정말 맛있어요 야채 듬쁙 게살도 많고 갓튀긴 고소한 새우투김에 말은 롤이라니♡♡ 너무 맛있게 먹었어요!!
129,dk**님,2021년 11월 30일,5,5,5,맛나요~~~! 입에서 녹아요!!
130,mo**님,2021년 11월 27일,5,5,5,맛있게 잘먹었습니다!!!
131,yu**님,2021년 11월 26일,-,-,-,"맛있게 잘 먹었습니다.
#식후감"
132,en**님,2021년 11월 19일,5,5,5,"초밥 구성이 너무 좋은 것 같아요!
매번 다른 곳에서 시켜먹다가 이번에 이곳에서
시켰는데 이곳도 정말 괜찮네요~
맛있게 잘먹었습니다 감사합니다:)"
133,cs**님,2021년 11월 18일,5,5,5,초밥이야 원래 신선하고 맛있었구요 연어롤을 처음 주문했는데 와우 넘나 맛나요 양도 많구요!! 롤사진은 찍었다가 실물보다 못해서 안올렸어요 넘 잘먹었습니다!^^
134,rl**님,2021년 11월 8일,4,4,5,맛이 깔끔해서   좋네요      근데   초밥은  그닥 신선하지  않았어요
135,wa**님,2021년 11월 7일,-,-,-,두 번째 시켜 먹은 건데 너무 맛있었어용 🙂 자주 먹어야겠어요 감사합니다
136,ls**님,2021년 11월 5일,5,5,5,빠르게 잘 받았고 맛있었습니다.
137,th**님,2021년 11월 2일,5,5,5,맛있게 잘먹었습니당
138,cs**님,2021년 10월 27일,5,5,5,배달도 빠르게 해 주시고 친절하세요 맛있게 먹어서 가게 상호를 다시 봤는데 그냥 초밥 가겠네요!! 이름이 재미있어요ㅋ 초밥 신선하고 밥도 적당하고 너무 맛있어요 그리고 냉모밀!! 정말 맛있어요 국물 끝까지 다 먹었어요 잘 먹었습니다^^
139,wn**님,2021년 10월 24일,5,5,5,맛있어용!!!!!!!!
140,ap**님,2021년 10월 22일,5,5,5,"와 진짜 너무 맛있게 잘 먹었습니다! 
앞으로 초밥 배달은 여기서 할게요.. 나중에 가게 가서도 먹어보고싶은 맛입니다! 
무조건 오래 장사해주세요.."
141,dl**님,2021년 10월 21일,5,5,5,맛도 양도 서비스도 최고였습니다
142,ji**님,2021년 10월 19일,5,5,5,"너무 맛있게 잘먹었어요!
다음번에도 종종 시키겠습니다~"
143,th**님,2021년 10월 12일,5,5,2,예상시간보다 조금 늦었어요 .. 첨 시켜봤는데 맛은 있네요 갈릭생선스테이크 ? 생소했는데 맛 괜찮았어요 ㅎㅎ
144,ky**님,2021년 10월 10일,5,5,5,진짜 맛있어요 앞으로 초밥은 요기입니다!!
145,ja**님,2021년 10월 5일,4,2,2,. . . . . . . . .
146,od**님,2021년 10월 5일,5,5,5,초밥 신선하고 너무 맛잇러요
147,di**님,2021년 9월 30일,5,5,5,아주 잘 먹었습니다!!
148,hy**님,2021년 9월 29일,-,-,-,맛있게 잘 먹었습니다 감사합니다
149,op**님,2021년 6월 22일,5,5,5,정말 이집은 동네의 자랑이다 너무 맛있다.
150,ao**님,2021년 6월 22일,5,5,5,배달도 빠르고 요청사항도 들어 주셔서 감사합니다 맛있어요~~!
151,dl**님,2021년 6월 19일,5,5,5,"가격 대비 맛도 좋고 서비스도 완벽
이제 여기서만 시켜먹을거같네요~
잘 먹었습니다 ㅎㅎ^^"
152,qw**님,2021년 6월 18일,4,5,5,양도많고맛있었습니다~
153,qh**님,2021년 6월 16일,4,5,5,"두번째 주문인데
오늘은
연어초밥이 조금 맛이 이상했어요ㅜ
다른건 괜찮았는데...ㅜ"
154,dn**님,2021년 6월 16일,5,5,5,맛있게 잘 먹었습니다
155,ac**님,2021년 6월 14일,5,5,5,"초밥  맛나게  잘 먹었습니다 
서비스로 주신 초밥도  감사합니다
번창하세요~"
156,f2**님,2021년 6월 13일,5,5,5,"가격을  올리시는게  어딸런지요?
가성비에  떨어지진 않지만
초창기를   기억하기에  다소  떨어진 퀄리티!
선도와 구성에  조금  아쉬웠습니다.
초창기 구성유지하시고 
가격을  시세에  맞춰  올렸으면  좋겠다!하고
생각해봅니다.
푸석한  광어초밥은  약간 실망이군요."
157,wl**님,2021년 6월 13일,5,5,5,모밀도 우동도 너무 맛났어용ㅎㅎ
158,js**님,2021년 6월 13일,5,5,5,와사비를 따로 주셔서 굉장히 좋았습니다.
159,al**님,2021년 6월 11일,5,5,5,언제 먹어도 맛있어요! 다음에 또 주문할게요!
160,su**님,2021년 6월 11일,4,5,4,맛있어용!!!!!!!!!!!
161,je**님,2021년 6월 6일,5,5,5,너~무 맛있게 잘먹었어요 락교도 있고 연어 소스에 발라져있는거 좋아해서 잘먹었네요! 서비스 초밥도 너무 잘먹었습니다~~
162,   손님,2021년 6월 5일,5,5,5,"너무 맛있어요~~~~
담에 또 시켜먹을게요."
163,bl**님,2021년 6월 5일,5,5,5,모밀도 맛있고 초밥도 너무 맛있어요. 양도 많아요
164,qh**님,2021년 6월 4일,5,5,5,"맛있어요 배달도 빨리오고ㅋㅋ
리뷰이벤트 초밥까지 먹으니 너무배부르네요
잘먹었습니다"
165,tn**님,2021년 6월 4일,5,5,5,재택중 점심으로 먹었었는데 맛나서 저녁에도 시켜먹었네요~ 맛나요
166,ao**님,2021년 6월 3일,5,5,5,요청사항 들어 주셔서 감사합니다 잘 먹었습니다 다음에 또 시킬게요!
167,ki**님,2021년 6월 2일,5,5,5,초밥먹고싶어서 시켰는데 너무 맛있게 먹었어요.
168,bb**님,2021년 6월 1일,5,5,5,양도많고 배달도빨라서 좋앗습니다
169,cs**님,2021년 6월 1일,5,5,5,정말 맛있어요! 밋밋하지 않고 맛이 진해서 좋네요 초마늘 하나 더 넣어달라고 했는데 넣어주셔서 감사해요♡ 번창하세요~!
170,kr**님,2021년 6월 1일,5,5,4,"역시 초밥가게 또 시켜먹는데 넘 맛있어요👍
양도 딱 적당하고 좋아요 다음에 또 시켜먹을게요"
171,   손님,2021년 5월 31일,5,5,5,넘맛나요 좋아요 굿굿
172,ta**님,2021년 5월 30일,5,5,5,"흰살생선이 좋아서 광어초밥만 12개 시켰습니다.
광어가 도톰하고 쫄깃쫄깃한게 
다른 초밥집의 광어초밥보다 포만감도 더 드는 것 같아요.
실제로 지난주에 시켜먹었던 다른 초밥집에서는 이렇게 먹어도 배가 안불렀는데, “초밥가게-쌍문점”에서는 금방 배가 불러서 놀랐어요.
리뷰 이벤트로 왔던 서비스 초밥 3개도 맛있었습니다.
특히 연어초밥은 입에 넣자마자 사르르르 녹아버리는데,
다음에는 연어초밥도 추가로 시켜야겠다는 생각이 들 정도로 맛있었습니다.
배달도 생각보다 빨랐어요~"
173,   손님,2021년 5월 30일,4,4,4,"배가 고파서 먼저먹다 남기게됬는데
개인적으로 고기초밥 안좋아하는데
2개나 씹으면서 냄새와 맛이 고기의특유 누린맛이 나서 완전만족은 좀 아니였네요
타코야끼는 눅눅해서 전 별로였네요"
174,op**님,2021년 5월 30일,5,5,5,맛있게 잘 먹었습니다
175,lp**님,2021년 5월 29일,4,4,4,초밥깔끔합니다. 👍🏻
176,or**님,2021년 5월 19일,4,5,5,"첫주문인데 너무 맛있어요

메밀소바는 쪼끔 제입맛에 아니였어서 다음엔 우동 시켜보려구용ㅎㅎㅎ"
177,ri**님,2021년 5월 15일,5,5,5,맛있게 잘 먹었습니다
178,jy**님,2021년 5월 15일,4,5,5,"타코야끼 맛있어요.. 진짜
초밥도 양많았어요~~ 간장은 조금 별로였어요.."
179,ne**님,2021년 5월 13일,5,5,5,"잘먹었습니다^^배달도 빠르고 맛도 좋아요.
또 주문할게요!"
180,tn**님,2021년 5월 12일,5,5,5,처음시켜봤는데 맛나네요ㅎㅎ
181,rl**님,2021년 5월 6일,5,5,5,맛있게 잘먹었습니다
182,81**님,2021년 5월 1일,5,5,5,"맛있어요~^^
초밥은역시 초밥 전문점이 좋네요"
183,ch**님,2021년 4월 30일,5,5,5,"잘먹었습니다.
가격대비 초밥구성이 좋아요.
서비스초밥도 구성이 좋네요"
184,   손님,2021년 4월 27일,5,4,5,"배달도 빨랐고 맛잇게 잘 먹었습니다~!!
다음에도 주문할게요
많이파세요~~~!!"
185,su**님,2021년 4월 27일,4,4,5,"포장이 과대포장없이 깔끔하게 와서 마음에 들었고
생선도 싱싱하니 맛있었습니다
초밥 생각날때 자주 시켜먹을것 같아요~"
186,cj**님,2021년 4월 27일,5,5,5,두 번째 주문이네요 ㅎ  오랜만에 먹는 초밥 너무 좋았습니다 감사합니딘
187,tn**님,2021년 4월 26일,5,5,5,잘 먹었습니다
188,dp**님,2021년 4월 25일,5,5,5,초밥은 항상 이곳에서 시켜먹어요! 초밥도 신선하고 면도 불지않고 탱글거려요ㅎㅎ오늘 처음으로 회덮밥도 시켜보았는데 양도 많고 맛있네요~많이 파세요!!
189,   손님,2021년 4월 25일,5,5,5,"초밥이 너무 맛있어서 먹다보니 사진을 못찍게 됐네요, 배달이 생각보다 빨리왔고 양도 적절했습니다! 다음에 또 시킬게요!"
190,ui**님,2021년 4월 25일,5,5,5,"모듬초밥,우동,냉모밀 맛있게 먹었어요"
191,ro**님,2021년 4월 24일,5,5,5,맛있게 잘 먹었습니다.
192,k_**님,2021년 4월 24일,5,5,5,생선이 싱싱하고 맛있네요. 추가주문한 반우동도 맛있었습니다.
193,as**님,2021년 4월 23일,5,5,5,잘먹었습니다 ~!!
194,ge**님,2021년 4월 20일,5,5,5,"너무나 맛있게 잘먹었습니다!! 
앞으로 초밥 먹고 싶을땐 무조건 초밥가게에서 시킬려구요🥰"
195,   손님,2021년 4월 20일,5,5,5,"처음인데 아주 신선하고 맛있었습니다.
잘먹었습니다"
196,rl**님,2021년 4월 19일,5,5,5,맛있어요!!!!!!
197,ui**님,2021년 4월 19일,5,5,5,"배달이 빠르고 초밥,우동 맛있게 먹었어요"
198,dm**님,2021년 4월 19일,5,5,5,"배고팠는데 배달도 엄청 빠르게 오고 😊
냉모밀도 면도 안불고 맛있게 먹었어용
초밥을 잘 못먹어서 계란초밥을 늘 시키는데
여기에 계란초밥이 있어서 좋았어용 😆😆"
199,kd**님,2021년 4월 19일,5,5,5,배달도 30분만에 오고 초밥도 맛있었어요 특히 광어가 진짜 맛있더라구요 냉모밀도 사이드치고는 양도 많고 건더기도 꽤 푸짐한 편이었어요 잘먹었습니다
200,se**님,2021년 4월 17일,5,5,5,초밥은 항상여기서 시켜먹어요~ 간장도 넉넉히주시고 맛있습니당
201,do**님,2021년 4월 14일,5,5,5,언제 먹어도 한결같이 맛있고 배달도 빨라요!! 요청사항도 반영해주셔서 감사합니다. 번창하세요~
202,je**님,2021년 4월 13일,5,5,5,"가성비 굿
배달  빠르고  
맛있게  잘  먹었습니다
활어초밥  맛있어요"
203,za**님,2021년 4월 12일,5,5,5,진짜 초밥 하나하나 다 맛있고 최고예요
204,li**님,2021년 4월 9일,5,5,5,"배달도 빠르고 기사님도 친철해요
맛있게먹었어요"
205,an**님,2021년 4월 9일,5,5,5,맛있었습니다 또 시킬게요
206,   손님,2021년 4월 8일,5,4,5,밥알도 괸찬고 회도싱싱하고 맛잇었습니다
207,sk**님,2021년 4월 8일,5,5,5,다음에  또 먹을래요
208,rj**님,2021년 4월 8일,5,5,5,완벽 그자체 말이 필요없다
209,tp**님,2021년 4월 6일,5,5,5,"맛있게 잘먹었습니다~~
다음에 또 주문 할게요~~^^"
210,ca**님,2021년 4월 5일,5,5,5,진짜미쳤어요ㅜㅜ여기초밥존맛
211,rk**님,2021년 4월 3일,5,5,5,생각보다 배달도빨리오고 맛있었어요
212,ji**님,2021년 4월 3일,5,5,5,너무너무 맛있고 배달빠르고  좋아요. 또시켜먹을게요~~~
213,py**님,2021년 4월 3일,5,4,5,"초밥 너무너무 맛있습니다~ 양도 적당하고 친절하세요! 
배달도 빠르고 최고최고!
앞으로 초밥 먹고 싶을 때마다 애용할 것 같네요!!"
214,gh**님,2021년 4월 2일,5,5,5,맛있게 잘 먹었습니다~
215,s3**님,2021년 3월 28일,5,5,5,잘먹엇습니다 번창하세요
216,tu**님,2021년 3월 28일,5,5,5,맛있게 잘 먹었습니다
217,as**님,2021년 3월 26일,4,4,5,맛있게 잘 먹었습니다.
