,아이디,날짜,맛평점,양평점,배달평점,리뷰
74,pe**님,2022년 10월 14일,4,4,5,"주문이 많아서인지 너무 건성으로 만드셨어요 ㅠ
담에는 잘 만들어 주세요 ㅠ"
75,kh**님,2022년 10월 14일,5,5,5,맛있게 잘 먹었습니다
76,wa**님,2022년 10월 11일,5,5,5,맛있게 잘 먹었습니다 매번 만족스럽습니다
77,gh**님,2022년 10월 11일,5,5,5,요청사항 잘들어주시고ㅠ맛잇게 먹엇어요
78,vo**님,2022년 10월 11일,5,5,5,너무맛있게잘먹었습니다
79,co**님,2022년 10월 10일,5,5,5,"병원음식 먹기 싫어서 배달시켰습니다.
맛있게 잘 먹었어요.
#식후감"
80,fa**님,2022년 10월 10일,5,5,5,"맛있게 잘 먹었습니다!
역시 초밥은 오성이 최고ㅠㅜ"
81,lu**님,2022년 10월 9일,5,5,5,연어가 너무 먹고싶어서 시켜봤는데 너무 맛나요 연어도 연어지만 불초밥이 너무 일품이었어요 근처인데 나중에 연어 끌릴때마다 테이크아웃 해가야겠어욥
82,fa**님,2022년 10월 8일,5,5,5,"초밥만 먹다 처음 먹었는데 
돈까스집 뺨쳐요ㅜ
너무 맛있게 잘 먹었습니다"
83,zi**님,2022년 10월 7일,5,5,5,"싫어하는 재료가 있어서 요청사항에 올렸더니 다른재료로 대체해 주셔서 잘 먹었습니다. 다음에도 부탁드릴께요^^
늘 맛있고 포장이 깔끔하게 와서 좋아요"
84,51**님,2022년 10월 5일,5,5,5,"항상 시켜먹는 초밥집입니다! 
늦은 시간에 시켜서 죄송했는데 이벤트 초밥도 잘 챙겨주시고 배달도 빨랐습니다  못먹는 초밥 있어서 항상 요청드리는데 요구사항도 늘 잘 들어주세요😍😍 #힘내세요
맛나게 잘 먹었네용😋
#식후감"
85,fa**님,2022년 10월 4일,5,5,5,"오랜만에 주문했는데
변함없이 맛나요 
맛있게잘먹었습니다"
86,me**님,2022년 10월 4일,5,5,5,항상 맛있게 먹고 있습니다!!
87,wj**님,2022년 10월 3일,5,5,5,맛있어요 ~~~~~
88,pe**님,2022년 10월 3일,5,5,5,매번 서비스 1p 주시고 감사해용 :)  역쉬 초밥은 오성초밥!!! 잘 먹을게욤~~~
89,re**님,2022년 10월 3일,5,5,5,진짜 빨리 배송오네요 👍
90,go**님,2022년 10월 2일,5,5,5,언제나 맛있어요~~~
91,ln**님,2022년 10월 2일,5,5,5,맛있게 잘먹었습니다 사업번창하세요
92,ks**님,2022년 10월 1일,5,5,5,맛있게 잘 먹었습니다~
93,kc**님,2022년 10월 1일,5,5,5,맛있습니다. 감사합니다.
94,hj**님,2022년 10월 1일,5,5,5,"역시 맛있습니다.
잘먹었습니다."
95,gu**님,2022년 9월 30일,5,5,5,맛있게 잘먹었습니다~~ 항상 맛있어요 ^^
96,co**님,2022년 9월 29일,5,5,5,역시  맛나요 우동도 탱글하니 맛나요
97,ch**님,2022년 9월 29일,5,5,5,초밥이 무척 맛있습니다 거기다 종류도 다양하고 양도 넉넉해서 다 먹으면 배부릅니다 배달도 빨리와서 리뷰 가능 시간전에 먹어서 리뷰 쓸 시간을 기다렸네요 추천합니다
98,cc**님,2022년 9월 29일,5,5,5,맛있었습니다. 회도 실하고 참 좋네요!
99,pd**님,2022년 9월 28일,5,5,5,"#식후감
항상 맛있게 먹고있읍니다"
100,je**님,2022년 9월 27일,5,5,5,수제히레까스 진짜 너무 맛있네요
101,wi**님,2022년 9월 27일,5,5,5,맛있게 잘 먹었습니다
102,wk**님,2022년 9월 27일,5,5,5,"배달도 빠르고 초밥도 맛있습니다👍😊
서비스도 굿굿"
103,yy**님,2022년 9월 27일,5,5,5,너무 마싯어요 믿고먹는 오성초밥 ♡
104,fj**님,2022년 9월 26일,5,5,5,항상 잘 먹고있습니다♥♥
105,iy**님,2022년 9월 26일,5,5,5,"배달도빠르고 리뷰 참여 이벤트도 넘 맛있어요! 
또시켜먹을께영"
106,pe**님,2022년 9월 25일,5,5,5,"빠른배달 !!! 서비스 1pcs추가 !!! 변함없는 맛!!!
역쉬 오성초밥 이네용 ~ 추천ssssss~~~~~"
107,je**님,2022년 9월 25일,5,5,5,묵은지.광어 초밥은 묵은지가 조금 짰어요 2조각만 주문할것 그랬나봐요 다른건 맛있었어요
108,de**님,2022년 9월 25일,5,5,5,단골 맛집이요~~~
109,he**님,2022년 9월 24일,5,5,5,맛있어요 오성초밥 주말저녁은 오성초밥
110,ru**님,2022년 9월 24일,5,5,5,배달 빠르구 너무 맛있게 잘 먹었습니다^^
111,ks**님,2022년 9월 24일,3,3,5,초밥은 괜찮았으나 양파에서 쉰냄새가좀 심하게나서 양파는버렸네요
112,an**님,2022년 9월 22일,5,5,5,잘 먹었습니다~ 매번 시키지만 맛있어요
113,fu**님,2022년 9월 21일,5,5,5,먹느라사진을못찍었네요 항상 맛있어요!ㅎ
114,gm**님,2022년 9월 19일,5,5,5,맛있게 잘 먹었습니다 ㅎㅎ
115,js**님,2022년 9월 19일,5,5,4,신선하고  맛있어요 자주먹는집입니다~~
116,sm**님,2022년 9월 17일,5,5,5,완전 배송 빠르고 맛있게 잘 먹었어요.~
117,do**님,2022년 9월 17일,5,5,5,"배달도 빠르고 포장도 꼼꼼히 잘되어있었어요
통통한 살들로만 올라가있어서 배불리 맛있게 잘 먹었습니다"
118,dr**님,2022년 9월 17일,5,5,5,"얘정시간보다 훨씬 빨리도착했고
오늘도 어김없이 맛있게 잘먹었습니다"
119,ki**님,2022년 9월 17일,5,5,5,"이틀 연속 주문햇어요
그 동안 먹어본 초밥집중 모든 메뉴가 다 맛잇는 최고 맛집이에요
비싼 고급 일식집보다 맛잇어요"
120,51**님,2022년 9월 17일,5,5,5,"자주시켜먹습니다 늘 신선하고 맛나요@@@👏👏 
또 시켜먹을고에오😍"
121,br**님,2022년 9월 16일,5,5,5,맛있게 잘먹었습니당~~♡
122,wl**님,2022년 9월 15일,5,5,5,맛있게 잘 먹었습니다~
123,il**님,2022년 9월 15일,5,5,5,"배달이 30분 가량 빨리 도착해서 따뜻하게 먹을수 있었습니다.
그리고 못먹는 초밥은 다른초밥으로 변경해 주셨어요!
포장도 스템플러를 찍어서 흔들리지 않고 잘 배달되었네요
맛있게 잘 먹었습니다"
124,ji**님,2022년 9월 15일,5,5,5,맛있게잘먹었습니다
125,vo**님,2022년 9월 14일,5,5,5,오랜만에 너무맛있게잘먹었습니다
126,mh**님,2022년 9월 14일,5,5,5,잘먹었습니다 다음에도 잘부탁드려요
127,sh**님,2022년 9월 14일,5,5,5,오랜만에 초밥 먹는데 너무 잘 먹었어요! 서비스로 주빈 초밥들도 맛있고 다음에도 시켜먹을게요!
128,se**님,2022년 9월 14일,5,5,5,"초밥의 회들도 두툼하니 먹을맛나고
회덮밥도 맛나고 양도 푸짐해서
넘~~잘먹었습니다..
또 시켜먹고 싶내여.."
129,he**님,2022년 9월 13일,5,5,5,아이들이 좋아해서 소고기초밥이랑계란초밥 시켰어여 푸짐푸짐 맛도좋아요 전화해서 문의할때도 친절하시구 배달하신분도 문자로 친절히 남겨주시고 기분좋은 저녁식사였어요^^
130,rl**님,2022년 9월 12일,5,5,5,"바로 먹고 늦게 리뷰 쓰네요ㅠ 맛있게 잘 먹었습니다.
배달도 빠르고 1인분 주문도 돼서 좋아요"
131,je**님,2022년 9월 11일,5,5,5,우동이 진짜  진짜 끝내주게 맛있어요
132,gu**님,2022년 9월 11일,5,5,5,항상 맛있게 먹어요
133,il**님,2022년 9월 11일,5,5,5,초밥위 회가 두툼하니 씹을맛이 나네요 와사비는 전반적으로 적게 넣고 만드시는 타입 같은데 따로 담뿍 챙겨주셔서 부족함 없이 먹었습니다!
134,me**님,2022년 9월 10일,5,5,5,배달 빠르고 맛있어요~
135,k1**님,2022년 9월 10일,5,5,4,싱싱하고 깔끔하고 맛도 좋습니다.~~
136,an**님,2022년 9월 9일,5,5,5,"명점음식 준비하고 피곤해서 배달주문 했습니다
역시나 맛있게 잘 먹었습니다
굿입니다👍"
137,is**님,2022년 9월 8일,5,5,5,"예전에 매장에서 직접 만족스럽게 먹었던거 생각하고 
배달로 시켰는데 역시나 그때처럼 맛도 정말 변함없이 막도 좋고 회나 새우 등 위의 토핑이 더 크고 밥이 적네요~ ❤️
거기다가 선리뷰이벤트 참여서비스로
갈릭소스가 얹어진 불초밥4p에  주문한 기본 초밥에도 1p씩 더 넣어주시는 센스 😭
초밥에 우동까지 시켜서 어머니랑 둘이서 배 터질뻔했습니다 그래도 배가 부르니 대만족입니다.
다음에 또 주문할께요~ 늘 번창하세요."
138,ko**님,2022년 9월 8일,5,5,5,오늘도 맛있게 잘먹었습니다🤤
139,wj**님,2022년 9월 7일,5,5,5,와 너무맛있어요!!!!! 처음주문후 너무 맛있어서 재주문했어요~ 입에서 살살녹아요! 다음에주문또해야겠어요. 감사합니다. 서비스 챙겨주셔서 감사히 잘먹었습니다^^
140,sy**님,2022년 9월 6일,5,5,5,배달이 빠르고 맛있엇어요~~~!
141,ma**님,2022년 9월 6일,5,5,5,"주문한지 얼마 안되어서 엄청 빨리 도착했어요..
홀과 포장해서도 자주 먹지요..
오랫만에 숙성회와 초밥 맛있게 잘 먹었습니다.


#식후감"
142,ln**님,2022년 9월 6일,5,5,5,맛있게 잘먹었습니다 사업번창하세요
143,al**님,2022년 9월 6일,5,5,5,"맛있어요!
렙 씌워서 포장해주셨습니다!"
144,mu**님,2022년 9월 5일,5,5,5,비도오는대 배달이 엄청빨리와서 깜놀 물론 맛도좋았어요
145,op**님,2022년 9월 5일,3,4,4,언제나 맛있게 잘먹고 있습니다
146,eg**님,2022년 9월 5일,5,5,5,"#식후감
항상 맛있게 먹고있읍니다"
147,mk**님,2022년 9월 4일,4,4,4,맛있고신선하고다좋은데요배달료가너무비싸요ㅠㅠ
148,ze**님,2022년 9월 4일,4,4,4,맛있는데 간장을 안주셨어요 ㅜ
149,ko**님,2022년 9월 4일,5,5,5,오늘도 잘먹었습니다🤤
150,he**님,2022년 9월 3일,5,5,5,배달도 빠르고 히레까스와 메밀소바까지 시키니 양도 많아서 맛있게 잘 먹었어요 다음에 또 주문할께요
151,gi**님,2022년 9월 3일,5,5,5,리뷰를 늦게적었네요ㅠㅠ 잘먹었습니다. 서비스도 감사해요!
152,tj**님,2022년 9월 3일,5,5,5,오성초밥 조아요 오성초밥 최고 저 초밥 오성 초밥 밖에 안머거여 일주일에 한번은 무조건 시키는 듯
153,jw**님,2022년 9월 1일,5,5,5,항상맛있게잘먹고있습니다°
154,jj**님,2022년 9월 1일,5,5,5,😀😀😀😀😀
155,ko**님,2022년 9월 1일,5,5,5,"잘 먹었습니다😘
연어롤. 돈까스 넘 맛있어용💕"
156,yy**님,2022년 8월 31일,4,5,5,"시켜먹을때마다 맛잇는 초밥입니다. 벌써 여러번 먹엇네요
근데 이번에는 초밥 집다가 밥이 부서지는게 몇개있었습니다. 잘 뭉쳐지지 않앗던거 같아요"
157,so**님,2022년 8월 30일,5,5,5,오랫만에 주문해 먹었는데 맛있어요
158,pe**님,2022년 8월 29일,5,5,5,"정말 맛나게 잘 먹었습니다..자주 애용하겠습니디
 ."
159,kh**님,2022년 8월 29일,5,5,5,맛있게 잘 먹었습니다
160,ku**님,2022년 8월 29일,5,5,5,말할 필요가 없네요ㅎ 역시 믿고 먹는 오성초밥입니다ㅎㅎ
161,je**님,2022년 8월 28일,5,5,1,연어덮밥 또한 진짜 맛있어요 초고추장 소스가 특이하게 맛났어요 전혀 텁텁하지도 않고요
162,he**님,2022년 8월 27일,5,4,5,별다섯개 오성 초밥 맛있어요
163,vk**님,2022년 8월 27일,5,5,5,아주 맛있습니다 ㅎㅎ 허겁지겁 순식간에 먹었어요
164,hj**님,2022년 8월 26일,5,5,5,맛있게 잘먹었습니다~
165,co**님,2022년 8월 26일,5,5,5,"배달도 빠르고 회도 신선해서 너무 맛있어요.
다음에 재주문의사 100%로 입니다."
166,rh**님,2022년 8월 25일,5,5,5,"맛도좋고
서비스도감사해요"
167,yo**님,2022년 8월 25일,5,5,5,"예상시간 내 도착했고 포장 넘 깔끔하네요.
서비스초밥도 진짜 최고에요.
맛있게 잘 먹었습니다."
168,ko**님,2022년 8월 24일,5,5,5,"돈까스도 맛있네요💕
잘먹었습니당😄"
169,cw**님,2022년 8월 23일,5,5,5,"회덮밥 초밥 고로케 하나도 빠짐없이 다 맛있어요!
고로케가 생각보다 진짜 맛있어서 놀랐습니다"
170,ox**님,2022년 8월 23일,5,5,5,역시나 맛있네요 잘먹엇습니다!!!
171,un**님,2022년 8월 23일,5,5,5,"몸이 피곤하고 아픈게 싹 가셨네요.   아이는 초밥 먹으면서 행복해 하고, 저는 너무 땡기던 회덮밥먹고 기분이 좋습니다. 맛있게 빠르게 가져다 주셔서 너무 감사드려요 . 또 먹고 싶당^^"
172,pr**님,2022년 8월 23일,5,5,5,맛있게 잘 먹었습니다
173,yo**님,2022년 8월 23일,5,5,5,"서비스도 감사합니당 
넘 맛있었어용 다음에 또 시킬게용 🧡"
174,du**님,2022년 8월 22일,5,5,5,"오성 간간이 간 곳인데 배달은 처음이네요!!
양도 정말 많고 맛있어요!!
양 적을까봐 회덮밥도 시켰는데..
정말 양 많아서 아직도 주섬주섬 먹고있네요ㅎㅎ

제가 연어 위 양파 싫어하는데 따로 있어서 정말 좋았습니디!"
175,lo**님,2022년 8월 22일,5,5,5,배달시간도 적당하고 맛있어요~
176,ic**님,2022년 8월 22일,5,5,5,"와...인생회 맛 본듯..
사실 배달 시켜 먹는 회는 만족하기 어려운데
넘 맛있고 사이즈도 좋아여
타코와사비 못 찍엇네 저 단골 될께요
감사합니다😍🥰"
177,ak**님,2022년 8월 22일,5,5,5,음식이 깔끔하고 맛있어요! 또 시킬게요
178,dj**님,2022년 8월 22일,5,5,5,"오성초밥

초밥의  페러다임을 제시해주네요....

진짜  넥타크기 딱  좋구

샤리도 너무 맛있어요...

강남  오마카세  에서  먹던 스시보다  맛있어요!!

단골이지만  초밥은 ...오성입니다!!!"
179,ru**님,2022년 8월 21일,5,5,5,맛있습니다 우선 배달이 빨라서 좋아요♡
180,tj**님,2022년 8월 20일,5,5,5,오성초밥 제일 최고 저는 여기서 밖에 안시켜먹어요!!!!
181,mn**님,2022년 8월 20일,5,5,5,인기맛집으로 유명해서 주문해 먹어보았는데 역시 다른 초밥집과 맛 부터가 다르네요 촉촉하고 식감도 다르고 진짜진짜 완전 맛있어요!!  담에 또 주문할게요^^
182,ca**님,2022년 8월 20일,5,5,5,맛집입니다~아버님이 여기초밥만 드시네요 번창하세요
183,is**님,2022년 8월 20일,5,5,5,"양도 많고 맛있습니다
서비스도 감사해요
다음에 또 시킬게요^^"
184,wj**님,2022년 8월 19일,5,5,5,오랜만에 주문했는데 역시나 맛있게 잘 먹었어요~
185,lm**님,2022년 8월 18일,5,5,5,"열자마자 숨도 안쉬고 먹었어요!!!!
또 시켜 먹을거예요^^"
186,ja**님,2022년 8월 18일,5,5,5,연어롤 양 정말 많아요 서비스로 주신 새우도 맛있게 잘 먹었습니다:)
187,so**님,2022년 8월 16일,5,5,5,"빠른배달 신선하게...
잘먹었습니다^^"
188,pd**님,2022년 8월 16일,5,5,5,"#식후감
자주먹어도 맛있어요 써비스 많고요"
189,dm**님,2022년 8월 15일,5,5,5,맛 있게 잘 먹었습니다~!! 👍
190,ln**님,2022년 8월 15일,5,5,5,맛있게 잘먹었습니다 사업번창하세요
191,37**님,2022년 8월 15일,5,5,5,맛있게 잘 먹었습니다
192,ug**님,2022년 8월 14일,5,5,5,"또시켜먹을게요
맛있게 잘먹었습니다"
193,de**님,2022년 8월 13일,5,5,5,맛집 단골이죠~~ 특히 연어 짱~
194,he**님,2022년 8월 13일,5,4,5,오성초밥 역시 맛은 최고네요 vip 도전해봤는데 입에서 녹습니다
195,my**님,2022년 8월 12일,5,5,5,맛있게 먹어요 싱싱하네요
196,mr**님,2022년 8월 12일,5,5,5,폭우에도 배달 잘 해주셨고 초밥과 사이드메뉴 맛있어요ㅎㅎ
197,mi**님,2022년 8월 11일,5,5,5,맛있게 잘 먹었습니다.
198,he**님,2022년 8월 10일,5,5,5,잘먹었습니다잘먹었습ㄴㄱ닏
199,jk**님,2022년 8월 10일,5,5,5,👍 👍 👍 👍 👍
200,se**님,2022년 8월 9일,5,5,5,"방학중인 애들 점심으로 주문해줬는데,
맛있게 잘 먹었다고 하네요~~"
201,gu**님,2022년 8월 9일,5,5,5,맛있게 잘 먹었습니다 ~~!
202,es**님,2022년 8월 9일,5,5,3,맛있게 잘 먹었어요~!
203,yo**님,2022년 8월 8일,4,4,4,맛있어요 빨리배달됐어요
204,vn**님,2022년 8월 8일,4,4,4,새우는 배신하지 않죠. 역시 맛있게 먹었습니다!!
205,ju**님,2022년 8월 7일,5,5,4,요청사항도 잘 들어주시고 음식도 너무 맛있었어요 잘 먹었습니다
206,ra**님,2022년 8월 7일,5,5,5,"맛있게 잘 먹어요. 
배달도 빨르게 와요."
207,ha**님,2022년 8월 6일,4,4,5,배송 빨랐고~ 괜찮았어요!!
208,ko**님,2022년 8월 5일,5,5,5,"맛있어서 이틀 연속으로 먹었어요🤤
잘먹었습니당💕"
209,mi**님,2022년 8월 5일,5,5,5,항상 맛있게 먹고있어요. 매번 여기서만 시켜요
210,wj**님,2022년 8월 5일,5,5,5,"와 너무맛있어요! 현기증나요!! 정말최고에요 초밥일타,전국일등이에요!!! 배고파서 바로주문하는바람에 리뷰이벤트 신청못했지만 서비스로 1피스 주셔서 감사하게 잘먹었어요 이담에 또 주문하려고요 그땐, 꼭 리뷰이벤트참여해야겠어요!"
211,dd**님,2022년 8월 5일,5,5,5,"초밥외 다른음식들도 맛있어요^^
잘 먹었습니다"
212,km**님,2022년 8월 5일,5,5,5,"맛있어요!! 
늘 믿고 주문합니다~! 
특히 연어초밥이 아주 부드럽고 좋았어요👍🏻"
213,pd**님,2022년 8월 5일,5,5,5,"#식후감
맛있어서 이번주2번시켰네요"
214,th**님,2022년 8월 5일,5,5,5,우리동네 1등 초밥집
215,he**님,2022년 8월 4일,5,5,5,잘먹었습니다잚ᆞㄱㅂㄴㄱㅅㅇㅅ습ㄴㄱ딘
216,pd**님,2022년 8월 4일,5,5,5,항상 맛있게 먹고있읍니다
217,ma**님,2022년 8월 3일,4,4,4,맛있어요~~~~~굿
218,le**님,2022년 8월 3일,5,5,5,맛있게 잘먹었습니다!
219,ir**님,2022년 8월 2일,5,5,5,초밥만 잘하는 게 아녜요~~ 돈가스 맛집입니다
220,ha**님,2022년 8월 1일,5,5,5,맛있게 먹어요 전부다
221,ko**님,2022년 7월 31일,5,5,5,"맛있게 잘먹었습니당💕
서비스 초밥도 감사합니당🙏"
222,gs**님,2022년 7월 31일,5,5,5,믿고먹는 초밥집..신속정확배달
