,아이디,날짜,맛평점,양평점,배달평점,리뷰
57,ld**님,2022년 9월 30일,5,5,5,맛잇어요오!!!!!!
58,kk**님,2022년 9월 30일,5,5,5,말해 뭐하겠어요 너무 맛있습니다.
59,cl**님,2022년 9월 30일,5,5,5,맛있습니다! 너무~~
60,ho**님,2022년 9월 29일,5,5,5,맛있구 배달도 빨리.와요!! 강추강추 ㅎㅎ
61,js**님,2022년 9월 28일,4,4,5,매콤하고 정말 맛나요
62,wl**님,2022년 9월 27일,5,5,5,넘 맛있아요 엽떡최고ㅠㅠ
63,pa**님,2022년 9월 27일,5,5,5,"항상 맛있어요
빠른배달감사합니다"
64,to**님,2022년 9월 25일,5,5,5,양은 좀 적긴하지만 서비스도 맛도 좋았습니다
65,pj**님,2022년 9월 25일,5,5,5,제 취향은 아니었네요.... 크림 떡볶이는 안 시킬 듯요
66,tn**님,2022년 9월 24일,4,5,4,배달은 빠른데 조금 짜요
67,ra**님,2022년 9월 24일,5,5,5,오늘도 맛있게 자~알 먹었습니다. ^^
68,du**님,2022년 9월 23일,5,5,5,맛 양 배달 뭐든 빠지는게 없네요^^
69,km**님,2022년 9월 23일,5,5,5,역시 철산점이 제일 맛있어요.
70,10**님,2022년 9월 19일,5,5,5,인생닭발 최곶ㆍ즤고♡♡♡♡♡
71,ld**님,2022년 9월 19일,5,5,5,배달 빠르고 맛있어요
72,yh**님,2022년 9월 18일,4,5,5,오늘은 물이 좀 많아요.....
73,db**님,2022년 9월 17일,5,5,5,앙~~넘 맛있어요 한달에 네다섯번시켜먹는뎅 완전 최고입니당~~ 오늘 날도더운데 고생많으세요 감사히 맛나게 잘먹을께요~~^^
74,in**님,2022년 9월 17일,5,5,5,"가게에서 직월들과 항상 시켜먹는데 
오늘은 서비스 더 주신건지^^ 
넘 잘먹었습니당~~!! 
철산점이 어느지점보다도 제일 맛있어요~~!
타지역사는데 엽떡은 가게에서만 먹고있네요 ㅋㅋ"
75,ky**님,2022년 9월 15일,5,5,5,맛잇어요~~^^~~
76,ki**님,2022년 9월 14일,5,5,5,"배달도 빠르고 맛도👍👍👍👍
가까운 저희동네보다 맛있어서 철산점에서 시켰습니당
오늘도 역시 맛있게 잘먹었습니당^^"
77,4z**님,2022년 9월 13일,5,5,5,맛있어요 편지도 정성스럽게 써주시고 엄청 감사하고 받자마자 기분이 되게 좋아졌어요  ´͈ ᵕ `͈
78,he**님,2022년 9월 12일,1,1,1,사장님 메추리알 토핑 어디갔어요?
79,br**님,2022년 9월 11일,5,5,5,잘 먹었습니다 감사합니다
80,hz**님,2022년 9월 11일,5,5,5,맛있어요 물론 양은 줄었지만..^~^
81,da**님,2022년 9월 9일,-,-,-,항상맛있어요잘먹았어요
82,st**님,2022년 9월 8일,5,5,5,"배달도 빠르고 맛도 좋아요
잘먹었습니다!!"
83,kb**님,2022년 9월 8일,3,1,1,배달이 왔는데 다 흘려서 왔네요…사람 먹는 음식을 너무하네요!!
84,jo**님,2022년 9월 6일,5,5,5,오랜만에 시켰는데 맛있어요~~
85,so**님,2022년 9월 5일,5,5,5,양배추 많이 넣어 달라고 요청했는데 들어주셔서 감사합니다ㅠㅠ 덕분에 맛있게 잘 먹었습니다!! 나중에 또 시킬게욥><
86,op**님,2022년 9월 4일,5,5,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
87,to**님,2022년 9월 4일,5,5,5,바로 만든 것처럼 따뜻하게 잘 먹었어요.
88,rh**님,2022년 9월 4일,5,4,5,"맛있어욬ㅋ
근데당면은어케먹어야간이좀벨까요ㅜ"
89,la**님,2022년 9월 4일,5,5,5,너무너무맛있어요 철산점이 제일 맛있는듯하네요
90,bi**님,2022년 9월 3일,5,5,5,ㅡㅡㅡㅡㅡㅡㅡ굿 ㅎ
91,au**님,2022년 9월 1일,5,5,5,맛있게 잘 먹었어요
92,sh**님,2022년 8월 29일,5,5,5,맛있었어용 맵기두적당했어요
93,hz**님,2022년 8월 29일,5,5,5,맛있어요👍🏻👍🏻🤟🏻👍🏻🤟🏻👍🏻
94,fo**님,2022년 8월 27일,5,5,5,맛있습니다 추천 ㅎㅎ
95,me**님,2022년 8월 26일,5,5,5,"오랜만에 생각나서 먹었어요~
맛있게 잘 먹었습니다."
96,gu**님,2022년 8월 25일,5,5,5,맛있어요~~!!!!
97,dk**님,2022년 8월 24일,3,5,4,"양념이 쏙 배인 당면 먹고 싶어서 추가한건데 따로 포장해주시다니요ㅜㅜ
양념 하나도 안베어서 실망이예요"
98,yu**님,2022년 8월 22일,5,5,4,진심 맛있다 무슨말이필요한가요
99,hs**님,2022년 8월 22일,-,-,-,맛있게 잘먹었습니다 또 주문각입니다
100,ak**님,2022년 8월 22일,5,5,5,너무 맛있어요ㅠ 소스도 많고 떡이 너무 쫄깃하고 사이드 오돌뼈 주먹밥이랑도 잘 어울렸어요!
101,pc**님,2022년 8월 20일,5,5,5,"맛있게 먹었습니다.
처음으로 양배추 더 넣어달라고 요청했는데 이전보다 많이 넣어주셨더라고요! 달달하고 매콤하게 먹었습니다."
102,wl**님,2022년 8월 19일,5,5,5,맛있게 잘 먹었어요 날씨가 안좋아 배달이 지연될까 걱정했는데 예정보다 빨리 왔네요
103,so**님,2022년 8월 18일,5,5,5,간만에 로제를 먹었는데 맛있었어요!! 담에도 또 주문 할 생각이에요!!
104,q2**님,2022년 8월 16일,5,5,5,맛있개 먹었어요 그리고 또 예상 보다 배달이 빨리 왔어요
105,ya**님,2022년 8월 16일,4,5,5,겁나 맛있어요 추천👍👍👍
106,jo**님,2022년 8월 15일,5,5,5,양 많고 맛있어요~^^
107,kp**님,2022년 8월 14일,5,5,5,착한맛이 진짜 착하네요 넘 순해서 일반 떡볶이 같았어요
108,rk**님,2022년 8월 14일,5,5,5,"엽떡은 사랑이고 진리죠~~
특히 철산점은 더 맛있는거 같아요^^"
109,ba**님,2022년 8월 14일,5,5,5,역시 떡볶이는 엽떡입니다bbb
110,pa**님,2022년 8월 13일,5,5,5,맛있어요자주시키고 여기만시킴
111,mh**님,2022년 8월 13일,5,5,5,"덜매운맛 시켰는데 매워서 눈물이 줄줄 나요.
착한맛이나 초보맛 시켜야겠어요."
112,so**님,2022년 8월 13일,5,5,5,오래만에 먹었는데  역시 맛있네용 ㅎㅎ
113,ch**님,2022년 8월 12일,5,5,5,"맛 있습니다.
양도 많습니다."
114,du**님,2022년 8월 12일,5,5,5,"떡볶이와 크림을 같이 시켜서 섞어먹으니 로제떡볶이^^  세가지 맛을 다 느껴  보았어요
대박 맛나게 잘 먹었습니다
양도 많고 맛도 좋고~
오뎅튀김도 아주 추천입니다^^"
115,km**님,2022년 8월 12일,5,5,5,역시 철산점이 제일 맛있어요
116,gu**님,2022년 8월 10일,5,5,5,맛있어요~~!!!!
117,to**님,2022년 8월 9일,5,5,5,도착시간보다 일찍 갖다주셔서 따뜻하게 잘 먹었어요.
118,dl**님,2022년 8월 9일,-,-,-,"기대했던 것보단 좀 아쉬웠어요ㅜㅜ
국물이 너무 묽어서 밍밍한데 매운 느낌만 있었. . . 
당면이 밑에만 죄 깔려서 있는지도 몰랐네요ㅜ"
119,ps**님,2022년 8월 8일,5,5,5,맛있게 잘먹었습니다.면추가를 했더니만국물이 넘 없고 면들이 뭉태기로있어 먹기불편했지만
120,ds**님,2022년 8월 5일,5,5,5,최고네요 진짜~ 맛있게 잘 먹었습니다👍
121,q2**님,2022년 8월 5일,5,5,5,떡볶이는 맛있었는데 단무지가 너무 익어서 먹을수가 없었어요
122,97**님,2022년 8월 4일,5,5,5,두번째시켜먹지만 맛있어요 다른지점보다. 맛없는 지점도 있더라구요
123,pa**님,2022년 8월 4일,4,5,4,두번째 주문이에요 맛있어요
124,yh**님,2022년 8월 3일,5,5,5,잘먹었어요~~~~~
125,hj**님,2022년 8월 3일,5,5,5,"배달까지 1시간 예상했는데,
주문한지 20분 좀 넘어 도착해서 깜짝  놀랐네요.

주기적으로 생각나는
아는 맛 엽떡^^
빠른 배달로 맛있게 잘 먹었습니당^^"
126,aj**님,2022년 8월 1일,-,-,-,맛있었어요~ 우리집 최애 단골집!!!  아이들이 너무 좋아해서 자주 먹고 우리도 즐깁니다. 다음에 또 주문할게요^^
127,ha**님,2022년 7월 31일,5,5,5,"맛있게 매워요~
음식양이 상당히 많아요"
128,sh**님,2022년 7월 30일,5,5,5,아 시키길잘했다생각듭니다 떡도쫀득하고 맛있었어용
129,to**님,2022년 7월 30일,5,5,5,"더울때도 엽떡은 맛있어요.
잘 먹을께요."
130,hz**님,2022년 7월 30일,5,5,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
131,rl**님,2022년 7월 29일,5,5,5,오늘도 역시 맛있었어요~!
132,ye**님,2022년 7월 28일,5,5,5,맛있게 잘 먹었습니다.
133,op**님,2022년 7월 26일,5,5,5,#식후감 맛있게 잘 먹었습니다
134,he**님,2022년 7월 26일,5,5,5,잘먹었습니다지ㅡㄹ먹었습니다
135,ju**님,2022년 7월 26일,5,5,5,반반으로 먹었었는데 오뎅으로 시키는 게 더 제 취향이였네요 굿!
136,dm**님,2022년 7월 26일,5,5,5,잘머것음니다
137,wi**님,2022년 7월 25일,5,5,5,"오자마자 먹느라고 사진을 찍지 못했습니다.
맛있게 잘 먹었습니다.
달달한 음료로 매운 맛을 잡아주니 좋습니다.
번창하시고 더운 여름 건강조심하세요"
138,th**님,2022년 7월 24일,-,-,-,맛있어요 자주 이용해요^^
139,11**님,2022년 7월 24일,5,5,5,맛있게 잘먹었습니다.
140,so**님,2022년 7월 24일,5,5,5,야채튀김이 덜 익었어요
141,wo**님,2022년 7월 24일,5,5,4,너무 맛있는 엽기 철산역이 맛있게 조리하네요
142,ji**님,2022년 7월 23일,5,5,5,맛의 편차가 있긴한데 맛잇어요
143,kh**님,2022년 7월 23일,5,5,5,역시 엽떡 입니다! 맛있네요~^^
144,dk**님,2022년 7월 23일,5,5,5,"언제나 맛있어요
분모자 추가 했더니 더맛나용"
145,ol**님,2022년 7월 22일,4,4,4,국물이 많고 양도 많고 좀 덜 진해서 아쉽
146,na**님,2022년 7월 22일,-,-,-,오리지널은 너무 매워서 초보맛으로 하니까 적당히 매우면서 맛있어요 아쉬운건 위에 올려지는 치즈양이 넘 적어요ㅠㅠ
147,kk**님,2022년 7월 21일,5,5,5,배달도 빠르게 가져다 주셔서 오늘도 맛있게 잘 먹었습니다
148,08**님,2022년 7월 21일,5,5,5,맛있게 먹었어요 감사합니다
149,po**님,2022년 7월 21일,-,-,-,잘받았어요 수고하세요
150,ky**님,2022년 7월 20일,5,5,5,항상 맛있게 먹고있어요
151,fr**님,2022년 7월 20일,-,-,-,"맵긴해도 순삭이었어요~
빈그릇만 ㅎㅎ"
152,cj**님,2022년 7월 20일,5,5,5,역쉬 엽기닭도리는 진리임
153,to**님,2022년 7월 20일,-,-,-,"엽떡은 철산점이 젤 맛있어요.
잘 먹을께요."
154,jo**님,2022년 7월 20일,5,5,4,"욤욤욤 맛있는데요
* 양 * 배 * 추 * 양 * 좀  * 제 * 발 * 돌 * 려 * 주 * 세 * 요 *
""양배추""
""양배추""
""양배추"""
155,qu**님,2022년 7월 19일,-,-,-,"맛있게 잘 먹었습니다. 

떡인거 같은데 약간 신맛이 나네요. 

그래도 양념이 쎄서 무난하게 잘 먹었어요"
156,me**님,2022년 7월 19일,5,5,5,"맛있게 먹는중입니다~
덜어먹느라 사진이 별로네요 ㅠ"
157,sw**님,2022년 7월 18일,5,5,5,맛있습니다 잘먹었러요
158,li**님,2022년 7월 18일,5,4,4,떡볶이 먹고 싶으면 항상 여기서 시켰었는데 오늘은 뭔가 착오가 있던건지  분명 치즈 추가를 했는데 추가가 안된 기본 치즈양이라 전화로 문의 해보니 다 체크하고 보낸다고 해서 알겠다고 하긴 했는데 실망이 크네요 혹시 몰라 밑에 치즈가 깔려 있나 확인 했지만 그런 건 없었습니다 첫번째로 올린 사진이 오늘 온 떡볶이고 두번째로 온 사진이 지난번 배달 시켰을 때 온 떡볶이 입니다 육안으로 봐도 차이가 크구요.. 다음부턴 이런 일이 없길 바랍니다
159,pa**님,2022년 7월 17일,4,4,1,맛있음 배달직원은 별로
160,yh**님,2022년 7월 17일,5,5,5,괜찮아요~~~~~~
161,xi**님,2022년 7월 17일,5,5,5,맛있게 잘 먹었습니다
162,hy**님,2022년 7월 15일,5,5,1,배달이 너무 느리네요ㅠㅠ
163,po**님,2022년 7월 15일,5,5,5,맛있게 잘 먹었어용
164,so**님,2022년 7월 15일,5,5,5,"첫주문인데, 너무나 맛나네요
날 더운데 배송도 빠르고~ 만두도 별미네요"
165,sl**님,2022년 7월 14일,5,5,5,2단계가 매울 줄 몰랐네요… 그래도 매운데도 맛있어요!!
166,ju**님,2022년 7월 11일,4,4,4,잘먹었습니다 꺼억~
167,ak**님,2022년 7월 11일,5,5,5,엄청 매웠지만 너무 맛있어서 다 먹었어요! 살도 엄청 부드러워서 뼈가 자동으로 발골 되네용ㅎㅎ당면도 맛있고 떡도 많이 들어있어서 좋았어여! 잘 먹었습니다
168,my**님,2022년 7월 11일,5,5,5,맛있어서 철산점에서 시키게됩니다
169,g5**님,2022년 7월 10일,5,5,3,100분걸려서받아서 살짝짜증났는데 맛있네요. 담엔 빨리 받고싶어요...
170,ka**님,2022년 7월 10일,5,5,5,너무맛있게잘먹엇습니다
171,dm**님,2022년 7월 9일,5,5,5,엽 떡은 늘 옳습니다요
172,kk**님,2022년 7월 9일,5,5,5,역시 엽떡!!! 맛있게 잘 먹었습니다.
173,7r**님,2022년 7월 9일,5,5,5,오랜만에 먹으니까 개꿀맛
174,to**님,2022년 7월 8일,5,5,5,"오늘 떡이 훨씬 부드러워서 더 맛있어요.
잘 먹을께요."
175,co**님,2022년 7월 8일,5,5,5,"먹다찍어서 사진이 좀 그렇쥬...ㅠ
넘 맛있고 배달도 빠르고 엽떡존맛👍"
176,vx**님,2022년 7월 6일,5,4,4,"어플에서는 좀 걸린댔는데 실제로는 엄청 빨리 왔구요
엽떡 역대급 존맛!!!!!! 따뜻하고 땡기게 맵고
엄마아빠도 맛있게 드셨숩니당"
177,dl**님,2022년 7월 6일,5,5,5,조금 더 매웠으면 좋겠는데 그래도 맛있게 잘 먹었습니닽
178,s8**님,2022년 7월 4일,5,5,5,너무 좋았어요!!!!!!!!!!!!!!!!!!!!!!
179,ay**님,2022년 7월 4일,5,5,5,맛있게잘먹었습니다~
180,sy**님,2022년 7월 3일,5,5,5,맛있게 잘 먹었어요
181,go**님,2022년 7월 3일,5,5,5,아주맛있어요~~~오랜만에 엽떡 냠냠
182,dl**님,2022년 7월 3일,5,5,5,맛 양 배달 모두 만점인 지점~
183,rl**님,2022년 7월 2일,5,5,5,먹다가 찍었지만 막있어요~!
184,yh**님,2022년 7월 2일,5,5,5,맛있어요~~~~~~
185,yt**님,2022년 7월 2일,5,5,5,아이들이 닭발의매력에 빠져네요~~~^^ 너무 맛있다고 난리예요~~
186,se**님,2022년 7월 1일,5,5,5,역시 엽떡은 진리죠
187,wk**님,2022년 7월 1일,5,5,5,넘맛있어욥.배달도 빨리왔어요~~~~
188,dd**님,2022년 7월 1일,5,5,5,맛잇게 잘먹엇습니다.
189,im**님,2022년 6월 30일,5,5,5,언제나 맛있지요~.~
190,ad**님,2022년 6월 30일,2,3,4,떡뽂이오뎅당면띵띵불어맛없네요국물이매우없고뻑뻑해서별로예요
191,hu**님,2022년 6월 30일,5,5,5,"매운거 잘 못 먹어서 혼밥하려고 크림으로 주문했는데 양도 푸짐하고 너무 맛있네요~
또 들릴께요~"
192,wo**님,2022년 6월 30일,5,4,2,맛있어요 배달은 느렷어요
193,to**님,2022년 6월 30일,-,-,-,"저희집은 비오는 날 엽떡을 먹어요~^^
잘 먹을께요."
194,wo**님,2022년 6월 28일,5,5,5,배달은 오래걸렸지만 맛있게 잘먹었습니다
195,01**님,2022년 6월 26일,5,5,5,맛있어요. ㅎ 잘먹었습니다..
196,rh**님,2022년 6월 26일,4,4,4,"맛나요 최고최고
잘물게요"
197,hj**님,2022년 6월 25일,5,5,5,"로제 좋아요
졸종 주문하겠습니다."
198,dm**님,2022년 6월 25일,5,5,5,맛있고푸짐해서담에도시켜먹을예정
199,pd**님,2022년 6월 25일,5,5,5,믿고먹는 엽떡이죠 배달기사님도 친절하시고 맛잇고 최고에요~~
200,ku**님,2022년 6월 25일,5,5,5,맛있어요❤️ 굿 자주 먹고있습니다
201,hw**님,2022년 6월 24일,5,5,5,"예상시간보다 빠른배송에 놀랐고~
사장님의 손글씨가 담긴 메모에 또 놀람~
맛있게 잘 먹었어요~^^"
202,kh**님,2022년 6월 23일,5,5,5,맛있게 잘 먹었습니다
203,hz**님,2022년 6월 23일,5,5,5,"엽떡 엽떡 사랑해요 역시나 너무 맛있어요!!!!!! 엽떡은 끊을 수 가 없따..
잘 먹었습니다.🤍"
204,da**님,2022년 6월 22일,5,5,5,야식으로 든든하게 잘 먹었어요
205,me**님,2022년 6월 21일,4,5,5,국물이 너무 많아요. ㅠㅠ
206,jo**님,2022년 6월 20일,5,5,5,처음 배달 시켜봤는데 맛있어요! 배달도 주말인데 빨리 와서 좋았어요
207,my**님,2022년 6월 20일,5,5,5,맛있게 먹었습니다~
208,ji**님,2022년 6월 19일,5,5,5,맛있게잘먹었습니다
209,kh**님,2022년 6월 19일,5,5,5,맛있게 잘 먹었어요. 담에 또 시킬게요.
210,ke**님,2022년 6월 19일,5,5,5,"배달도 빠르고 떡볶이도 맛있어용!
다음번에도 또 시킬거 같은 집"
211,jy**님,2022년 6월 18일,5,5,5,맛있게 잘먹었습니다 써주신 메모도 잘받았구요 배달기사님도 친절하셨어요ㅎㅎ
212,sb**님,2022년 6월 18일,5,5,5,맛있게 잘 먹었습니다~~배달도 엄청 빨랐어요~
213,za**님,2022년 6월 18일,5,5,5,다른지점에 비해 소스양은 더 많은데 떡은 좀 더 적은 느낌이예요.
214,na**님,2022년 6월 18일,5,5,5,많이 맵네요~~~~~~~
215,xf**님,2022년 6월 17일,5,5,5,맛있게 잘먹었습니다 ~
216,ba**님,2022년 6월 16일,5,5,5,"맛은 철산점이 최고 맛있어요
그런데 엽떡 레시피 바뀐건가요
양배추는 거의 찾아보기 힘들었어요..ㅜㅜ
떡만 많이 잇는거 같네용
예전같지 않은 비율이예요..ㅜㅜ
떡배고 양이 많이 줄었어요
그부분이 좀 아쉬웠어요"
217,ek**님,2022년 6월 16일,5,5,5,오뎅 넣어주지 말라고 했는데 넣어주셨네요 맛은 있었어요
218,ak**님,2022년 6월 16일,5,5,5,"거리가 멀어도 철산점에서 시키는 이유!
양도 많고 맛도 최고! 재료도 실하고 국물도 많아서 밥 비벼 먹을 수 있어서 좋아요! 천절한 메모도 감사합니다 ㅎ"
219,ks**님,2022년 6월 16일,5,5,5,배달빠르고 맛있음 조아용
220,to**님,2022년 6월 15일,5,5,5,"치즈 추가했더니 많네요.
떡볶이 퐁듀 먹는줄...^^;
잘 먹을께요."
221,dk**님,2022년 6월 15일,5,5,5,로제 떡볶이 처음이었는데 감동이었어요 감사합니다
222,jd**님,2022년 6월 14일,5,5,5,맛있어요 배달도 빨라요
223,zx**님,2022년 6월 14일,5,5,1,맛있습니다|~! 잘먹을게yo
224,fi**님,2022년 6월 13일,3,5,4,느끼.. 먹 고 라면 하나 더 조졌어요
225,ps**님,2022년 6월 13일,5,5,5,늘변함없는맛 맛있게 잘먹었습니다
226,wk**님,2022년 6월 13일,5,5,5,덜매운맛인데도 엄청매웠는데..맛잉고 배달도 빠르네요
227,sm**님,2022년 6월 13일,5,5,5,맛있게 잘먹었습니다
228,ke**님,2022년 6월 12일,5,5,5,엽떡은 언제먹어도 최고죠 근데 초보맛도 엄청매워요... 뾰족하게 매운느낌? 담엔 그냥 덜매운맛 먹어야겠어요
229,pd**님,2022년 6월 12일,4,5,3,"잘  먹고있는데  쏘세지가  없어요ㅜㅜ
다음엔  신경써주세요"
230,po**님,2022년 6월 12일,5,5,5,맛있게 잘 먹었네요~
231,op**님,2022년 6월 11일,5,5,5,로제떡볶이도 맛있네요 ㅎㅎ
232,kk**님,2022년 6월 10일,5,5,5,항상 맛있게 먹고 있습니다
233,rh**님,2022년 6월 10일,5,5,5,엽떡 오랜만에 먹었는데 엽떡 특유의 맛이 넘 맛있어요
234,lh**님,2022년 6월 9일,5,5,5,맛있네요 적당히 매워요
