,아이디,날짜,맛평점,양평점,배달평점,리뷰
55,dk**님,2022년 10월 10일,5,5,5,맛있게 잘먹었습니다
56,hk**님,2022년 10월 9일,5,5,5,맛나게.잘먹슴니다.소고하세요
57,cr**님,2022년 10월 9일,5,5,5,달달하니 맛있어요~
58,bi**님,2022년 10월 8일,5,5,5,오..열자마자 치킨이 너무너무 바삭해서 놀랐어요 한입 주워먹고 너무 맛있어서!!! 깜짝놀랬슴다 그리구 로제떡볶이는 진짜 말해뭐해 미친 맛이에요 올해 먹은 떡볶이중에 제일 맛있음...😂❣️
59,ma**님,2022년 10월 8일,3,5,5,튀김은 맛있었는데 떡볶이는 일반 떡볶이가 더 맛있어요
60,cj**님,2022년 10월 7일,4,5,5,맛과 양 좋았음!! 가격대비 굳
61,os**님,2022년 10월 6일,5,5,5,배달도 빠르고 맛있어요
62,hb**님,2022년 10월 5일,5,5,5,"핵 존 맛 단 골 집 입 니 다 ㅋ.  
국물 아트 오뎅 죽여요 ㅅ 감튀도 쵝오"
63,ju**님,2022년 10월 4일,5,5,5,생각보다 배달도 빨리 오셨네요 매번 잘 먹고 있습니다
64,mi**님,2022년 10월 3일,5,5,5,맛있게 잘 먹었습니다 번창하세요
65,he**님,2022년 10월 3일,5,5,5,맛있게 잘 먹었어요~~
66,dk**님,2022년 10월 2일,5,5,5,배달도 빨랐고 맛있었어요
67,so**님,2022년 10월 2일,5,5,5,너무 맛있어서 막 먹다가 찍었네요😅 이번에 처음 매운맛으로 시켜봤는데 딱 맛있게 매워요! 맛있게 잘 먹엇습니다 :)
68,ks**님,2022년 10월 1일,5,5,5,맛있어요 서비스도 잘 먹을게요
69,ne**님,2022년 9월 28일,5,5,5,믿고 먹는 갈치떡입니다
70,va**님,2022년 9월 28일,5,5,5,처음 먹는곳인데 맛있네요!!
71,hb**님,2022년 9월 28일,5,5,5,떡볶이 핵 존 맛 이에요 ㅋㅋ 국물 짱
72,yc**님,2022년 9월 27일,5,5,5,사진은 잘 못찍었는데 맛있어요 치킨이 치킨집보다 맛있다..!
73,ju**님,2022년 9월 26일,5,5,5,양도 많고 빨리 가져다 주셨어요! 늘 잘 먹고 있습니다!!
74,bb**님,2022년 9월 26일,5,5,5,누들떡볶이 너무 좋아해서 먹고 싶었는데 로제 밖에 없어서 아쉬웠는데 먹으니까 하나도 안느끼하고 맛있어서 하나도 안아쉬워요ㅋㅋㅋㅋㅋㅋㅋ 국물떡볶이도 나중에 먹어보고 싶네요 튀김도 다 맛있는데 감자튀김이 특히 맛있어요 다른집 로제는 안먹는데 이집 로제는 종종 먹을 거 같네용ㅎㅎ
75,jm**님,2022년 9월 25일,5,5,5,오늘은 금방와서 따끈하게 잘머것습니다^^
76,ju**님,2022년 9월 24일,5,5,5,맛있게 잘 먹었습니다.
77,ju**님,2022년 9월 24일,5,5,5,잘 먹었어요~~~^^
78,da**님,2022년 9월 23일,5,5,5,"일단 배달이 무척 빨라서 좋았고
떡볶이도 맛있고 튀김은 더맛있고
뭐하나 빠지는 부분없이 전반적으로 평타이상
감사해요❤️"
79,pj**님,2022년 9월 20일,5,5,5,언제나 시켜도 맛있습니다! 오늘도 잘 먹었습니다
80,tl**님,2022년 9월 20일,4,4,4,말해 모해요~~맛있요~이번에 대파초록이가 듬뿍 들어가 있어서 더 맛났어요~~
81,ji**님,2022년 9월 19일,5,5,5,"매운맛 생각보다 안매웠어요
그래도 맛있게 잘 먹었습니다"
82,ti**님,2022년 9월 16일,5,5,5,맛있게 잘 먹었습니다
83,so**님,2022년 9월 16일,5,5,5,맛있어요!! 1인세트인데도 둘이서 먹을정도로 양이 많아요ㅎㅎ 잘 먹었습니다!!~
84,mi**님,2022년 9월 15일,5,5,5,존내 맛있습니다 강추에용
85,hb**님,2022년 9월 15일,5,5,5,맛나게 잘 먹었어요 ㅅ ㅅ 굿굿
86,jm**님,2022년 9월 15일,5,5,5,오늘도 살찌우고 갑니다ㅋ
87,im**님,2022년 9월 13일,5,5,5,맛있어요!!항상 서비스도 챙겨주시고
88,jk**님,2022년 9월 12일,5,5,1,"떡볶이는 정말 맛있었습니다
배달은 아쉽네요 
배달 도착후 문자메세지 부탁했는데
그냥 가버리면 어떻하라는건지..
밖에 안가나 봤다면 언제 온지도 모르고 있었을뻔
해서 별하나만 줍니다."
89,ta**님,2022년 9월 11일,5,5,5,"항상맛있게먹고있어요
나름 단골입니당"
90,dk**님,2022년 9월 10일,5,5,5,오랜만에 시켰는데 여전히 맛있어요
91,se**님,2022년 9월 10일,5,5,5,맛있습니다.
92,su**님,2022년 9월 9일,5,5,5,진짜 맛있네요. 국물과 함께 다 먹어버렸어요..  이제 떡볶이는 여기로 정착!!
93,be**님,2022년 9월 8일,5,5,5,너무 잘먹었어용ㅎㅎ최고👍👍👍
94,bj**님,2022년 9월 8일,5,5,5,맛있게 잘 먹었습니다
95,dl**님,2022년 9월 8일,5,5,5,너무 맛있게 잘먹었습니다!
96,bh**님,2022년 9월 8일,5,5,5,후추❗️ 가 예상밖으로 들어가있지만 그래도 맛있게 잘 먹었어요
97,pd**님,2022년 9월 5일,5,5,5,맛있게 잘 먹었습니다~
98,ja**님,2022년 9월 5일,5,5,5,맛있게 잘 먹었습니다ㅎㅎ
99,th**님,2022년 9월 4일,5,5,4,맛있게 먹었네요~.
100,hy**님,2022년 9월 4일,5,5,4,"사진리뷰 이벤트 참여합니다
사장님이랑 주문하신 분들께 우선 양해구합니당ㅠ 배고파서 튀김류부터 엄청 집어먹어버렸네요
서비스로 감자만 주시는 줄 알았는데 새우링 같은게 더 들어있어서 감사했어요!
비오는 날이라 배달이 좀 걸려서 그런지 튀김맛은 좀 아쉬웠지만 안에 내용물이 실했고 감자는 시즈닝?이 참 맛있네요
잘먹겠습니다!"
101,mi**님,2022년 9월 4일,5,5,5,너무 맛있게 잘 먹었습니다!
102,os**님,2022년 9월 1일,5,5,5,배달도 빠르고 맛있어요
103,sh**님,2022년 8월 31일,5,5,5,맛있습니다 잘먹었어요
104,kc**님,2022년 8월 31일,5,5,5,항상 잘 먹고 있습니다~
105,fh**님,2022년 8월 31일,5,5,5,맛있어서 허겁지겁 먹느라 사진도 못찍었는데 넘 맛있어요
106,ye**님,2022년 8월 30일,5,5,5,치킨 빠삭빠삭 맛있네용 배달도 빨랐어요
107,wl**님,2022년 8월 28일,5,5,5,너무 맛있게 잘 먹었습니다!
108,mi**님,2022년 8월 28일,5,5,5,너무 맛있게 잘 먹었습니다!
109,hk**님,2022년 8월 28일,5,5,5,잘먹슴니다.수고하세요
110,po**님,2022년 8월 27일,5,5,5,맛도잇고 서비스 배달도 빨라요!!!  양도많아서 푸짐하게먹엇습니다.
111,wn**님,2022년 8월 27일,5,5,5,떡볶이는 너무 묽지 않은 국물떡볶이 느낌이라 매콤하니 맛있었어요. 치킨 찍어먹기 딱 좋아요. 치킨도 바삭하니 맛있었어요. 다만 수저포크 체크했는데 안와서 좀 아쉬웠네요.
112,hw**님,2022년 8월 27일,5,5,5,여자친구가 맛있다고 너무 좋아해요
113,he**님,2022년 8월 25일,5,5,5,떡2인븐이랑 고구마튀김 시켰는데 양도 푸짐하고 좋았어요~ 고구마 튀김은 껍질이 그대로 있는거라 껍질부분은 좀 쓰고 질겼지만 곡 마 자체는 달고 맛있네요
114,wj**님,2022년 8월 25일,5,5,5,맛있어요~~ 뜨끈뜨끈해요 치킨이 바삭바삭
115,tm**님,2022년 8월 24일,5,5,5,"배달 타이밍 좋게 딱 왔어용!
맛있게 잘먹겠습니다~~"
116,ye**님,2022년 8월 24일,5,5,4,짱맛나요 치킨도 완전 맛있어요
117,tl**님,2022년 8월 23일,5,5,5,늘 만점 입니다. ㅎ
118,pj**님,2022년 8월 21일,5,5,5,오랜만에 시켜도 변함 없네요~~^^
119,kd**님,2022년 8월 19일,5,5,5,배달빠르고 양많고 맛있어요 !
120,sj**님,2022년 8월 17일,5,5,5,"후기가 넘 좋아 시켜봤는데 와우 좋은 이유가 았었네요. 요청사항도 넘 잘 들어주시고 떡볶이 넘 자극적 않고 너무너무 맛있네여. 치킨 바삭삭 말하것두 없구요. 
다른데 떡볶이는 먹다보면 질려 많이 못먹는데 밀떡인데도 쫄깃하고 국물도 적당히 조려지고 너무너무 맛있어요. .더 대박은 후기보니 계란들이 들어있어 다 추가 주문했구나 했는데 왠걸 메추리가 아닌 계란도 있어 깜짝 놀랐습니다. 후한 인심. . 사장님 대박나세요. .^^."
121,tk**님,2022년 8월 17일,5,5,5,정말맛있고 또시킬께요 ㅎㅎ
122,ho**님,2022년 8월 15일,5,5,5,"강남 최고의 떡볶이 맛집^^
자극적이지 않고 맛있게 매운맛, 최고입니다. 
양도 많고 배달도 빠르고~~^^"
123,ch**님,2022년 8월 15일,5,5,5,너무너무너무 맛있어요
124,bl**님,2022년 8월 15일,5,5,5,"배달 예상 시각보다 빠르게 조리되어 받아 맛있게 식사했어요! 어묵볶이는 언제나 먹어도 맛있네요! 치킨, 튀김도 바삭바삭하니 맛있습니다! 재주문각이에요!"
125,ak**님,2022년 8월 11일,5,5,5,너무 맛있네요! 배달도 빨리 왔어요~
126,70**님,2022년 8월 10일,5,5,5,짱맛...떡볶이도 치킨도 둘다맛있음
127,bo**님,2022년 8월 10일,5,5,5,맛있게 잘먹었습니다
128,wl**님,2022년 8월 10일,5,5,5,너무 맛있게 잘 먹었습니다
129,je**님,2022년 8월 9일,5,5,5,항상 최고입니다. 2년째인데 변함없는 맛과 양이네요^^
130,vq**님,2022년 8월 8일,5,5,5,치킨이 바삭하고 떡볶이도 너무 맛있습니다
131,jm**님,2022년 8월 8일,5,5,5,"떡볶이가 젤 맛남ㅋㅋ
근데 단무지 상태가 좀 이상했어요
회색빛나고 냄세도 이상해서
그냥 패스 ... 담엔 신경써주세요^^"
132,ja**님,2022년 8월 7일,5,5,5,잘 먹고 있습니다.
133,tl**님,2022년 8월 6일,5,5,5,치떡 어마무시하게 맛있어요~
134,ld**님,2022년 8월 6일,5,5,5,가격도 괜찮고 맛잇습니다
135,he**님,2022년 8월 6일,5,5,5,떡볶이 튀김 둘다 제일 맛있어요~~
136,sp**님,2022년 8월 5일,5,5,5,너무 맛있음 떡볶이 튀김 다 만족
137,an**님,2022년 8월 4일,5,5,5,오랜만에 먹어도 짱맛입니다 ♡
138,pd**님,2022년 8월 2일,5,5,5,간만에 맛있게 먹었습니다~ㅎㅎ
139,dk**님,2022년 8월 2일,5,5,5,단무지를 확인 안하고 보내셨는지.. 유통기한은 9월까지긴 한데 색깔이 회색이네요.. 사진이 밝게나온거고 실물보면 진짜 검정에 가까운 회색임.. 누가봐도 이건먹으면 큰일난다 싶은 색깔임.. 치떡은 항상 여기서만 먹는데 오늘은 좀 아쉽네요ㅠ그래도 단무지빼고 맛있게 먹었어요
140,ta**님,2022년 8월 1일,5,5,5,"#식후감
항상맛있어요
둘이 반주하며 한끼딱!"
141,jm**님,2022년 7월 31일,5,5,5,"매운맛은 매콤하네요ㅎ
딱 맛있게 맵네요 잘머것습니다"
142,vi**님,2022년 7월 29일,4,5,5,로제 시킬 걸 잘못 시켰어요 ㅠㅠ
143,tl**님,2022년 7월 27일,4,4,5,맛있어요~너무 좋아요~맨날 먹고싶은데 살이 너무 쩌서 ㅠㅠ
144,he**님,2022년 7월 26일,5,5,5,떡복이랑 만두튀김이 정말 맛있었어요~ 재주문하러 다시 올게요
145,ko**님,2022년 7월 25일,5,5,5,"순한맛이어도 느끼한 편은 아닙니다 
로제 양념에 치킨과 튀김을 찍어먹어보아요
맛있게 먹으면 떡볶이는 살 안찝니다"
146,wl**님,2022년 7월 25일,5,5,5,너무 맛있게 잘 먹었습니다
147,as**님,2022년 7월 25일,5,5,5,맛있게 잘 먹었습니다
148,mi**님,2022년 7월 24일,5,5,5,떡볶이 잘 먹었습니다:)
149,tl**님,2022년 7월 23일,5,5,5,찐 단골입니다. 먹을 때마다 만족해요~~
150,az**님,2022년 7월 22일,5,4,5,맛있게 잘먹었습니다.  가격대비 양은 좀 부족했지만
151,ju**님,2022년 7월 22일,5,5,5,이번엔 3인분....급해시는지 약간덜익은 떡들이 있었어요...푹 익혀주세요
152,li**님,2022년 7월 18일,5,5,5,"역시 나의 단골집!!!허겁지겁 먹느라 사진을 못 찍어서
이번만 예전 사진으로 올릴게요
그만큼 맛있게 먹었어요"
153,wl**님,2022년 7월 17일,5,5,5,떡볶이 땡길때마다 애용할거같아요! 맛있게 잘먹었습니댜!!
154,pj**님,2022년 7월 17일,5,5,5,언제나 시켜도 맛있습니다
155,he**님,2022년 7월 16일,5,5,5,떡볶이 튀김은 진리죠~~^^
156,ga**님,2022년 7월 16일,5,5,5,역시 맛잇어요!! 양도 많고 여기 떡볶이는 항상 최고에요!
157,ba**님,2022년 7월 15일,4,4,5,"단골이에요! 모듬어묵은 첨 시켰는데, 전 그냥 어묵이 더 맛나는것 같아요ㅋ"
158,hw**님,2022년 7월 15일,5,5,5,맛있고 양도 많이 있구 배달도 빠르게.왔어요 짱이에요!!
159,gh**님,2022년 7월 14일,5,5,5,"처음시켜먹은 곳인데 너무 좋네요
튀김이 너무 제스타일  ㅠㅠ  
종종 이용하겠습니당"
160,ju**님,2022년 7월 14일,5,5,5,역시 떡볶이 맛집이에요😉
161,sh**님,2022년 7월 11일,5,5,5,요긴 진짜 맛나구 양두 많구  여럿이서 야식으론 👍
162,jj**님,2022년 7월 11일,5,5,5,머 언제시키든 똑같으니 할말이더이상 없네요   굿
163,tl**님,2022년 7월 10일,5,5,5,자주 배달 시켜 먹어요~ 떡볶이 국물에 치킨 젹셔 먹으면 너무 맛있어요~
164,ta**님,2022년 7월 9일,5,5,5,"#식후감
자주시켜먹는단골집
오뎅추가했는데....
저번추가했을때보다...많다는생각이안드네요ㅜㅜ
누락은 아니시겠죵~~맛있어용진짜!"
165,ha**님,2022년 7월 8일,5,5,5,맛양최고 ㅎㅎㅎㅎㅎㅎ
166,yo**님,2022년 7월 8일,5,5,5,처음 먹어봤는데 맛있었어요!!
167,os**님,2022년 7월 7일,5,5,5,배달도빠르고 맛있어요
168,yc**님,2022년 7월 6일,4,3,4,양도 혼자 먹기 적당했고 국물 떡볶이 맛있었어요 치킨은 바삭바삭해서 좋았는데 뭔가 살이 좀 없는 느낌..? 근데 떡볶이에 담궈 먹으면 진짜 맛있어용 혼자 치킨 떡볶이 먹고 싶을땐 여기서만 시킬 것 같아요
169,sa**님,2022년 6월 30일,5,5,5,너어무 잘 먹었어요 신기한데 맛있어요
170,be**님,2022년 6월 28일,5,5,5,항상 맛나요!!!!!!!
171,hi**님,2022년 6월 26일,5,5,5,맛있게 잘 먹었어요.
172,li**님,2022년 6월 26일,5,5,5,맛있게 잘 먹었습니다
173,ja**님,2022년 6월 26일,5,5,5,잘 먹고 있습니다.
174,su**님,2022년 6월 25일,5,5,5,"두번째 주문입니다!! 양도 많고 맛있어요:)
특히 서비스 감자 너무 좋아요!!"
175,dk**님,2022년 6월 25일,5,5,5,치떡은 여기가 최고
176,wi**님,2022년 6월 25일,5,5,5,맛잇게잘먹엇습니다아아
177,pi**님,2022년 6월 24일,5,5,5,"떡볶이두땡기구 로제파스타도땡길때 딱이네요
튀김도빠삭 맛남"
178,tl**님,2022년 6월 22일,5,5,5,너무 맛있어요~떡볶이에 치킨 말아 먹으면 술이 술술~
179,y0**님,2022년 6월 21일,5,5,5,아주아주아주 맛있어요
180,sj**님,2022년 6월 20일,5,5,5,맛있게 잘 먹었습니다
181,tl**님,2022년 6월 19일,5,5,5,언제나 정답입니다. 또 시켜 먹을꺼에요
182,kc**님,2022년 6월 18일,5,5,5,오늘도 잘 먹었습니다
183,g0**님,2022년 6월 17일,5,5,5,"맛있게 잘 먹었습니다
감사합니다"
184,rd**님,2022년 6월 15일,5,5,5,치킨과 떡볶이를 같이 먹구싶으실때 여기 추천이여 ! 치킨 떡볶이국물에 찍어먹으면 진짜 맛있어요 치킨도 바삭하니 맛잇어서 담에 또 시켜먹을려구요 !
185,th**님,2022년 6월 14일,5,5,5,항상 빠르게오고 다른곳보다 훨씬 맛있어요
186,ta**님,2022년 6월 13일,5,5,5,"#식후감
언제나맛있어요......치떡은포기못해요ㅠ"
187,et**님,2022년 6월 13일,5,5,5,야식으로 치킨이랑 떡볶이가 땡겼는데 마침딱! 세트로 먹을수 있어서 너무 좋았어요!! 치킨이랑 떡볶이 둘다 너무 맛있고 양도 적당해서 너무 만족스럽게 맛있게 잘먹었습니다 ^—^ 다음번 야식타임도 잘 부탁드릴게요~ 감사합니당
188,ju**님,2022년 6월 11일,5,5,5,"간만에 먹네요. 비엔나가 좀 더 익었어야 할거같고 튀김은 기름을 너무 먹은건 아닌가 모르겠어요.
치즈는 음..뭔가 고소한맛이 있어요 ㅇㅅㅇ"
189,sk**님,2022년 6월 11일,5,5,5,맛나게 발 먹었어요 ㅠ...
190,db**님,2022년 6월 11일,5,5,5,얌얌 맛나게 잘먹었어요 치킨맛나요
191,so**님,2022년 6월 10일,5,5,5,치킨과 떡볶이가 참 잘 어울립니다~!
192,be**님,2022년 6월 7일,5,5,5,"치킨에 떡볶이의 조합이란...
야식으로 딱 좋아요"
193,be**님,2022년 6월 7일,5,5,5,어제 맛있어서 또 시켰음용!!!!
194,be**님,2022년 6월 5일,5,5,5,진짜 맛나용!!!!!!
195,ki**님,2022년 6월 4일,5,5,5,언제나 변하지않는 맛 맛있게 잘먹었습니다
196,su**님,2022년 6월 2일,5,5,5,"떡볶이 양도 많고 소세지도 많이 들어있었어요!
치킨도 맛있었습니다ㅠㅜ 사장님 서비스 감자 너무 맛있었어요! 떡볶이 땡길 때 다음에 또 주문할게요:)"
197,rb**님,2022년 6월 2일,5,5,5,"치떡 늘 맛있게먹고 있습니다!
떡볶이와  순살치킨의  조화 굿!!"
198,bg**님,2022년 6월 1일,5,5,5,맛도 양도 최고입니다
199,jm**님,2022년 6월 1일,5,5,5,오랜만에 머거서 그릉지 더 맛있어졌네요
200,xm**님,2022년 6월 1일,5,5,5,항상 맛있습니다~~
201,hw**님,2022년 6월 1일,5,5,5,"딱 생각하던 떡볶이맛.. 맛있었어요 ㅎㅎ
근데 떡볶이 사진 분명히 찍었는데… 날아갔네요…?"
202,hb**님,2022년 5월 31일,5,5,5,아침엔 갈 현 동 치 떡 이쥬 ㅋㅋㅋ 핵 존 맛
203,rn**님,2022년 5월 30일,5,5,5,빠르고 맛나요^^ 양도 푸짐하게주셔서 좋습니다
204,qw**님,2022년 5월 30일,5,5,5,"새벽 늦은 시간에 시켰는데도 튀김이 깔끔하고 맛있었어요!
다음엔 떡볶이랑 같이 시켜 보고 싶네요"
205,to**님,2022년 5월 30일,5,5,5,항상 시켜먹는 집이용 매운거 잘못먹어서 순한맛시켜머거용
206,ta**님,2022년 5월 28일,5,5,5,"#식후감
맛나요!!"
207,tj**님,2022년 5월 28일,5,5,4,"양도 많고 맛있게 잘먹었습니더.
둘이먹어도 충분하네요"
208,se**님,2022년 5월 26일,5,5,5,오랜만에 맛있게 먹었습니다.
209,pe**님,2022년 5월 25일,5,5,5,잘먹엇슴니당~~~~~
210,sh**님,2022년 5월 25일,5,5,5,"여긴 어쩜 이렇져???
맛잇고~양많고~배달빠르고~이벤트   알차고~~~
매번 먹을때마다 감탄합니다^^"
211,o0**님,2022년 5월 25일,5,5,5,맛있게 잘 먹었습니다!!!
212,pd**님,2022년 5월 19일,5,5,5,맛있게 잘~먹었습니다 ㅎㅎ
213,cc**님,2022년 5월 18일,5,5,5,마시떠요 짱짱이에오ㅎㅎㅎ
214,ws**님,2022년 5월 15일,1,5,1,"도착문자안주나요??짜증나네정말
기다리다지처 잠들어서  몇시간후에 현관문열어보니 그냥던지고갓네
다 식어빠져서 먹지도못하고  욕나오네"
215,yu**님,2022년 5월 15일,5,5,5,양도 많고 먹을 만 했어요
216,im**님,2022년 5월 13일,5,5,5,배달도 빠르게 왔고 맛있어요
217,xm**님,2022년 5월 9일,5,5,5,항상 맛있습니다~~
218,a0**님,2022년 5월 8일,5,5,5,"배달이 넘 빨라요 ㅋㅋㅋ
맛은 두말하면 잔소리"
219,he**님,2022년 5월 8일,5,5,5,제일 좋아하는 떡볶이 예요~!
220,tl**님,2022년 5월 8일,5,5,5,오늘도 잘 먹었습니다 ㅎㅎ
221,tl**님,2022년 5월 8일,5,5,5,매일 먹을 수 있을 것 같아요~매번 요청 사항도 들어 주셔서 감사합니다.
222,ja**님,2022년 5월 7일,5,5,5,잘 먹고 있습니다.
223,an**님,2022년 5월 7일,5,5,5,오랜만에 먹어도 여전히 맛있습니다👍🏻
224,79**님,2022년 5월 7일,5,5,5,아주 맛있어요. 아주 좋아요.
225,tj**님,2022년 5월 6일,5,5,5,너무맛있게 잘먹엇슴둥 또먹어야징
226,11**님,2022년 5월 5일,5,5,5,"맛있어용

다음에 또 시킬게요"
227,mi**님,2022년 5월 5일,5,5,5,처음 시켜봤는데 맛있네요. 잘먹었습니다.
228,fo**님,2022년 5월 5일,5,5,5,흡입하다 숨넘어갈뻔..
229,yu**님,2022년 5월 3일,5,5,5,맛있어요~ 굳굳 ^^
230,02**님,2022년 5월 3일,5,5,5,맛있음
231,rn**님,2022년 4월 29일,5,5,5,항상 맛납니다! 양도많고 좋아요
