,아이디,날짜,맛평점,양평점,배달평점,리뷰
72,hw**님,2022년 4월 28일,5,5,5,맛있게 잘 먹었습니다
73,hi**님,2022년 4월 28일,5,5,5,칼국수 정말 맛있었습니다
74,ha**님,2022년 4월 28일,5,5,5,배달도 빠르고 맛있습니다
75,jy**님,2022년 4월 28일,5,5,5,아이들이좋아해요항상잘먹고있답니다
76,jy**님,2022년 4월 28일,5,5,5,항상 아이들과 자주 시켜머거요
77,ra**님,2022년 4월 24일,5,5,5,포장 깔끔하게 잘 왔어요
78,ju**님,2022년 4월 24일,-,-,-,김밥 역시 고봉민이요
79,l2**님,2022년 4월 24일,-,-,-,차타고 가면서 맛있게 먹었어요.
80,su**님,2022년 4월 23일,5,5,5,맛있게잘먹었습니다.
81,lm**님,2022년 4월 23일,5,5,5,자주시켜먹는 분식집인데..맛있어요...사이다서비스 감사해요~
82,su**님,2022년 4월 23일,5,5,5,양도 많고 맛있었어요!
83,on**님,2022년 4월 22일,5,5,5,"회사 점심으로 간단히 먹기위해 주문했습니다.
배달도 빠르고 맛도 좋아 김밥 생각나면 고봉민으로 주문합니다."
84,ro**님,2022년 4월 19일,5,5,5,맛있게 잘 먹었습니다 ~~
85,bu**님,2022년 4월 18일,5,5,5,맛있게 잘 먹었습니다
86,on**님,2022년 4월 14일,5,5,5,항상 맛있습니다 굿
87,ji**님,2022년 4월 12일,3,5,5,"솔직히 말하자면 비빔국수는 그냥
소면에다가 초장비벼먹는 느낌이었어여"
88,yj**님,2022년 4월 8일,5,5,5,김밥 옆구리긴 터져써요
89,kk**님,2022년 4월 8일,5,5,5,"배달 빨라요
맛도 좋고 양도 많아요"
90,yu**님,2022년 4월 6일,5,5,5,맛있어요.  양도 좋아요
91,on**님,2022년 4월 5일,4,5,5,"김밥 종류가 다양하여 골라먹는 재미가 있는데..
오늘 소시지 김밥에서 돌이 씹혀 먹다 버린 불상사가 있었습니다.
입안에서 돌이 씹혀 사진을 남기진 못했지만 고봉민김밥 자주 이용하는데 신경써 주시면 좋겠습니다."
92,on**님,2022년 4월 4일,5,5,3,"고봉민김밥은 동료들이 점심에 간단히 먹기 좋다고 좋아합니다.
근데 오늘은 주문하고 배달까지 약 1시간 15분정도 걸렸습니다.
배달이 늦을까봐 11시도 안된시간에 주문하였는데 12시 다되어서 도착하였어요."
93,fo**님,2022년 4월 4일,4,4,4,맛있어요~
94,ro**님,2022년 4월 4일,5,5,5,맛있게 잘 먹었습니다 ~~
95,pe**님,2022년 4월 1일,5,5,5,잘 먹었습니다~~~
96,sa**님,2022년 4월 1일,5,4,4,맛있습니다 배달도 예상보다 빠름 굿
97,bu**님,2022년 3월 31일,5,5,5,맛있게 잘 먹었습니다
98,ss**님,2022년 3월 30일,5,5,5,늘 맛있어요~~^^
99,ho**님,2022년 3월 30일,-,-,-,"비빔밥에서 계란껍질하고 머리카락이 나왔습니다.
혐오스럽네요."
100,hw**님,2022년 3월 29일,5,5,5,맛있게 잘 먹었습니다
101,po**님,2022년 3월 27일,5,5,5,김밥은 항상 여기서만 시켜먹어요 속이 꽉찬 김밥
102,ro**님,2022년 3월 26일,5,5,5,맛있게 잘 먹었습니다 ~~
103,ym**님,2022년 3월 25일,5,5,5,오랜만에 먹는데 참치가 실해서 좋아요~
104,on**님,2022년 3월 24일,5,5,5,"김밥은 고봉민이 맛있습니다.
같이 먹을 단무지 요청드렸는데 챙겨주셔서 감사합니다."
105,bl**님,2022년 3월 22일,5,5,5,"실패 없이 모든 메뉴 다 맛있어요.
근데 비빔밥은 항상 소스가 조금 부족해요."
106,id**님,2022년 3월 22일,5,5,5,맛있어요. 자주 시켜 먹는 집이에요.
107,pe**님,2022년 3월 21일,5,5,5,잘 먹었습니다~~~
108,el**님,2022년 3월 20일,5,2,5,"쫄면에 야채가 없어도 너무 없네요.
양배추는 숟가락 하나 정도 들었고 콩나물은 숨바꼭질을 하려는건지 꼭꼭 숨어서 보이질 않네요.
맛은 좋았지만 내용이 넘 부실해서 별점을 많이 줄 수가 없네요..ㅠㅠ
이번 배달이 쫄면의 정량이 아니라 한번의 실수였기를 바라네요"
109,fo**님,2022년 3월 20일,5,5,5,맛잇게 먹엇습니당 ㅎㅎ
110,hi**님,2022년 3월 19일,5,5,5,"#식후감
항상 맛있습니다"
111,ca**님,2022년 3월 16일,5,5,5,맛있게 잘 먹었습니다
112,ca**님,2022년 3월 16일,5,5,5,맛있게 잘 먹었습니다.
113,bo**님,2022년 3월 15일,5,5,5,맛있게 잘 먹었습니다
114,bu**님,2022년 3월 14일,5,5,5,맛있게 잘 먹었습니다
115,js**님,2022년 3월 14일,5,5,5,맛있어요^^ 다음에 또 시켜먹고싶네요
116,bl**님,2022년 3월 13일,-,-,-,맛있게잘먹었습니다
117,mc**님,2022년 3월 13일,5,5,5,김밥이랑 쫄면 잘 먹었습니다
118,kk**님,2022년 3월 13일,5,5,5,"배달 빨라요
맛도 좋고 양도 많아요"
119,me**님,2022년 3월 11일,5,5,5,맛있었어요 또 시켜 먹을게요!
120,ro**님,2022년 3월 10일,5,5,5,맛있게 잘 먹었습니다 ~~
121,nu**님,2022년 3월 9일,5,5,5,"새우튀김김밥, 참치김밥 모두 맛있어요"
122,tl**님,2022년 3월 8일,4,4,5,전반적으로 다 맛있어여
123,bl**님,2022년 3월 7일,5,5,5,배달도 빠르고 맛도 있어요. 매번 이것저것 시도해보는데 맛없는 메뉴 찾기가 힘드네요^^
124,ra**님,2022년 3월 4일,5,5,5,무난해요 ~ 좋아요
125,ro**님,2022년 3월 2일,5,5,5,맛있게 잘 먹었습니다 ~~
126,bs**님,2022년 3월 1일,5,5,5,좋아요아주좋아요 ㅎㅎ
127,ru**님,2022년 2월 28일,1,1,2,수제비 양이 너무 적어요.너무 적어 갯수도 세어봤어요. 반죽을 아주 두껍게 띁어 넣어서 익지도 않아 밀가루맛이 나요. 이런 리뷰 아예 안쓰는데 정말 심해서 씁니다.
128,ro**님,2022년 2월 28일,5,5,5,맛있게 잘 먹었습니다 ~~
129,in**님,2022년 2월 26일,5,5,5,식사 시간에 걸려서 생각보다 배달이 오래 걸리긴 했지만 맛있게 잘 먹었습니다. ^^
130,pe**님,2022년 2월 26일,5,5,5,맛있게 잘 먹었습니다
131,ja**님,2022년 2월 26일,4,5,5,김밥 맛있어요. 떡볶이는 별로인듯
132,hw**님,2022년 2월 25일,5,5,5,맛있게 잘 먹었습니다
133,di**님,2022년 2월 25일,5,5,5,쫄면 간이 살짝 약하네요
134,ls**님,2022년 2월 23일,5,5,5,"국수 맛있어요.
어머니가 여기 새우김밥을 참 좋아하셔서 사먹었습니다"
135,hi**님,2022년 2월 23일,5,5,5,김밥은 고봉민!!!!
136,bo**님,2022년 2월 22일,5,5,5,맛있게 잘먹었습니다
137,a2**님,2022년 2월 21일,5,5,5,고봉민은 뭐를 시켜도 실망시키지 않는다
138,ro**님,2022년 2월 21일,5,5,5,맛있게 잘 먹었습니다 ~~
139,na**님,2022년 2월 20일,5,5,5,"김밥 너무 맛있고요
국수 양도 아주 많이 주셨어요~
배달도 잘 받았어요"
140,gu**님,2022년 2월 19일,5,4,4,맛있어요~ 비빔국수 맛있어요 가성비 짱이요~!!
141,bl**님,2022년 2월 19일,-,-,-,맛있게잘먹었습니다
142,yw**님,2022년 2월 18일,5,5,5,"너무 맛있어요!!! 친절 하시고,, 잘 먹었습니다"
143,hw**님,2022년 2월 15일,5,5,5,맛있게 잘 먹었습니다
144,ur**님,2022년 2월 14일,5,5,5,쫄면 맛있어서 자주 주문해요~~
145,se**님,2022년 2월 13일,5,5,5,맛있어요. 추천합니다
146,un**님,2022년 2월 12일,5,5,5,빠른 배달 감사합니다.
147,lu**님,2022년 2월 11일,5,5,5,예상시간보다 빠르게 배달도 해주셨고 돈까스도 바삭하니 맛있었어요
148,pe**님,2022년 2월 9일,5,5,5,잘 먹었습니다~~~
149,ky**님,2022년 2월 8일,5,5,5,"사진은 못 찍어서 아쉽네요!!
역시 고봉민 거를게 없음!! 주문한게 너무 많아서 탕수육 빠진지도 몰랐는데 사장님이 챙겨주시고 늦게 온 탕수육 만큼 더 맛있었습니다"
150,bl**님,2022년 2월 7일,5,5,5,세팅하다가 생각나서 사진을 찍었어요. 자주 시켜먹는데 모든 메뉴가 다 맛있어서 뭘 먹어도 실패가 없네요.
151,eu**님,2022년 2월 6일,-,-,-,"맛있게 잘 먹었어요
맛이 깔끔해요"
152,eu**님,2022년 2월 6일,-,-,-,"맛있게 잘 먹었어요
맛이 깔끔해요"
153,ro**님,2022년 2월 6일,5,5,5,맛있게 잘 먹었습니다 ~~
154,ro**님,2022년 2월 5일,5,5,5,맛있게 잘 먹었습니다 ~~
155,ha**님,2022년 1월 31일,5,5,5,배달 빠르고 김밥 맛있어요
156,so**님,2022년 1월 31일,5,5,5,사진을 깜빡했네요. 배달도 빠르고 메뉴가 다 맛있었어요.
157,ro**님,2022년 1월 31일,5,5,5,맛있게 잘 먹었습니다 ~~
158,ns**님,2022년 1월 30일,-,-,-,양도 많고 맛있어요
159,pi**님,2022년 1월 30일,5,5,5,매콤한 어묵에 마요도 같이 들어있어서 고소하고 맛있어요 .
160,ro**님,2022년 1월 27일,5,5,5,맛있게 잘 먹었습니다 ~~
161,as**님,2022년 1월 27일,5,5,5,"아는맛이지만 맛있었어요^^
배달도 시간내에 왔어요^^"
162,on**님,2022년 1월 26일,5,5,5,고봉민은 항상 즐겨 먹는 곳 입니다.
163,on**님,2022년 1월 26일,4,5,4,"점심으로 자주 시키는데 오늘은 배달 기사님이 다른곳을 들렀다 오신건지 늦게 오셨어요.
오늘 김밥은 밥이 너무 질고 차가워서 별로였어요ㅜㅜ
고봉민김밥 맛있게 잘 먹었었는데 오늘은 너무 실망였어요"
164,sa**님,2022년 1월 23일,5,5,5,너무 맛있어요!!!
165,hw**님,2022년 1월 23일,5,5,5,맛있게 잘 먹었습니다
166,mb**님,2022년 1월 23일,5,5,5,"김밥은 맛있는데 순두부찌개는 조개도 안들어가고 계란도 통째로 안들어가고
팽이버섯 잘게썰은거 에 순두부 양도 너무 적고 순두부찌개를 시켰는데 김밥에 곁들일 국물 시킨것같아요
김밥집이 김밥만 잘하면 됐죠 뭐"
167,po**님,2022년 1월 22일,5,5,4,배달은좀 늦었지만 음식은 최고~ 단골 입니다
168,gu**님,2022년 1월 22일,1,2,1,"주문거리는 685미터.
배달 주문후 배달 받는데까지 1시간 20분 걸림.
참고하세요"
169,bu**님,2022년 1월 22일,5,5,5,맛있게 잘 먹었습니다
170,mo**님,2022년 1월 21일,1,1,1,"참치김밥에 참치가......
이렇게 적게든 참치김밥은 첨이네요
매콤오뎅김밥도 매콤오뎅은 맛도 안날 정도로 넣으시고
믿고 먹는 고봉민인데
판교점은 앞으로 거릅니다"
171,on**님,2022년 1월 20일,5,5,5,"고봉민은 주1회~2회 점심으로 즐겨 먹습니다.
나가서 먹기 추울때 간단하게 먹기 좋고 양도 충분합니다."
172,jh**님,2022년 1월 19일,5,5,5,맛 좋음 재료 괜찮음.고봉민김밥 괜츈
173,cu**님,2022년 1월 18일,5,5,5,"늘 맛있게 먹고있어서 별점 다드렸는데
오늘은 평소와 다른게 수제비가 싱거웠고 김밥도 김밥천국느낌? 이었어요.
그래도 다음에 또 시킬게요.
늘 맛있었고 오늘은 유난히 더 바쁘셔서 그러셨을 수 있지요."
174,ro**님,2022년 1월 18일,5,5,5,맛있게 잘 먹었습니다 ~~
175,mo**님,2022년 1월 17일,5,5,5,배달 빨리왔어요. 소세지김밥 최고예요!!!
176,ro**님,2022년 1월 15일,5,5,5,맛있게 잘 먹었습니다 ~~
177,ro**님,2022년 1월 13일,5,5,5,맛있게 잘 먹었습니다 ~~
178,sh**님,2022년 1월 9일,5,5,5,참치랑 새우는 여전히 맛잇고 소시지도 잘 먹었습니다
179,ai**님,2022년 1월 8일,-,-,-,맛있게 잘 먹었습니다
180,on**님,2022년 1월 6일,5,5,5,"주 1회~2회 주문해 먹는데 맛있습니다.
배달도 빠르고 점심으로 간단히 먹기에 좋습니다!"
181,bl**님,2022년 1월 4일,5,5,5,"쫄면과 돈까스 궁합이 좋아요. 
너무 맛있어요~"
182,ro**님,2022년 1월 4일,5,5,5,맛있게 잘 먹었습니다 ~~
183,bl**님,2022년 1월 3일,5,5,5,김밥이랑 우동 맛있는 건 알았는데 오징어덮밥도 너무 맛있네요~ 어떤 메뉴를 시켜도 실패가  없는 것 같아요~
184,si**님,2022년 1월 1일,5,5,5,돈까스 김밥은 고봉민이 최고에요~~
185,yw**님,2021년 12월 29일,5,5,5,"늘 잘 먹고 있기는 한데요,, 점심 시간에 주문하고 1시간15분 만에 받다보니……"
186,ma**님,2021년 12월 29일,5,5,5,"김밥속이 꽉차고맛있었어요
강추합니다"
187,on**님,2021년 12월 23일,5,5,5,"일주일에 1~2번 점심은 고봉민 입니다.
김밥 어느하나 나무랄거없이 맛있습니다!
날이 쌀쌀하니 장국도 추가하여 판매 하셨으면 좋겠습니다^^"
188,di**님,2021년 12월 21일,4,4,5,"오랜만에 깔끔한 분식을 먹은기분이다.
김밥집 답게 김밥이 매우 훌륭했다.
수제비와 떡볶이는 조금 심심했으나 깔끔했다. 간을 조금 더하면 흠잡을데 없다고 생각한다."
189,si**님,2021년 12월 20일,5,5,4,맛있게 잘 먹었습니다. 날이 많이 추워서인지 좀 식어서 렌지에 돌려 먹었습니다
190,as**님,2021년 12월 19일,2,3,5,솔직히 김밥 4종이 다 그렇네요
191,ro**님,2021년 12월 19일,5,5,5,맛있게 잘 먹었습니다 ~~
192,kj**님,2021년 12월 17일,1,3,5,기대했던 맛은 아니네요ㅠ.ㅠ
193,hw**님,2021년 12월 16일,5,5,5,맛있게 잘 먹었습니다
194,hi**님,2021년 12월 16일,5,5,5,양도 맛도 혜자입니다 :D
195,yw**님,2021년 12월 16일,5,5,5,"오므라이스 너무 맛있네요!! 만두국 국물은 좋은데,, 만두가 살짝 아쉽네요"
196,ro**님,2021년 12월 15일,5,5,5,맛있게 잘  먹었습니다 ㅎㅎ
197,pe**님,2021년 12월 12일,5,5,5,배달도 빠르고 맛있었습니다
198,pi**님,2021년 12월 11일,5,5,5,맛있게 먹었어요 ..
199,po**님,2021년 12월 11일,5,5,5,맛있게 잘 먹었어요~
200,on**님,2021년 12월 11일,5,5,5,"저희 팀원들이 고봉민김밥을 너무 좋아합니다.
김밥 2줄에 음료 1개씩 먹는데 푸짐하고 맛도 좋습니다."
201,as**님,2021년 12월 10일,5,5,5,맛나게 잘먹엇어요오
202,hi**님,2021년 12월 10일,5,5,5,모든 메뉴가 맛있습니다
203,hi**님,2021년 12월 7일,5,5,5,착한 가격의 판교 최고의 분식집 :D
204,on**님,2021년 12월 7일,5,5,5,고봉민 단골이에요 맛있고 좋아요
205,hi**님,2021년 12월 6일,5,5,5,수제비 국물에 속이 다 풀리네요 :D
206,ro**님,2021년 12월 6일,5,5,5,배달도 빠르고 맛있게 잘 먹었습니다
207,ro**님,2021년 12월 4일,5,5,5,자주 주문해서 먹는 맛있는 가게 잘 먹었습니다~^^
208,kb**님,2021년 12월 3일,5,5,5,맛있게 잘 먹었습니다^^
209,pe**님,2021년 12월 3일,5,5,5,맛있게 잘 먹었습니다
210,ro**님,2021년 11월 30일,5,5,5,자주 이용하는 음식점^^ 양도 많고 맛도 좋습니다
211,ch**님,2021년 11월 28일,5,5,5,"간이 강하지 않아 좋아요. 수제비, 김밥 다 괜찮네요."
212,dl**님,2021년 11월 28일,5,5,5,순두부는 처음 시켜봤는데 넘 맛있었어요 !! 비빔밥은 항상 먹을 때마다 맛있네요 !! 다음엔 다른 메뉴 먹어볼게용
213,h1**님,2021년 11월 27일,5,5,5,맛있어서 바로다먹어버렸네용 배달도빨라요
214,hw**님,2021년 11월 25일,5,5,5,맛있게 잘 먹었습니다
215,on**님,2021년 11월 23일,5,5,5,"고봉민김밥 저희 팀원들이 너무 애정하는 곳 입니다.
오이가 들어가지 않아 오이 알러지 있는 분도 너무 좋아합니다.
모든 메뉴 다 맛있습니다!"
216,wl**님,2021년 11월 23일,4,4,4,저희 동네가 아니라서 그런가봐요 국물부탁드렸는데 안 가져오셔서 ㅜ 원래 없나요 ?? 편의점 가기 귀찮아서 주문했는데 결국 다녀왔네요 ㅜ 그래서 별 하나씩 다 뺐어요
217,on**님,2021년 11월 23일,-,-,-,단골이에요 항상 맛있게 잘 먹고있어요
218,bl**님,2021년 11월 22일,5,5,4,예상시간보다 15분 정도 늦게 왔어요. 비빔밥은 처음이였는데 너무 맛있어서 먹으면서도 다음에 또 시켜먹어야지 생각했네요. 돈까스 종류는 항상 좀 아쉬운데(맛 말고 식감이나 비쥬얼) 아이는 좋아해요.
219,hw**님,2021년 11월 18일,5,5,5,맛있게 잘 먹었습니다
220,cr**님,2021년 11월 18일,5,5,5,진리의 돈까스김밥….항상신선해서 맛있어요
221,   손님,2021년 11월 16일,4,3,4,깔끔한맛!내스타일!
222,ra**님,2021년 11월 16일,5,5,5,조아요 조아여 조아야
223,ra**님,2021년 11월 16일,5,5,5,조아여 조아요 조아여
224,bb**님,2021년 11월 13일,5,5,5,"지금까지 4번 정도 시켜먹었는데 아주 맛있어요!
앞으로도 토 일 계속 먹을 예정입니다!"
225,da**님,2021년 11월 13일,5,5,5,양도 푸짐 맛도있었 어요
226,eu**님,2021년 11월 11일,5,5,5,맛나요 엄마 배달시켜드렸어요
227,dl**님,2021년 11월 11일,5,5,5,"이 가격에 이 맛이라니,,,진짜 이렇게 맛잇는 비빔밥 오랜만이렷어여ㅠㅠㅠ비빔밥 세개 시켯는데 먹는 사람 셋다 감탄한맛,,! 고소하고 야채 양도 많고 굿굿"
228,hw**님,2021년 11월 10일,5,5,5,맛있게 잘 먹었습니다
229,y9**님,2021년 11월 8일,1,3,5,"돈까스 잘튀겨져서 바삭해요. 근데 간이 안되있는듯해요.  비빔밥은 연출된 사진이라하지만.
너무 다르고요. 고추장 양념하나. 참기름 없고요.
국물도 없어요. 음식평이 좋아서 주문했는데?김밥이 맛있다고 평이 좋던데 다음엔 김밥으로 주문해볼께요."
230,on**님,2021년 11월 6일,-,-,-,맛있어요 어묵김밥도 맛있었어요
231,ra**님,2021년 11월 4일,5,5,5,분식집의 정석.. 조아여
232,hw**님,2021년 11월 2일,5,5,5,맛있게 잘 먹었습니다
233,ho**님,2021년 11월 2일,5,5,5,가격도 좋고 맛도 평균이상입니다
234,bu**님,2021년 11월 2일,5,5,5,맛있게 잘 먹었습니다
235,on**님,2021년 11월 2일,5,5,5,"주문부터 배달까지 55분 걸렸습니다!
고봉민 모든 김밥엔 원래 오이가 안들어가나요?
오이 알러지 있는 분이 계셔 2줄엔 오이 빼달라 요청하였는데 모든김밥에 오이가 없어 어찌보면 다행이었어요.
근데 원래 오이가 다 안들어간것인지 요청사항에 남긴 오이 빼달라는 요청에 2줄만 빼기 그래 다 뺀건지는 알수가 없네요ㅎㅎ
26줄 시켜서 동료들과 맛있게 만족하며 먹었습니다."
236,bb**님,2021년 10월 31일,5,5,5,양도 적당하고 맛있었어요!
237,bb**님,2021년 10월 30일,5,5,5,배달이 빠르고 맛있었어요!
238,ur**님,2021년 10월 28일,5,5,5,쫄면 맛있게 잘먹었습니다.
239,da**님,2021년 10월 25일,4,5,5,김밥맛있었으나 쫄며렇은 떡복기가 너무 퍼져 거의못먹고 버렸습니다
240,hw**님,2021년 10월 25일,5,5,5,맛있게 잘 먹었습니다
241,so**님,2021년 10월 24일,5,5,5,맛있어요 잘먹었습니다
242,ka**님,2021년 10월 20일,-,-,-,수제비 저렴하고 맛있네요! 김밥들도 맛있게 잘 먹었어요
243,an**님,2021년 10월 19일,5,5,5,김밥 너무 맛있습니다.!~
244,bl**님,2021년 10월 18일,5,5,5,맛있고 배달도 빠른데 돈까스류?는 좀 별로인 것 같아요. 여러 번 시켜먹어봤는데 기름이 문제인건지 매번 딱딱해서 씹기도 힘든 부분들이 있네요. 색도 별로구요. 김밥이나 쫄면은 맛있어요.
245,ce**님,2021년 10월 18일,5,5,5,수제비 맛있는 집!!!
246,ur**님,2021년 10월 15일,5,5,5,잘 먹었습니다.
247,ur**님,2021년 10월 15일,5,5,5,잘 먹었습니다. 쫄면이 젤 맛있어요.
248,kj**님,2021년 10월 14일,1,1,4,김밥이 너무 퍽퍽해요..깜짝놀랐어요
