,아이디,날짜,맛평점,양평점,배달평점,리뷰
56,gs**님,2022년 9월 16일,5,5,5,부모님이 맘에 들어하셔서 4번째 시켜먹었는데 오늘따라 왠지 닭이 좀 느끼했어요.. 기름이 잘 안빠진건지 닭이 문제인건지 식감이 미끌거리고 기름맛인지 맛이 좀 니글니글 했습니다. 닭도 평소보다 살짝 어두운 색인거같구요ㅠㅠ
57,li**님,2022년 9월 15일,5,5,5,"맛있어요
늦은시간 배달되어 좋았어요"
58,cl**님,2022년 9월 15일,5,5,5,맛잇어용 양도 너무많아서 반도 못먹고 남겻습니다~~
59,si**님,2022년 9월 13일,5,5,5,배달이 빠르고 맛있어요~
60,ch**님,2022년 9월 12일,5,5,5,간만에 먹으니 맛있네요 😋
61,mi**님,2022년 9월 12일,5,5,5,"푸라닭 치킨은 언제 먹어도 맛있어요~ 철산점에서는 처음 주문했는데, 배달도 빠르고 포장상태도 깔끔하고 맛있네요~~"
62,pp**님,2022년 9월 10일,5,5,5,사진을 못찍었네요. 맛있게 잘먹었습니다.
63,fh**님,2022년 9월 7일,5,5,5,프라닭 치킨이 젤루 맛있다용~🍗🍗🍻
64,mi**님,2022년 9월 6일,5,5,5,괜찮아요~~~맛나요
65,kt**님,2022년 9월 6일,5,5,5,맛굿 배달빠른 애들이좋아함
66,tt**님,2022년 9월 5일,3,4,5,웨지감자 시켰는데 아무연락없이 감자튀김으로 주셨네요..배달은 빨랐는데... 닭에서도 닭냄새가 많이나서 못 먹었어요
67,su**님,2022년 9월 5일,4,3,4,잘먹어습니다.. .ㅇ
68,ki**님,2022년 9월 4일,5,5,5,고츄마요는진리입미당
69,ea**님,2022년 9월 2일,5,5,5,양은 적지만 맛있어요.
70,dy**님,2022년 8월 31일,5,5,5,빠른 배달 감사합니다
71,bo**님,2022년 8월 30일,5,5,5,배달 빨리왔구요. 콘소메 처음 먹어봤는데 맛있네요~
72,ki**님,2022년 8월 30일,-,-,-,생각보다 별로 였네요
73,08**님,2022년 8월 29일,1,3,4,"음....선물로 보냈는데...얼마나 맛이 없었으면 절대 이건 시켜먹지 말라고 전화가 왔을까요..
눅눅하고 어딘 짜고 어딘 싱겁고...돈이 정말 아까운 맛이라네요
셋이서 반도 못먹고 그냥 버렸다네요
이 지점만 그런걸까요?"
74,se**님,2022년 8월 28일,5,5,5,"호불호가 갈릴것 같지만 
맛있게 잘 먹었습니다~~^^"
75,ez**님,2022년 8월 27일,5,5,5,맛있게  잘 먹었어요
76,jw**님,2022년 8월 26일,5,5,4,맛잇우료~~~~~~~~~~~~~~~~~~~
77,la**님,2022년 8월 25일,5,5,5,푸라닭에 바질페스토맛 나온 이후로 이것만 먹어요 ㅎㅎ
78,he**님,2022년 8월 25일,3,5,5,그냥머 아주  대단한건 아니네요
79,oo**님,2022년 8월 24일,5,5,5,"너무 맛있고 리뷰서비스도 좋아요 배달도 정말 빨리오네요!
사장님 번창하세요!!"
80,wo**님,2022년 8월 23일,5,5,5,닭이오픈에 굽워약간딱딱감이늘 줄알았는데 그리않아 좋고 양념치킨시켜는데 양념이 넉넉해서 부드러우면서 바싹한맛이 굿굿
81,la**님,2022년 8월 22일,5,5,5,주문한지 10-15분만에 와서 좀 찝찝함은 있지만 빨리와서 맛잇게먹었습니다.
82,ko**님,2022년 8월 21일,5,5,5,"바삭하니 맛있네요
배달이 진짜 빨랐어요"
83,ma**님,2022년 8월 20일,5,4,5,"고추마요는 살짝 느끼했는데 고추피클 먹으니 좀 낫네요 오리지널이랑 반반시켰는데 오리지널 맛있었고 잡내 안나고 깔끔한 맛이예요
담번에 오리지널 또 먹고싶어요"
84,99**님,2022년 8월 19일,1,3,5,탄맛나요 불맛이 아니라 그냥 탄맛이요.
85,mi**님,2022년 8월 15일,5,5,5,"정해인 광고보고 시켜봤는데 맛있네요
은은하게 매워서 맵찔이도 먹을수있어요 ㅎㅎ"
86,yy**님,2022년 8월 15일,5,5,5,배달도 빠르고 치킨 너무 맛있네요
87,pc**님,2022년 8월 15일,5,5,5,"너무 맛있게 먹었습니다.
실은 여기 지점 닭이 살도 통통해서 자주 시켜 먹어요."
88,cb**님,2022년 8월 14일,5,4,5,처음 시켜 먹었는데 맛있게 잘~  먹었습니다.
89,xi**님,2022년 8월 12일,5,5,5,맛있게 잘 먹었습니다
90,su**님,2022년 8월 8일,5,5,5,맛있게 잘먹었습니다
91,ca**님,2022년 8월 7일,5,5,5,특히 바질 맛 치킨이 맛있었어요
92,h5**님,2022년 8월 5일,5,5,5,처음 먹어봤는데 너무 맛있네요~ 부모님도 좋아하셔요~^^ 콘소메 맛있습니다~
93,fh**님,2022년 8월 5일,5,5,5,"오늘도 맛있는 치맥!!🍺🍗🍻🍗
맛있게 잘 먹었습니다~!!"
94,kr**님,2022년 8월 1일,3,3,3,"굳
껍질에 탄게 빅 많음
딱딱해서 치아도 아픔"
95,lb**님,2022년 8월 1일,5,5,5,요근래 치킨은 푸라닭에서 시켜먹고 있어요~
96,ch**님,2022년 8월 1일,5,5,5,늦은 밤인데 배달도 신속했고 맛도 좋았어요 만족해요
97,fi**님,2022년 7월 31일,5,5,5,신메뉴랑 사이드 다 처음 먹어보는데 넘 성공적이에요! 배달도 빠르고 맛있게 잘 먹었습니당
98,   손님,2022년 7월 30일,5,5,5,잘먹었습니다 감사합니다
99,bl**님,2022년 7월 28일,5,5,5,매콤하게  맛있게 먹었어요
100,yo**님,2022년 7월 27일,5,5,5,콘소메이징 처음 먹어보는데 너무 맛있어요.......ㅠㅠㅠ
101,yt**님,2022년 7월 26일,5,5,5,최고예요 너무고급져보이고  맛있어요 ~~~^^
102,gi**님,2022년 7월 26일,3,3,5,바삭하다고 해서 주문했는데 눅눅해서 속상~~
103,al**님,2022년 7월 25일,5,5,5,"프라닭은 닭이라고하기엔 요리같죠~
잘먹었어요"
104,mi**님,2022년 7월 24일,5,5,5,맛있게 잘 먹었어요^^
105,lj**님,2022년 7월 24일,5,5,5,온 가족 맛나게 먹었네요~^^
106,kh**님,2022년 7월 23일,5,5,5,엄청 배달이 빨리 왔어요~ 역시 푸라닭이라 맛있습니다!!
107,fh**님,2022년 7월 22일,5,5,5,"푸라닭에선 늘 다른 메뉴만 먹다 오늘 첨 후라이드 먹었는데 넘 맛있네요~!!👍👍
기름떡볶인 언제 먹어도 말랑말랑 맛있어요~
다만 기름 양념이 박스박으로 줄줄 새서~ㅠ.ㅠ
맛있는 치맥~🍻🍗🍺🍗
잘 먹었습니다!!"
108,we**님,2022년 7월 21일,5,5,5,배달도 빠르고 바질페스타 프라닭도 맛있어요. 하지만 사진에서 보시다시피 생맥주 밀봉이 제대로 되지않아 반잔 정도 비닐봉투에 쏟아져서 왔어요. 배달원분이 환불이나 전액환불 해주신다고 하는데 배달원분 잘못이 아닌거라 그냥 마셔도 된다고 했습니다. 밀봉을 더 신경써 주세요. 치킨은 정말 맛있습니다.
109,dd**님,2022년 7월 18일,5,5,5,상큼한맛만 나는줄알고 안시켜먹다가 맛있대서 시켜봤는데 짭쪼롬상큼후레쉬치즈꼬리꼬리~~한 맛있어요 전 푸라닭전메뉴 다 먹어봤는데 이것만시킬듯해요 근데 매장직통주문은 쿠폰주는데 요기요로 시키면 안주는건가요? 쿠폰없더라구요 그렇다면 요기요로는 안시킬듯
110,ja**님,2022년 7월 17일,5,5,5,잘 먹었습니다~~~
111,yh**님,2022년 7월 16일,5,5,5,포장도 깔끔하고 닭도 단백하고 맛있어요 소스찍어먹으니 더 맛있네요 치자무인가 무도 특이하고 맛있어요 전반적으로 깔끔하고 맛있어요 감사합니다
112,no**님,2022년 7월 13일,5,5,5,맛있습니다. 닭고기 질이 좋은 것 같습니다. 퍽퍽하지 않고 튀김도 괜찮았습니다.
113,so**님,2022년 7월 10일,5,5,5,역시 푸라푸라푸라푸라닭
114,su**님,2022년 7월 8일,4,5,5,조금 느끼하지만 맛은 있습니다
115,la**님,2022년 7월 8일,5,5,5,배달도 빠르고 맛도 좋았습니다 .
116,fa**님,2022년 7월 7일,4,5,5,"푸라닭은 항상 요리 먹는 기분이라서 좋아요. 바질페스토 맛있는데 제 입에는 좀 짰어요.
그래도 푸라닭이니까 맛은 당연히 좋습니다."
117,mo**님,2022년 7월 6일,5,5,5,오랜만에 생각나서 제너럴 핫 치킨 시키려다 블랙마요가 눈에 들어와서 시켰는데 정말 맛있게 잘 먹었습니다~!! 나중에 또 시켜먹을 것 같아요 배달도 빠르고 좋았습니다👍👍
118,tj**님,2022년 7월 4일,5,5,5,맛맀어요 정말로 맛있어요 다음에또시킬게요~~~~~
119,he**님,2022년 7월 4일,5,5,5,오랜만에 주문했는데 맛있게 먹었습니다
120,ke**님,2022년 7월 3일,5,5,5,맛있어요 토마토랑 바질이 잘어울려요
121,so**님,2022년 7월 3일,5,5,5,"역시 푸라닭입니다.
아이나 어른 입 맛 사로잡는"
122,ma**님,2022년 7월 2일,5,4,4,맛있게 잘먹었습니다
123,ch**님,2022년 7월 2일,5,5,5,맛있게 잘먹었습니다 포장부터 기분좋아지는 푸라닭임다
124,ho**님,2022년 7월 1일,5,5,5,"배달도 빠르고 떡도 넉넉히 주셨어요. 안먹을듯 하더니 순삭이네요. 양념, 후라이드 싫을때 생각나는 맛입니다.
기름도 깨끗해서 좋아요.
후기가 좀 늦었어요 
더운날 불앞에서 고생하는 사장님 홧팅입니다."
125,do**님,2022년 6월 29일,5,5,5,맛있게 잘 먹었습니다~~
126,ma**님,2022년 6월 29일,-,-,-,"정말 맛있어요.
아이들이 엄청 좋아 할 것 같아요.
넘 맛있어서 먹다보니 사진을 못찍었네요.
다음에 또 시켜먹고 싶엉요."
127,ho**님,2022년 6월 27일,5,5,5,맛이썽용 밥이랑 먹으면 더 맛있는 ㅋㅋㅋㅋ양도많고 좋아요👍 비왔는데도 배달시간도 빨라요
128,cs**님,2022년 6월 26일,5,5,5,바질페스타 치킨 맛있다고 추천을 많이 들어서 주문해 봤는데 추천할만 하네요 바질소스 듬뿍에 방울토마토랑 어우러져서 너무 맛있어요 잘 먹었습니다 ^^
129,   손님,2022년 6월 25일,5,5,5,맛있게 잘먹었습니다
130,aa**님,2022년 6월 24일,5,5,5,블랙마요 맛있어옹 굿굿굿
131,   손님,2022년 6월 23일,5,5,5,잘먹었습니다 감사합니다
132,w3**님,2022년 6월 22일,5,5,5,"생각보다 배불러요~ㅎ
아보카도를 원래 안먹는데 추가했더니 완죤 잘익은게 아닌 덜 부드런게 와서 먹을 수 있었다는~ㅋㅋ 딸이 선택한 참깨드레싱이 맛있어서 깜짝~!"
133,hu**님,2022년 6월 20일,5,5,5,맛있게잘먹었습니다
134,rk**님,2022년 6월 19일,5,5,5,맛있어요 감사합니다 수고하세요
135,ki**님,2022년 6월 18일,5,5,5,"맛있어요간장양녕굿
소분해서 먹어요"
136,ri**님,2022년 6월 17일,5,5,5,잘먹었습니다 수고하세요
137,lb**님,2022년 6월 17일,5,5,5,"요즘 자주시켜먹어요
맛있어요"
138,ka**님,2022년 6월 16일,5,5,5,역시 프라닭 치킨입니다!!맛있어요
139,rl**님,2022년 6월 15일,5,5,5,잘먹었습니다
140,ju**님,2022년 6월 14일,4,5,4,리뷰 서비스 달라햇는데 안줌
141,so**님,2022년 6월 14일,5,5,5,달콤한맛은 처음먹어봤는데 맛있네용
142,el**님,2022년 6월 14일,5,5,5,배달빠르고 맛있어요~
143,jk**님,2022년 6월 12일,5,5,5,혹시나 했는데  맛있어요
144,mi**님,2022년 6월 12일,5,5,5,맛있게 잘먹었습니다~
145,co**님,2022년 6월 10일,4,5,5,"맛도 굿, 배달도 굿"
146,wb**님,2022년 6월 10일,5,5,5,맛있게 잘 먹었습니당
147,so**님,2022년 6월 8일,5,5,5,"닭이 양이 작지만 다른데보다 닭조각이 크고 닭튀김옷도 얇아요. 
같이 주문한 콘소메지파이 맛있는데 가루가 따로 옵니다.
전체적으로 맛있고 양이 적게 느껴지지만 4식구 먹기는 좋았습니다. (워낙 양들이 작음..)"
148,gi**님,2022년 6월 8일,5,5,5,맛있어요 역시 푸라닭은 순살!!
149,ko**님,2022년 6월 8일,5,5,5,푸라닭 치킨 푸라닭 치킨 푸라닭 치킨
150,   손님,2022년 6월 8일,5,5,5,색다른맛^^ 잘 먹었습니다~
151,ys**님,2022년 6월 7일,5,4,5,"역시 프라닭에  배신이 없음~~^^
넘  맛있어서  순삭 해버림  실패없는  굿스  맛"
152,ka**님,2022년 6월 6일,5,5,5,"진심 너무 맛있어요 ㅋ 최근 먹은 치킨중 탑 오브탑! 
또 먹을 의사있어요!!"
153,do**님,2022년 6월 6일,5,5,5,맛ㅇ😑😑😄😄😄😄
154,wj**님,2022년 6월 5일,5,5,5,"두번째 시켜먹는데 맛있습니다
흡입해서 사진은 없네요
와인땡기는 맛이네요"
155,dm**님,2022년 6월 5일,5,5,5,"너무 맛있어요
상당히 고급진 맛이네요"
156,jy**님,2022년 6월 5일,5,5,5,진짜ㅏㅏㅏㅏㅏ맛있어여!!! 다음에는 투움바 대신 유명한 메뉴로 먹어봐야지ヾ(◍´▿`◍)ﾉﾞ
157,ki**님,2022년 6월 1일,5,5,5,맛있습니다~~~~~~
158,ji**님,2022년 6월 1일,5,5,1,너무늣네요...............
159,lb**님,2022년 5월 31일,5,5,5,"요근래 진짜 자주시켜먹었어요 
맛나요"
160,ev**님,2022년 5월 31일,5,5,5,"정성이 느껴지는 포장과 푸라닭 치킨 설명 좋네요.
잘 먹겠습니다."
161,ac**님,2022년 5월 31일,5,5,5,"맛있습니다.
배달이 상당히 빨라요"
162,ko**님,2022년 5월 28일,5,4,5,"콘소메 지파이 맛있게 잘먹었습니다 
배달이늦어도 이해하지요
소스가박스밖으로흐른건 별로네요
수고하세요"
163,ca**님,2022년 5월 27일,5,4,5,"매번 믿고시켜 먹습니다.
오늘도 행복하게"
164,si**님,2022년 5월 22일,5,5,5,배달 빠르고 좋았네요
165,hj**님,2022년 5월 22일,5,5,5,"오 맛있어요 푸라닭
남은거 다음 날 데워 먹었는데도 식감이 살아있어
더 좋습니다."
166,la**님,2022년 5월 22일,5,5,5,신메뉴라 해서 시켰는데 와 너무 맛있어요 동생이랑 둘이서 뚝딱 ㅋㅋㅋㅋㅋㅋ 바질소스가 치킨과 너무 잘 어울리고 토마토가 약간의 느끼한을 잡아주네용ㄹㄹ
167,10**님,2022년 5월 22일,5,5,5,맛있네요 옥수수맛 뿌링클같음
168,ju**님,2022년 5월 20일,5,5,5,치킨무안줫다니까3개줌
169,lb**님,2022년 5월 19일,5,5,5,"일주일도안되서재주문
오랜만에 시켜먹었는데 맛나네요~ 
일반 후라이드도 먼가 양념이 되서 맛나요~~~  
역시 푸라닭~!!
#식후감"
170,wj**님,2022년 5월 15일,5,5,5,"신메뉴고 바질 파스타 좋아해서 시켜봤습니다ㅎㅎ
바질 향이 강하지 않아서 호불호 적당할 것 같고
토마토도 잘 구워져서 산미를 높여주네요
요리 같은 느낌? 맛있네요
위에 올려진 건 파마산 치즈입니다."
171,lb**님,2022년 5월 13일,5,5,5,"오랜만에 먹었는데 진짜 맛나게 먹었어요 
양이 쫌 작네요"
172,50**님,2022년 5월 12일,-,-,-,양념 늘 많이 주셔서 너무 좋아요.
173,jo**님,2022년 5월 11일,5,5,5,"맛있게 잘 먹었습니다.
오늘은 순살 조각 크기가 평소보다 큰거 같네요"
174,ta**님,2022년 5월 9일,4,4,5,맵고  맛나요  스트레스   풀려요
175,bb**님,2022년 5월 7일,5,5,5,"매우 만족합니다 
부모님이 좋아하셨어요
감사합니다 ^^"
176,   손님,2022년 5월 5일,5,5,5,"맛있어요~!
다른 지점들보다 떡볶이 양을 많이 주는것같아서 완전 배부르게 잘먹었어요~~!"
177,ka**님,2022년 5월 4일,2,5,4,반반 시켰는데 후라이드는 너무 말라있었고 양념에 뿌린 땅콩분태에서 기름쩐내가 나서 다 떼어내고먹느라 힘들었어요.
178,   손님,2022년 5월 2일,5,5,5,"진짜맛있어요 굿잡
소스도 많이 주시고 진짜 짱"
179,kk**님,2022년 5월 1일,5,5,5,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요
180,jj**님,2022년 4월 30일,-,-,-,🙂🙂🙂🙂🙂
181,yo**님,2022년 4월 25일,5,5,5,튀김닭이 담백하고 맛있었네요
182,hy**님,2022년 4월 24일,5,5,5,양념이 짜지 않아서 좋아요. 자극적이지 않아서 더 맛있게 먹었어요. 배달도 빨리 해 주셔서 잘 먹었습니다.
183,go**님,2022년 4월 22일,5,5,1,맛은 좋았습니다만 문앞에 두고 가달라고 요청했었는데 앱상에서 배달완료가 뜨지않아 아직 도착 안 한줄알고 한참 기다렸는데 알고보니 배달완료를 누르지 않은 상태로 그냥 문앞에 두고 갔더라구요 올때가 한참 지났는데 왜이리 안오나 싶어서 문 열어봣다가 도착한걸 알게 됐는데 차갑게 식은 상태로 먹게되서 기분 좋진 않았습니다
184,bu**님,2022년 4월 20일,5,5,5,"순살치킨 맛있어요! 
역시 닭은 닭다리살"
185,   손님,2022년 4월 20일,5,5,5,좋습니다~~~!!!!
186,lu**님,2022년 4월 18일,5,5,5,굿  굿  굿  굿
187,th**님,2022년 4월 17일,5,5,5,엄청 빨리와서 맛있게 잘 먹었습니다~
188,to**님,2022년 4월 17일,5,5,5,배달빠르고 맛있어요 깔끔하고 담백한치킨인듯 아이도잘먹네요
189,su**님,2022년 4월 15일,5,5,5,맛나게 잘먹었습니다 ~~~
190,ch**님,2022년 4월 14일,1,1,1,아이랑 같이 먹으려고 반반 시켰는데.. 기분이가 안 좋네요...
191,mi**님,2022년 4월 13일,5,5,5,배달도 빠르고 맛있게 잘 먹었습니다
192,lg**님,2022년 4월 8일,5,5,5,어떻게 된건지 배달이 너무빨리와서 결제 완료된 시간 보니까 14분 지나있었어요 … 대박 …. 빠르고 정확하게 치킨 보내주셔서 감사합니다🥰
193,kd**님,2022년 4월 8일,5,5,5,처음 주문했는데 넘 맛나게 잘 먹었습니다 먹느라 사진을 못 찍었네요 또 주문할거 같아요~~그리고 빠른 배송에 깜짝 놀랐어요
194,rl**님,2022년 4월 5일,-,-,-,콘소메이징 존맛탱!! 덕분에 가족들과 해피한 저녁식사시간 보냈습니다. 굿굿짱짱
195,pj**님,2022년 4월 1일,4,4,5,맛도 좋고 소스가 더좋고.. ^^
196,mi**님,2022년 3월 30일,5,5,5,쏘 굿....넘 맛있어용ㅎㅎ
197,my**님,2022년 3월 29일,5,5,5,배달도 빠르고 진짜 너무 맛있어요👍🏻👍🏻👍🏻
198,jt**님,2022년 3월 27일,5,5,5,맛있어요! 역시 닭은 뿌라닭!
199,to**님,2022년 3월 27일,5,5,5,"맛있어요!

다른 지점과 다른 특별함이 있어요.

배달주문해보면 알꺼에요."
200,yh**님,2022년 3월 27일,5,5,5,처음시켜서먹어본건뎅 치킨도 옥수수도 맛있어요
201,ky**님,2022년 3월 26일,5,5,5,콘소메이징 진짜 어메이징 하니오 꼭 옥수수추가해서 드세요
202,qh**님,2022년 3월 23일,5,5,5,맛있게 잘먹었습니다
203,to**님,2022년 3월 23일,5,5,5,배달이 거의 20분만에 온거같아요...!!!40분 예상했는데 생각보다 엄청 일찍왔고 요청사항도 들어주셔서 감사합니다ㅠㅠ!콘소메이징 처음먹어보는데 진짜 맛있더라구요👍🏻👍🏻
204,an**님,2022년 3월 22일,5,5,5,"깨끗하고 잡내없는 닭고기, 기름 냄새 없음.
맛있는 치킨의 조건에 충족되는 조건입니다.
아이하고 늦은 점심으로 맛있게 먹었습니다."
205,ch**님,2022년 3월 20일,4,4,5,생각보다 짰습니다. 가루도 많이 안묻어있어서 초급 실망했어요. 그래도 마싯게 먹엇습니다!
206,cl**님,2022년 3월 20일,5,5,5,떡추가 했어요 이렇게 오는거네용 ㅋ 잘먹었습니다
207,si**님,2022년 3월 20일,5,5,5,자주 시켜먹는 곳입니다
208,dl**님,2022년 3월 20일,5,5,5,"맛있게 먹었습니다.
할인행사가 많았으면 좋겠어요."
209,so**님,2022년 3월 20일,5,4,5,맛있게 잘 먹었습니다
210,cu**님,2022년 3월 19일,4,3,4,"맛있어요
양만 좀더 늘리면 늘리면 좋을듯"
211,ho**님,2022년 3월 18일,5,5,5,"와우 튀김옷 바삭바삭~
떡을 푸짐하게 주셔서 치킨이 몇조각 남았어요.
푸라닭푸라닭 하는 이유를 오늘 알겠어요.
다음에도 철산 푸라닭으로 주문하러 오겠습니다."
212,o_**님,2022년 3월 17일,5,5,5,맛있게 잘 먹었어요~!
213,50**님,2022년 3월 12일,5,5,3,"진짜 지금까지 시켜먹은 푸라닭중에 이렇게 양념 많이주시는 사장님 처음봅니다.
덕분에 정말 맛있게 먹었어요. 감사합니다."
214,fr**님,2022년 3월 12일,4,2,4,맛있는데 가격대비 양이 너무 적어요
