,new_review
65,맛2 / 양2 / 배달2 / 된장찌개랑 비빔밥 너무 맛있어요 ㅜㅜㅜ아침에 또 시켜먹을게요 잘부탁드려요!
66,맛2 / 양2 / 배달2 / 맛나게 잘먹엇습니당~
67,맛2 / 양2 / 배달2 / 맛좋고양많고배달빨라요，그리고 영업을 일찍해서 좋와요
68,맛1 / 양1 / 배달0 / 정식 시키고 밥 1개 더 시켰는데밥 1공기만 오고 2인분 시켰는데수저 젓가락 1개만 온거 말고는..
69,맛2 / 양2 / 배달2 / 👏👏👏👏👏👏👏👏👏👏👏👏👏
70,맛2 / 양2 / 배달2 / 맛있어요 최소주문금액 낮아서 좋네여
71,맛2 / 양2 / 배달2 / 오늘도 역시 배불리 맛있게 먹었습니다~^^
72,맛2 / 양2 / 배달2 / 맛나게 잘 먹었습니다.
73,맛2 / 양2 / 배달2 / 맛잇게 잘 묵읏슴다
74,맛2 / 양2 / 배달1 / 너무 마시써요ㅠ 소스 조절 잘못해서 첨에 짜게 먹었었는데 그래도 꿀맛 ㅠ 육회 별로 안 좋아하는데 짱짱맨입니다ㅠㅠ
75,맛1 / 양2 / 배달2 / 양 엄청 많구 두끼에 걸쳐서 잘먹엇습니당ㅎㅎㅎ
76,맛2 / 양2 / 배달2 / 백신맞아서 아프고 정신없었는데 다행이 이 음식을 먹고 기운나고 덜 아파졌어요~~살코기의 힘이란👍
77,맛2 / 양2 / 배달2 / 진짜 넘 맛있어용 ㅠㅠ 양도 많아서 두번 나눠먹어여 ㅎㄹ
78,맛2 / 양2 / 배달2 / 잘 먹었습니다 ^^
79,맛2 / 양2 / 배달2 / 오랜만에 배부르게 잘 먹었네요
80,맛2 / 양2 / 배달2 / 양도많고 간도적당해서 잘먹었습니다~~
81,맛2 / 양2 / 배달2 / 맛있고 양이 많아요. ㅜㅜ
82,맛2 / 양2 / 배달2 / 늘 시켜먹는 프랜차이즈지만 맛있네요! 먹기 좋게 용기에 담아주시고 맛도 좋습니다 또 시켜먹을게용~
83,맛2 / 양2 / 배달2 / 오랜만에 주문했는데 더 맛있어졌네요잘먹었습니다ㅎㅎ
84,맛2 / 양2 / 배달2 / 요집은 맛없는 메뉴가없네요
85,맛2 / 양2 / 배달2 / 솔직히 기대이상이였습니다!
86,맛2 / 양2 / 배달2 / 왕 양도 많고 깔꼼 그잡채 ㅜ 양 진짜 많네요 두명에서 배부르게 먹었어요 냉면 육수 완전 맛있구 우삼겹 된찌도 매콤하이 직입니다 사장님
87,맛2 / 양2 / 배달2 / 볶음시키려 했는뎈ㅋㅋㅋ항상 찌개로 잘못 시켜서... 찌개도 근데 맛있어요!
88,맛2 / 양2 / 배달2 / 잘먹었습니다~~~~~~~
89,"맛2 / 양2 / 배달2 / 든든하게, 맛있게 잘 먹었습니다. 오늘은 유난히 맛있네요. 된장국도 매콤 맛납니다~ 조만간 또 주문할께요~^^"
90,맛2 / 양2 / 배달2 / 양도많고 항상 맛있습니다
91,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다.
92,맛2 / 양2 / 배달2 / 맛나게 잘 먹었습니다~~!
93,맛0 / 양0 / 배달0 / 다른건 어느정도 감안한다해도 이돈을 내고 찬밥을 먹고싶은 사람은 없을것 같습니다금방 한 밥을 바라는게 아닙니다최소한 먹을수는 있어야죠현장에서 일하면서 배고픈데반절도 못먹고 버렸습니다
94,맛2 / 양2 / 배달2 / 잘 먹었습니다!!!!!
95,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다 감사합니다
96,맛2 / 양2 / 배달2 / 양이 넘칩니다. 많이 먹는 편인데도 1인분짜리를 두 번 나눠먹을 수 있을 정도입니다. 맛도 평균 이상이에요. 추천!
97,맛2 / 양2 / 배달2 / 잘먹었어요 ~~~~~
101,맛2 / 양2 / 배달2 / 맛있게 잘먹었다 ~~
102,맛2 / 양2 / 배달2 / 항상 혼자서 먹기엔 양이 많네요ㅎㅎ 사리도 푸짐하고 순두부 양도 꽤 많아서 좋았어요.
104,맛2 / 양2 / 배달2 / 양도 푸짐하고 맛있어요. 잘 먹었습니다. 감사합니다~!!!
105,맛2 / 양2 / 배달2 / 늘 맛나게 먹습니다.근데 부대찌개는 좀 별로네요. 육회비빔밥 드십쇼.
106,맛2 / 양2 / 배달2 / 말이 뭔필여 엄청 마싰음다만 냉면이 좀 무맛
107,"맛2 / 양2 / 배달2 / 어우 맛도좋고, 양도많고 만족스러운 식사였습니다~!번창하세요😃"
108,맛2 / 양2 / 배달0 / 솔찍 맛있게 먹었습니다. 그러나 배달의 문제인지? 아님 포장할때 문제인지 엄청 짜부되어있더라구요. 이게 어떻게 된건지 참.. 그렇습니다.
109,맛2 / 양2 / 배달2 / 역시 만족스럽게 맛있게 먹었습니다. 조만간 또 주문할께요~^^
110,"맛2 / 양1 / 배달0 / 다터디고 국물다새고 난리낫는데 늦은시간 고생하는거 생각해서 연락은 안햇어요,,"
111,맛1 / 양2 / 배달2 / 양은 나쁘지 않습니다. 그런데 밥이 오래됐는지 냄새가 좋지 않았네요. 아까우시더라도 좋은밥 사용 부탁드리겠습니다.
112,맛2 / 양2 / 배달2 / 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
113,맛2 / 양2 / 배달2 / 역시 맛있네요. 양도 푸짐하고 신선한 맛 일품입니다. 조만간 또 주문할께요~^^
114,맛2 / 양2 / 배달2 / 맛나게 잘먹었습니다
115,맛2 / 양2 / 배달2 / 배송 빠르고 맛있음 굿굿
116,맛2 / 양2 / 배달2 / 아침에 배고파서 시켰는데진짜 미쳤어요 ㅠㅠㅠㅠ 다드르드세요
117,맛2 / 양2 / 배달2 / 맛잇게 잘먹었습니다~~
118,맛2 / 양2 / 배달2 / 잘먹었습니다 감사합니다
119,맛2 / 양2 / 배달2 / 맛있어요.
120,맛2 / 양2 / 배달2 / 처음 시켜먹어봤는데 맛도 있고 최소 주문금액도 저렴해서 혼밥하기 딱이네요다른 메뉴도 먹어봐야겠습니다
121,맛2 / 양2 / 배달2 / 굿굿 간을 정량화 했으면 좋겠어요
122,맛2 / 양2 / 배달2 / 여기 진짜 주 4회이상 먹는데도 맛있네요 가끔 짜거나 달거나 하지만 그래도 강추
123,맛2 / 양2 / 배달2 / 맛있게 잘 넉었습니다.양도 푸짐하고 좋으네요
124,맛2 / 양2 / 배달2 / 진짜 넘 맛있어요 ㅠㅠㅠㅠㅠㅠ
125,맛2 / 양2 / 배달2 / 앗 순두부? 부대찌게모르겠어요
126,맛2 / 양2 / 배달2 / 역시 맛있습니다. 총알 배송에 넉넉한양~!!! 서비스로 주신 쿨피스도 잘 먹었습니다~^^
127,맛1 / 양2 / 배달2 / 맛잇어요 ㅋㅋ깜박하고 라면사리시키고 안넣엇네용 순두부부댜찌게 맛나요
128,맛2 / 양2 / 배달2 / 아침에 목도 아프고 해서 기름칠좀 하고 싶어 시켜서 먹었는데 역시나 맛있습니다👍 다음에는 고추장맛도 먹어보고싶네요
129,맛2 / 양2 / 배달2 / 양은 정말 무지 놀랍고요 그래요 정이 넘치십니다 근데 찌개 간은 조금만 ㅜㅜㅜㅜㅜ 나머진 완전 다 처ㅣ고에영 쳐츽여여~꼬소하이 ㅎㅎㅎ
130,맛2 / 양2 / 배달2 / 혼자 산다면 맨날 먹을거같아요
131,맛2 / 양2 / 배달2 / 전체적으로 맛있었어요! 면이다 보니까 조금 불은 거 외에는 다 좋았어요 맛있게 배부르게 먹었습니당 ㅎㅎ
132,맛2 / 양2 / 배달2 / 양도 많고 맛있어요~ 담에 또 시킬게요~
133,맛2 / 양2 / 배달2 / 자주  시켜먹는데 항상 맛있어요
135,맛2 / 양2 / 배달2 / 맛있어요 잘 먹었어요
136,맛2 / 양2 / 배달2 / 정말 맛있게 먹었어요. 신선하고 푸짐합니다. 조만간에 또 주문할께요~^^
137,맛2 / 양2 / 배달2 / 이 가격에 육회비빔밥먹는다는게 일단 저렴해서좋고 맛있어서 좋아영!
138,맛2 / 양2 / 배달2 / 사진은 못찍었지만  근래 먹어본 비빔밥중에  제일 맛나게 먹었네요  배달시간도 빠르고 양도 많고 맛도 좋아서 별5대 가득 드렸어요 번창하세요^^
139,맛2 / 양2 / 배달2 / 맛있어요 배달 빠르구요~
140,맛2 / 양2 / 배달1 / 콜라를 여는데 터지면서 옵니다..ㅠ
141,맛2 / 양2 / 배달2 / 양이 많아서 좋아요
143,맛2 / 양2 / 배달2 / 김치찌개 양도 많아서 좋았어요
144,맛1 / 양2 / 배달2 / 고기간이 쫌 짯지만 맛잇엇어요 양이 너무너무 많아서 두번나눠서 먹어야할듯
145,맛2 / 양2 / 배달2 / 딱 혼자 밥먹기좋아요 양도 많고
146,"맛2 / 양2 / 배달2 / 고기도 맛있는데, 밑반찬도 하나도 버릴게 없네요^^"
148,맛2 / 양2 / 배달2 / 너무 맛있었어요 다음에 또 시킬께요
149,맛2 / 양2 / 배달2 / 찐짜 짱! 왕추천!
150,맛2 / 양2 / 배달2 / 너무 맛있게 잘 먹었습니다~
151,맛2 / 양2 / 배달2 / 양 많고 맛도 맛있습니다
152,맛1 / 양1 / 배달1 / 뼈가 다 부셔져서 먹기 불편합니다
153,"맛2 / 양2 / 배달2 / 맛있는 식사였습니다.간도 잘 맞고, 양도 푸짐해서 즐거운 식사를할 수 있었습니다."
154,맛2 / 양2 / 배달1 / 웅존맛탱 또시켰음여
155,맛2 / 양2 / 배달2 / 맛잇게 잘 먹었어요
156,맛2 / 양2 / 배달2 / 넘 맛나게 잘먹었습니다~~~~^^
157,맛2 / 양2 / 배달2 / 맛있어용 양도 적당했습니다 조금 남겼어욘 ㅎㅎ
158,맛2 / 양2 / 배달2 / 찌개 맛있게 잘하시는듯합니다 잘먹었습니다~^^
159,맛1 / 양1 / 배달2 / 보통의 맛이었습니다.. ㅎㅎ
160,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다!
161,맛2 / 양2 / 배달2 / 잘 먹었습니다-!!!
162,맛2 / 양2 / 배달2 / 전부다 좋았습니다.
164,맛2 / 양2 / 배달1 / 배달 조금 시간걸리는편이긴합니다근데 김치찌개에 고기양 장난없습니다처음 시켜봤는데 맛있게 먹었어요 감사합니다
165,맛2 / 양2 / 배달2 / 저한텐 넘 맛있네요
167,"맛2 / 양2 / 배달2 / 배달도 빠르고, 맛있네요.맛있게 잘먹었습니다~^^"
168,맛2 / 양2 / 배달2 / 잘 먹엇습니다 배달 빨라서
169,맛2 / 양2 / 배달2 / 도착예정시간보다 무려 50분이나 일찍 도착하셨어요 배고픔을 견디고 있었는데 이렇게 쏘스윗하실 줄은... 아낌없이 재료도 탈탈 넣어주시고 요청사항 확인까지 기분좋게 맛있게 식사했습니다 감사합니다 :)
170,맛2 / 양2 / 배달2 / 배고픈 굶주림을 해결해서 아주 좋아요~  배부르게 먹었어요
171,맛1 / 양1 / 배달2 / 김치찌개가 다 식어서 왔다..
173,맛2 / 양2 / 배달2 / 맛있습니다~~!!!
174,맛2 / 양2 / 배달2 / 고기양도  맛도 모두만족하네요
175,맛1 / 양1 / 배달1 / 맛있어요 다음에 또 주문할게요
176,맛2 / 양2 / 배달2 / 넘흐나맛나는것 양도맛도 굿
177,맛2 / 양2 / 배달2 / 대량주문도 국물 흘림없이좋습니다~!
178,맛2 / 양2 / 배달2 / 거의 2시간 만에 배달되었지만 맛있게 먹었어요
181,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다
182,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다.양도 넉넉하고 좋네요. 리뷰 음료는 안 주셨지만..ㅎ
183,맛2 / 양2 / 배달2 / 맛잇어소 또 시켰어용 ㅎㅎ 부찌도 맛잇겟죵
184,맛2 / 양2 / 배달2 / 맛있어서 이틀동안 먹ㅇ었어요~~
186,맛2 / 양2 / 배달2 / 간단하게 시켜먹기 좋았어요 자주 찾아올 것 같네요 ㅎㅎ
187,맛2 / 양2 / 배달2 / 양이 엄청 많네요. 깜짝 놀람
188,맛2 / 양2 / 배달2 / 어제 시켰는데 김치찌개는 평소처럼 맛있는데 두부? 에서인지 어디선지 청국장 맛이 나요...평소엔 안그랬는데 ㅠㅠ
191,맛2 / 양2 / 배달2 / 맛있었어요. 진짜 양 많네요 ㅎㅎㅎ#식후감
192,맛0 / 양1 / 배달0 / 김치찌개 너무짜요 먹고 물부어먹다가 도저히 안되겠다싶어서 그만먹었고 양념갈비는 그냥불백인줄알았네요 .. 비빔밥은 너무 비리고 그냥그저그래요;
193,"맛1 / 양1 / 배달1 / 뼈가 으르러질 정도로 푹 삶으셨네요.맛있었지만 뼈가 자꾸 가루나서 좀 불편했어요.김치 너무 조금만 주셔서 아쉬웠지만,  맛있게 잘 먹었어요."
194,맛2 / 양2 / 배달2 / 너무너무너무너무너무너무너무 맛있고 정성가득
195,맛2 / 양2 / 배달2 / 일이 새벽에 끝나서 항상 배고픈 상태로 잠들기가 대다수 였는데 혼밥대왕 알고나서 먹어보고 갓생사는중이예요지쳐서 집들어오고 씻고 나서 음식 시키면 엄마 밥 먹는 느낌도 나면서 든든하고 힐링포션 마시는 느낌입니다늘 정말 맛있게 잘 먹고 있구 서비스로 보내주시는 쿨피스도 감사해요 무더위 건강 유의하시고 또 뵙겠습니다!
196,맛2 / 양2 / 배달2 / 맛있어요~~~!!!
197,맛2 / 양2 / 배달2 / 양도만고맛있게잘먹었읍니다
198,맛2 / 양2 / 배달2 / 규구구구구구구구구구구구굿
199,맛2 / 양2 / 배달2 / 양이 많아서 두번에 나눠먹었습니다.고기 많이 들어있어서 넘 좋았어요.자주 이용하는 집인데 늘 만족스럽네요.잘먹었습니다!
200,맛2 / 양2 / 배달2 / 퀄리티 좋은 식사와 빠른 배달이 진짜 만족스러웠습니다!
201,맛0 / 양1 / 배달1 / 흑돼지 김치찌개인데고기 이게 말이됩니까.. 그것도 검지 손가락 크기 3개에검지 한마디되는거 5개.. 짜기는 오지게짜고고기 찾는게 아니고 낚시하는줄알앗습니다배고프이 일단먹고 ..먹다 짜증 나서올려봅니다
202,맛2 / 양2 / 배달2 / 양 푸짐하고 맛있습니다
203,맛2 / 양2 / 배달2 / 육회비빔밥 늘 잘 먹고 있습니다
204,맛2 / 양2 / 배달2 / 실수로 라면사리안온줄알고 전화해서 따졌는데 알고보니 뚜껑따보니 제대로왔던거였음.. 그래도 친절히 설명해주셔서 맛나게 먹었습니다.
205,맛2 / 양2 / 배달2 / 생각보다 양이 많아서 놀랐어요 맛도 있었구요 또 시켜먹을게요
206,맛2 / 양2 / 배달0 / 종종 시켜먹는 곳인데 음식 바뀌어서 다시 갖다준다는 문자 받고 기다렸더니 다시 문자도 안주고 냅두고 갔더라고요? 덕분에 음식 1시간 넘게 기다렸다 먹습니다. 여름이라 다행이지 겨울이였으면 찬음식 먹을뻔했네요
207,맛2 / 양2 / 배달2 / 국물도진하고 양도맛도좋아요
208,맛1 / 양1 / 배달1 / 괜차나요~ 굿입니당
209,맛2 / 양2 / 배달2 / 한번 드셔보세요  실망 안함
211,맛2 / 양2 / 배달2 / 배송도 빠르고 맛도 최고입니다
212,맛2 / 양2 / 배달2 / 먹고싶었는데 딱 있어서 시켰어요#식후감
213,맛2 / 양2 / 배달1 / 피크시간이긴했지만 1시간 가까이 기다렸어요ㅠ배고파서 쓰러질뻔...ㅎㅎ배달되는동안 고깃국물 넘쳐서 밥이...!숟가락으로 잘 먹었어여~ 밥도 맛있고:)
214,맛2 / 양2 / 배달2 / 배달료보고 안좋게 봤는데 후기 좋은 이유가 있네요
216,맛2 / 양2 / 배달2 / 맛있어요~! 냉면도 시원하고 최고!
217,맛2 / 양2 / 배달2 / 양도맛도좋아요 추천합니다
220,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 😊😊😊국물이 진해서 만족스러웠어요
221,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있어요!다음엔 다른 비빔밥도 먹어볼래요
222,맛2 / 양2 / 배달2 / 여기 육회비빔밥에 중독 됐어요 근데 곱빼기가 없는 게 아쉽..
223,맛2 / 양2 / 배달2 / 소세지랑 찌개 너무 맛있어요❣️❣️❣️❣️❣️❣️❣️
224,맛2 / 양2 / 배달2 / 말그대로 혼밥대왕이네요ㅎㅎ만족
225,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다.
226,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습닏닷다닷
227,맛2 / 양2 / 배달2 / 맛있어요푸짐해요. 잘먹었습니다
228,맛2 / 양2 / 배달2 / 아침에 너무 배고팠는데 빠르게 배달해주셔서 맛있게 잘 먹었습니다~된찌는 좀 간이 있는 편이라서 싱겁게 드시는분들은 물 조금 부어서 끓이셔도 될 것 같아요!!
229,맛1 / 양0 / 배달1 / 바빠 그랬는지 모르지만 요청사항 히나도 안들어주네여회사라 잔반 처리 어려워 국 필요없고 밥도 조금 달라 했는데.. 하나도 안들어줌
230,맛2 / 양2 / 배달2 / 진짜 엄청 맛남 육회비빔밥 최고
231,맛1 / 양1 / 배달1 / 맛있게 잘 먹었습니다 승승장구 하세요
232,맛2 / 양2 / 배달2 / 맛있고양도푸짐해서잘먹었습니다
233,맛1 / 양2 / 배달2 / 맛있었어요 ! 근데 저 날따라 비빔밥 새싹에서 비린맛이 살짝 났어요 냉면은 항상 잘 먹고 있습니다~!
234,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요 늘 맛나요
235,맛2 / 양2 / 배달2 / 너무 잘 먹었어요^^
236,맛2 / 양2 / 배달2 / 맛이 좋아요!! 대박!!!
237,맛0 / 양0 / 배달0 / 배달이 너무 늦어요.  음식이 다 식어 제대로 맛을 못느낄듯.  배달 시간지나 가게로 전화드려도 언제나 공식적인 대답... 배달기사님이 출발해 가구 있어요. 근데 문젠. 아직 밥은 안오네요 30분 지났음.  이 고질적 반복적 문제는 언제 나아지려나. 하긴 이 가게 확인은 못하겠네요.  이번이 마지막일듯.
239,맛2 / 양2 / 배달2 / 맛있게 먹었습니다.
240,"맛1 / 양2 / 배달2 / 배달 진짜 빨랐어요 !!!! 양도 많았고 고기랑 김치도 많았어요 ! 잘먹었습니다 ! 솔직히 맛은,,,,맛이 없지 않았는데 저는 피자 맛이났어요,,김치찌개 맛이 아니라 페퍼로니 피자맛,,? 잘먹었습니다 !"
241,맛2 / 양2 / 배달1 / 따뜻하고 다좋았는데 기사님이 배달하시고 문자를 안주신 ㅠ 온줄도 몰랐어요....
242,맛2 / 양2 / 배달2 / 잘 먹었습니다 늘 맛있어요
243,맛2 / 양2 / 배달2 / 오늘도 맛있게 잘먹었습니다~
245,맛2 / 양2 / 배달2 / 자주 시켜먹어요 맛있습니다
246,맛2 / 양2 / 배달2 / 너무 맛있게 한끼식사했네요감사합니다 사장님
247,맛1 / 양2 / 배달2 / 김치찌개 맛나고 양이 많아서 공기밥 추가해서 배부르게 잘 먹었습니다 대신 볶음은 전에 참 맛있게 먹었는데 너무 기름지고 기름냄새가 많이 나네요
248,맛2 / 양2 / 배달2 / 먹을때마다 맛있습니다!
249,맛2 / 양2 / 배달2 / 항상 맛있게 잘 먹고 있습니다 감사합니다
250,맛2 / 양2 / 배달2 / 맛있어서 이틀연속 주문했습니다!!!!
251,맛2 / 양2 / 배달2 / 잘먹었어요 __________
252,맛2 / 양2 / 배달2 / 술취해서 들어와서 어케 먹은지 기억은 안나는데 해장 잘 하고 잔거같습니다 ㅋ 잘먹었습니다
253,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 감사합니다
254,맛2 / 양2 / 배달2 / 맛도리도리도리도리도리
255,맛2 / 양2 / 배달2 / 비도 오는데 빠르게 와주셔서 감사합니다 맛나게 잘먹었습니다
256,맛2 / 양2 / 배달2 / 맛있어서 자주 시켜 먹고 있습니다.적극 추천 합니다.
257,맛2 / 양2 / 배달2 / 항상 시켜 먹지만 언제 먹어도 만족감 최상.😍
258,맛2 / 양2 / 배달2 / 맛있게 잘 먹었습니다 배달 빨라요
259,맛1 / 양2 / 배달2 / 맛있어요 그리고 좋아요
260,맛2 / 양2 / 배달2 / 진짜 맛있어요 배달료가 조금 비싸서 고민했는데 역시 랭킹이 높은곳은 다 이유가 있는것같아요 정말 맛있습니다!
261,맛2 / 양2 / 배달2 / 배달도 빨리오고 맛있었습니다
262,맛2 / 양2 / 배달2 / 배달도 빠르고 양도 많고 맛있어요
263,맛2 / 양2 / 배달2 / 맛있게잘먹었습니다
264,맛2 / 양2 / 배달2 / 별도로 면추가 같은건 못해서 아쉽지만 시원하고  기본 양도  많은 편이고 맛있어요
265,맛2 / 양2 / 배달2 / 잘먹었어요--------------------
266,맛2 / 양2 / 배달2 / 맛나욥ㅎㅎ 자주애용햇엇던 집
267,맛2 / 양2 / 배달2 / 새벽 4시 반에 먹고 바로 리뷰 씁니다 ㅎㅎ 오늘도 맛있게 잘 먹었습니다 감사해요
