,아이디,날짜,맛평점,양평점,배달평점,리뷰
18,10**님,어제,5,5,5,"마라탕이 취저였고 꿔바로우 양이 많았어요 
다만 고기추가 방식이 총 3개였으나 고기가 부족했는데 
체크로하니 더 추가시킬수가 없어 아쉬웠어요 
수량으로 할 수 있으믄 좋겠어요 
그리고 꿔바로우 튀김옷이 너무 두꺼운것도 아쉽더라구요 고기보다 피가 몇배 더 두꺼워서 ㅠ 맛있지만 너무 아쉽~"
19,al**님,어제,5,5,5,양많고 정말 맛있습니다:)
20,aj**님,2일 전,5,5,5,맛있고 양많고 배달빠르고!!
21,k.**님,2일 전,5,4,5,"여전히 맛있어용 ㅠㅠ 
맛있게 매워서 입술 따가워하며 다 먹었어요!"
22,ju**님,2일 전,5,5,5,이사 후에 처음 시킨건데 맛있게 먹었습니다.
23,cu**님,2일 전,5,5,5,맛있는데 예전보다 훨씬 매워졌네요
24,mr**님,2일 전,5,5,5,맛있어요!!!!!!
25,ga**님,2일 전,5,5,5,양도 많고 맛있게 잘 먹었습니다~!!
26,dk**님,2일 전,5,5,5,"먹고싶은 것만 담을 수 있어서 너무 좋구
재료가 꽉꽉 차있어서 엄청 푸짐해요 ☺️
오랜만에 먹어도 넘 맛잇어요 😆"
27,bu**님,2일 전,5,5,5,매운거 잘먹어서 제일 매운거로 시켰는데..맛있게 매워서 울면서 계속 드가네요..
28,b7**님,2일 전,5,5,5,맛있게 먹었어요.
29,ls**님,2일 전,5,5,5,맛있게 잘먹었습니다~!
30,gh**님,2일 전,5,5,5,양도 괜찮고 맛있게 잘 먹었습니다. 아들이 넘 좋아해요.
31,ji**님,2일 전,5,5,5,맛있습니다 향은 좀 강한편인데 저는 좋아요👍
32,jo**님,2일 전,5,5,5,"이가격에 이맛이라니 너무 좋아요 
튀김눅눅할까 구멍뚫어주는 센스까지 굿굿"
33,ym**님,2일 전,5,5,5,너무 만족했습니다. 한단계 더 맵게 먹어야겠어요
34,oh**님,2일 전,5,5,5,언제나 푸짐하고 빠른 배달에 서비스 까지 잘머껬습니다.
35,a6**님,2일 전,5,5,5,맛있어요 토핑 고른거 많이줌
36,h9**님,2일 전,5,5,5,먹고 할거 하고 나니 벌써 새벽이네요.. 오늘따라 마라탕이 엄청 먹고싶어서 한번 여기서 시켜봤는데 맛도 괜찮고 양도 많고 !!!! (이게 제일 중요합니다 저는 ㅋㅋㅋ)맛있게 먹었어요 !
37,wo**님,3일 전,5,5,5,"오랜만에 먹었는데 더 맛있어졌네요
또 주문할게요
항상~~~~ 별만땅 맛집입니바"
38,05**님,3일 전,3,5,5,"마라는 항상 맛있어서 이곳에서 먹어요~

그런데 오늘은 뭔가 빠진맛이에요. 
그리고 맵기정도가 시킬때마다 너무 달라요 ㅠㅠ
약간매운맛이이랑 매운맛이랑 왔다갔다 주문해보고있는데.. 어떨땐 약간매운맛도 맵고 어떨땐 매운맛도 하나도 안맵고 ㅠㅠ"
39,qu**님,3일 전,5,5,5,맛있게 잘 먹었어요
40,an**님,3일 전,5,5,5,마라샹궈 맛있어용! 양도 많고 맵기랑 마라향도 제 취향이에요🥰
41,mc**님,3일 전,5,5,5,양이 너무 많아요..ㅋㅋㅋㅋ 너무 맛있게 잘 먹었습니다!
42,31**님,3일 전,5,5,5,이가격에 이 음식이라니… 이사 오고 시킨 첫 마라탕인데 여기서 시켜먹어야겟어요…🫶🏻
43,se**님,3일 전,5,5,5,맛있어요 다음엔 1단계로 낮춰서 다시 먹어보고 싶어용
44,sh**님,3일 전,5,5,5,"입맛에 아주 잘맞는 마라탕입니다
배달도 빠르고 맛있어요 양도 많구요
또 주문할게요 감사합니다"
45,dy**님,3일 전,5,5,5,역시 너무 맛닛어요! 국물도 깥끔해서 여기만 시켜요!
46,ra**님,3일 전,5,5,5,항상 너무맛있는 마라탕. 마라탕 여기로정착하세요
47,ho**님,3일 전,5,5,5,ㅠㅠㅠ너~~~~무 맛있어요!!!!!!!!!!사장님 평생 요리해주세요
48,gg**님,3일 전,5,5,5,쪼금 매웠지만 잘먹었습니다
49,sk**님,3일 전,5,5,5,항성 너무 푸짐해서 좋아요😍
50,li**님,3일 전,5,5,5,맛있어요~~
51,sj**님,3일 전,5,5,5,양도 많고 맛있어요 많이파세요!
52,th**님,4일 전,5,5,5,잘 먹었습니다!! 고기 짱많아요 ㅎㅎ
53,gu**님,4일 전,5,5,5,"배달 진짜 엄청 빠르고 양도 많고
맛있게 잘 먹었습니다."
54,s1**님,4일 전,5,5,5,맛있게잘먹었습니다~
55,ht**님,4일 전,5,5,5,양도 많고 맛있어요~~
56,ve**님,4일 전,5,5,5,"잘 먹었어요~ 맛은 일단 보증되네요!!
다만 비조리로 부탁드렸는데.. 음.. 그램수가 좀 많이 모자랐어요. 그리고 고추기름 담긴 소스가 너무 작아서.. 붉은 빛이 거의 돌지 않는 마라탕.. 
그러니 마라탕 기본 육수가 간이 이미 잘 되어 있어 맛은 좋았습니다~ 다음에도 또 주문할거 같네요~
다음엔 그램수 꼭 확인해주세요♡"
57,yy**님,4일 전,5,5,5,재주문 의사 있습니다
58,er**님,4일 전,5,5,5,맛있게 잘 먹었습니다
59,ko**님,4일 전,5,5,5,"스트레스 풀땐 역시 마라탕입니다.
여기 마라탕 만큼 푸짐하고 맛있게 주는데도 없고요.
정말 추천합니다"
60,db**님,4일 전,5,3,5,맛있는데 개인적으로 얼얼한 맛을 그렇게 좋아하는 편이 아니어서 얼얼한맛 선택하는게 있었으면 좋겠어요. 가격대비 양이 좀 작아요~
61,sh**님,4일 전,5,5,5,리뷰이벤트로 고기도 많고 재료도 원하는 거 다 넣을 수 있어서 너무 맛있었어요ㅎㅎㅎ 또 시켜먹을게요!
62,sh**님,4일 전,5,5,5,好吃 量足 下次还吃这一家
63,sa**님,4일 전,5,5,5,평범하게 맛있는 곳이다
64,   손님,4일 전,2,1,5,800g시켰는데 양은 엄청적고 안들어간 재료도 있고 너무 별로에요
65,qw**님,5일 전,4,4,5,제입엔 쪼큼 달지만 ㅎ 그래도 마라맛는 확실히 나서 좋았어요!! 양도 혼자먹기 적당하구요~
66,d2**님,5일 전,5,5,5,너무 맛있어요. 저는 당면을 좋아하는 편인데 담엔 버섯을 좀 적게 넣고 당면을 많이 주시면 감사드리겠습니다.
67,km**님,5일 전,5,5,5,맛있어요 잘 먹었습니다
68,da**님,5일 전,5,5,5,두번째 시키는데 양도 많고 맛도 너무 맛있어요!!! 담에 또 시킬게요!!
69,sk**님,5일 전,5,5,5,진짜 개 대 존 맛 미 침
70,su**님,5일 전,5,5,5,맛있어서 또주문했습니다:)
71,mj**님,5일 전,5,5,5,"비가 많이 내리는데도 빠르게 배달해주시고
양도 혼자먹기에 딱좋구요 너무 맛나요 완전강추"
72,ta**님,5일 전,5,5,5,추가금액없이 다양한 토핑을 선택할 수 있어서 만족하였어오
73,tn**님,5일 전,5,5,5,몇번 시켜먹었는데 너무 맛있어요
74,ma**님,5일 전,5,5,5,배달도 빠르고 맛있게 잘먹었어요
75,dh**님,5일 전,5,5,5,ㅁ맛있었어욤 자주시켜먹어욤
76,pt**님,5일 전,5,5,5,원래는 마라샹궈를 먹을려했는데 실수로 마라탕을 시켰어요..근데 마라탕도 맛있네요 담에는 마라샹궈도 먹어볼게요
77,hs**님,5일 전,3,4,5,맛은 진하고 나쁘진않지만 조금매운맛 시켰는데 하나두 안매워요. 양도 조금 적은거 같네용.... 분모자너무 적게주셔서 똑상했어요ㅜㅜ 너무 안좋은 얘기만 했나...  국물진하고 맛괜찮아요.^^
78,cr**님,5일 전,5,5,5,항상 빠르게 잘 만들어주십니다 잘 먹었습니다
79,kk**님,5일 전,5,5,5,양도 많고 맛있게 잘 먹었습니다~~
80,hy**님,5일 전,4,4,4,잘먹었습니다.
81,go**님,5일 전,5,5,5,맛있게 잘먹었어요!  배달도 빠르네요
82,ec**님,5일 전,5,5,5,맛있게 잘 먹었습니다!!
83,bb**님,6일 전,5,5,5,"마라샹궈 맛있어요
다음에 또 주문할께요!"
84,ki**님,6일 전,4,5,5,샹궈 맛있어요! 그런데 꿔바로우가 조금.. 아쉽습니다! 샹궈 추천해요!!
85,wn**님,6일 전,5,5,5,항상 너무 맛있어요😌😍
86,qk**님,6일 전,5,5,5,"양이정말많아요~~~완죤
아직먹기전인데냄새만으로도벌써맛있답니다.^^"
87,bj**님,6일 전,5,5,5,진짜 제 최애 마라탕집입니다 ㅜㅜ 존맛탱
88,pa**님,6일 전,4,5,5,"마라탕은 너무 맛있어요..
하지만 꿔바로으는 고기는 안보이고 튀김옷만 있는듯..
꿔바로우 비추, 마라탕은 추천"
89,ch**님,6일 전,5,5,5,항상 맛있게 잘먹고있습니다!
90,la**님,6일 전,5,5,5,맛있게 잘먹었어요~~
91,hy**님,6일 전,5,4,5,나는 역시 샹궈가 좋다.
92,ba**님,6일 전,5,5,5,포장 꼼꼼하고 배달 빨라요~ 맛도 좋습니다
93,a0**님,6일 전,5,5,5,양도 많고 맛있네요~ 매운 단계 진짜 잘 고르세요~ 다른 집보다 엄청 매워요~ ~~
94,ke**님,6일 전,3,3,5,샹궈 맛이 싱거웠어요ㅠㅠ 꿔바로우는 맛있었습니다~!
95,hh**님,6일 전,5,5,5,늘 잘 먹고 있습니다
96,wj**님,6일 전,5,5,5,"역대급으로 맛있었어용 ㅜㅜㅜ
진짜 감동이에요 맛있고 양도 많고 
혼자 다먹고 자려했는데 내일 더먹어야할듯싶네요
또시켜먹을께요🥰"
97,kk**님,6일 전,5,5,5,마라탕 시킬때가 없었는데 너무 맛있네요!!
98,ji**님,일주일 전,5,5,5,꿔바로우 짱 맛나네요. 마라탕은 마라맛을 느끼고싶다면 기본맛보다는 좀더 매운맛으로 주문하는게 좋을거 같아요. 기본맛은 정말 왕초보용이더라고요~~담엔 매운걸로 도전해보고싶네요. 맛은 좋았습니다.
99,b7**님,일주일 전,5,5,5,언제든지 맛있게 먹었어요 ~
100,ly**님,일주일 전,5,5,5,면이 불어서 아쉽지만 잘먹었습니다
101,dy**님,일주일 전,5,5,5,아 진짜 여기는 잘될 수 밖에 없어요 ㅠㅠ 맛잇고 양많고 빠르고 진짜 국물이 깔끔해요
102,dl**님,일주일 전,5,5,4,마라탕 잘 먹었어요
103,pe**님,일주일 전,5,5,5,"남성 2명이 먹어야 할 정도로 양이 많네요. (물론 햇반 별도로 하나 해 먹었긴 하지만요)

먹고 나서 든든합니다~"
104,ha**님,일주일 전,5,5,5,배달 빠르고 맛있어요
105,zc**님,2022년 11월 9일,3,4,5,너무 싱거워 마라향두 약하구
106,kj**님,2022년 11월 9일,5,5,5,양 많고 맛있어요!!
107,he**님,2022년 11월 9일,5,5,5,요즘 일이 많이서 스트레스 받아서 마라샹궈 시켰어요. 맛있게 먹어서 스트레스가 좀 떨어졌어요!!
108,56**님,2022년 11월 9일,5,5,5,항상 해장은 여기서 합니다 존맛탱
109,pe**님,2022년 11월 9일,5,5,5,마라탕은 항상 여기서 시켜요!!맛있음ㅠㅠ
110,s1**님,2022년 11월 8일,5,5,5,맛있게잘먹었습니다~
111,23**님,2022년 11월 8일,5,5,5,맛 있게 잘 먹었습니다~~~
112,do**님,2022년 11월 8일,5,5,5,맛있어요!잘 먹었습니다!
113,do**님,2022년 11월 8일,5,5,5,맛있어요!잘 먹었습니다!
114,do**님,2022년 11월 8일,5,5,5,맛있어요!잘 먹었습니다!
115,jd**님,2022년 11월 7일,5,5,5,엄청 맛있어요! 다음에 또 시킬게요!
116,so**님,2022년 11월 7일,5,5,5,아주 맛있었습니다!
117,bo**님,2022년 11월 7일,4,5,5,혼자서 엄청 배부르게 먹었습니다~ 다음엔 더 맵게 시켜야겠어요 많이파세요!
118,in**님,2022년 11월 7일,5,5,5,"1.5단계 요청드렸는데 그렇게 해주셔서 넘 좋았어요
완전 맛있게 잘먹었습니다!!"
119,rm**님,2022년 11월 7일,5,5,5,"향신료맛 안나서 부담없이 먹기좋아요~
양도많고 맛있어요."
120,yo**님,2022년 11월 7일,5,5,5,비조리 시켰는데 식재료 상태 굿
121,me**님,2022년 11월 7일,5,5,5,맛 양 둘다 만족하는 최고의 마라탕집
122,   손님,2022년 11월 7일,5,5,5,"맛잇어용
고기 많이 시켰고 양도 많이 주셨어요 !!
양이 많아서 그런지 한단계 맵게했어도 더 맛있을거같아요.
항상 맛나게 먹습니다 !!!!"
123,ms**님,2022년 11월 7일,5,5,5,마라탕 최애 맛집입니다! 얼큰하고 푸짐한 마라탕에 식감 좋은 볶음면~ 거기에 입맛돋구는 계란 보끔밥까지~ 강추합니다! 조합 최고네요!! 조만간 또 시킬게요~
124,w4**님,2022년 11월 7일,5,5,5,"음식은 맛있어요
근데 야채누락했네요"
125,rs**님,2022년 11월 7일,5,5,5,배달도 완전 빠르고 맛있습니다 ㅎㅎ 매운맛인데 마라맛 아주 강력하네요 ㅎㅎ
126,sb**님,2022년 11월 6일,5,5,5,"2명이서 먹고도 남는양
벌써?외치게되는 조리 및 배달속도
맵찔이도 맛있게 먹을수있는 맛
마라탕은 왕홍으로 고정이네요"
127,ke**님,2022년 11월 6일,5,5,5,진짜 맛있었는데 아주 살짝은 매웠어요…
128,fi**님,2022년 11월 6일,5,5,5,샛바닥이 얼얼하니 맛깔나네요
129,an**님,2022년 11월 6일,5,5,5,맛있게 잘 먹었습니다
130,ko**님,2022년 11월 6일,5,5,5,빠른 배달 감사합니다!
131,qu**님,2022년 11월 6일,5,4,5,"맛있어요 맛있어
양은... 푸짐하진 않고 한끼 떼울정도"
132,a3**님,2022년 11월 6일,5,4,5,생각보다 양도 많고 맛있어요!! 다음에 또 시켜도 될 것 같네요
133,yo**님,2022년 11월 6일,5,5,5,"맛있네요.깔끔해요..
마라가강해요..혀가얼얼~~~ㅋ
맛있습니다"
134,mi**님,2022년 11월 6일,5,5,5,양도 푸짐하고 맛도 있었습니다~ 많이 파세요~
135,he**님,2022년 11월 6일,4,5,5,"전 마한 맛이 너무 강해 다른 감칠맛은 모르겠더라구요
마한 맛이 좀 덜했음 좋겠어요
재료는 아주 신선하고 좋았어요"
136,bh**님,2022년 11월 6일,5,5,5,1단계할걸 그랫네요 ㅋㅋ 너무 먀움..
137,pr**님,2022년 11월 6일,5,5,5,맛있게 잘 먹었어요
138,oh**님,2022년 11월 5일,5,5,5,맨날 매운맛 2단계만 하던 맵찔인데 오늘 처음으로 3단계 미친맛 도전했다가 화장실에서 6시간째 벌받고 있습니다.. 앞으로 2단계에서 얌전히 살겠읍니다...
139,so**님,2022년 11월 5일,5,5,5,배달이 진짜 빨리 왔고 너무 맛있습니다~
140,rk**님,2022년 11월 5일,5,5,5,어후 재료 종류도 많고 진ㅉ ㅏ 너무 좋아요.. 🥹🥹
141,wl**님,2022년 11월 5일,5,5,5,여기는 진짜 마라맛집이다
142,lj**님,2022년 11월 5일,5,5,5,신라면 맵기에 양도 많아서 좋아요
143,ce**님,2022년 11월 5일,5,5,5,진짜 맛있어요 😻
144,vi**님,2022년 11월 5일,4,5,5,양도 많고 전체 셀프고 젛아요!!
145,da**님,2022년 11월 5일,5,5,5,너무맛있어요 또 시켜묵으께여
146,hh**님,2022년 11월 5일,5,5,5,색은 엄청 빨간데 1단계여서 그런지 그렇게 맵지 않았어요! 얼얼한 마라맛은 조금 느껴지는데 전체적으로 좀 슴슴한?느낌이어서 조금 아쉽지만 양이 많아서 푸짐하고 맛있었습니다!
147,po**님,2022년 11월 5일,5,5,5,맛있게 잘 먹었습니다~
148,yd**님,2022년 11월 5일,5,5,5,"양도 많고 맛있어요!
적당히 얼얼하구 적당히 매워요
전체 셀프고 고기추가비용까지도 없어서 더 좋아요!
자주 시켜먹을게요
+ 배달도 빨랐습니다!"
149,k.**님,2022년 11월 5일,5,4,5,"맛있어요! 근데 점점 양이 줄어 드는것 같은데 ㅠ
위 늘어난 제탓일지 아니면 기분탓일찌..😂"
150,dt**님,2022년 11월 4일,5,5,5,너무 맛있고 리뷰가 좋은데엔 다 이유가 있죠..대신 새우를 선택했는데 깐새우가 아니라 통으로 껍질까지 있어서 알고 드시면 좋을거 가타영
151,eg**님,2022년 11월 4일,5,5,5,"늘 잘 먹고있습니다ㅎ
원래 국물안먹는데 여긴 맛이 굳 👍"
152,wj**님,2022년 11월 4일,5,5,5,"완죤 마싯어요😍
매번 잘 시켜먹습당"
153,mi**님,2022년 11월 4일,5,5,5,받자마자 바로 다 먹었어요 많이 맵지도 않고 얼얼하게 맛있어요
154,kb**님,2022년 11월 4일,5,5,5,1주일에  한번은  먹고싶은  맛입니다.
155,vg**님,2022년 11월 4일,5,5,5,사진은 깜빡 못 찍었어요 너무 맛있네요. 재주문 각이예요.
156,al**님,2022년 11월 4일,5,5,5,진짜 개맛있음 미쳤음 다음에도또시켜먹을꺼임
157,gk**님,2022년 11월 4일,5,5,5,맛있게 잘 먹었습니다 배송도 엄청빨라요
158,la**님,2022년 11월 4일,5,5,5,맛있어요 배달도 빠르고
159,th**님,2022년 11월 4일,5,5,5,와 양도많고 너무 맛있어요 ㅎㅎ 잘먹었습니다 ~~!!
160,lu**님,2022년 11월 3일,4,5,4,다른곳보다 양이 많은것같고 소스도 밑이랑 섞어주니 맛있어요~ 마라향 제대로 납니다
161,jy**님,2022년 11월 3일,5,4,5,생각보다 안맵고 정말 맛있네요!
162,as**님,2022년 11월 3일,5,5,5,맛있고 배부르게 잘 먹었어요! 적당히 맵고 국물은 진하고 고기고 많네요!!
163,rh**님,2022년 11월 3일,5,5,5,배달 엄청 빠르고 양도 많고 정말 맛있습니다
164,de**님,2022년 11월 3일,5,5,5,항상 맛있게 잘 먹고있어요! 최고
165,dh**님,2022년 11월 3일,5,5,5,시킨지 20분만에 오고 양도 엄청많고 맛은 두말할필요도 없습니다! 앞으로 마라탕은 여기서만 시켜먹을거같아요!
166,an**님,2022년 11월 3일,5,5,5,맛있었어요!!! 양도 많고 재료도 풍성!!! 많아서 먹기 전에 덜어놓고 먹어서 한번 또 먹을거랍니다. 연유에 꽃빵은 너무너무 꿀조합!!!!
167,hy**님,2022년 11월 3일,5,5,5,맛있게 잘먹었어요♡♡
168,d2**님,2022년 11월 3일,5,5,5,"항상 마라탕 먹고 싶을때 먹는곳이예요.
자주 시켜먹는 곳이라 리뷰이벤트도 꼬박꼬박 ㅋㅋ"
169,do**님,2022년 11월 3일,5,5,5,맛있어요 잘 먹었어요!
170,fp**님,2022년 11월 3일,5,4,5,맛있게잘먹었습다!!
171,ge**님,2022년 11월 3일,3,3,5,간이 잘 안맞아요..샹궈는 너무 짜고 꿔바로우는 너무 셔요..ㅠㅠ전반적으로 맛은 있었습니다..
172,z_**님,2022년 11월 2일,4,4,4,배달도 빨리 왔고 맛있었어요🫶🏻
173,jw**님,2022년 11월 2일,4,4,5,"빠르고 맛나고…
가끔씩 이용하는데 가성비 맛 모두 괜잖은 것 같습니다."
174,sa**님,2022년 11월 2일,5,5,5,맛있게 먹었습니다
175,sw**님,2022년 11월 2일,5,4,5,요청사항 잘들어주시고 맛있어요
176,3j**님,2022년 11월 2일,3,5,5,"양도 많고 짱 빠르고 좋습니다!!ㅎㅎㅎ
여기 처음 먹어보는데 매운게 땡겨서 2단계 시켰는데 너무 오버했네요...ㅎㅎㅎ 2단계가 신라면보다 맵습니다ㅜㅜ
담엔 1단계로 먹을게용!! ㅎㅎㅎ"
177,re**님,2022년 11월 2일,5,5,5,맛있고 배달 빨라요 조습니다~ 좋아요
178,km**님,2022년 11월 2일,5,5,5,홍소육과 토마토 계란탕을 잘 하시네요. 두번째 시키는건데 맛있게 잘 먹었습니다.
179,go**님,2022년 11월 2일,5,5,5,"버섯가득 들은 마라탕이 너무 먹고 싶어서 주문했는데, 요청대로 만들어주셔서 너무 감사합니다~~~~ 맛있어서 2번째 주문이었어요👍👍👍👍👍👍"
180,zm**님,2022년 11월 2일,5,5,5,개존맛 첨 마라탕 먹는데 맛닛넛어요
181,   손님,2022년 11월 2일,5,5,5,"사람이 언제 행복해진다고 생각하나...??

살을 뺐을때 ??
애인을 사겼을때 ??

아니...

맛있는 마라탕을 먹을때다 !!!!"
182,le**님,2022년 11월 2일,5,5,5,재주문 입니당 맛있어요
183,ha**님,2022년 11월 2일,5,5,5,엄청 맛있게 먹었어요!! ㅎㅎ
184,tj**님,2022년 11월 2일,2,3,3,"배달시간 잘 지키고 
맛은 평범"
185,qu**님,2022년 11월 2일,5,5,5,맛있어요 ㅎㅎ 또시킬게요
186,ba**님,2022년 11월 2일,5,5,5,역시 맛있어요!! 2번째 시키는건데ㅜ마라탕 생각날땐 무조건 여기!!! 그리고 처음으로 추천 양념장을 시켰는데!! 무조건 추가해서 드세여 넘 맛있네요
187,gs**님,2022년 11월 2일,5,4,5,집에서 야구보며 먹었습니다 치*도 좋지만 마라탕과꿔바로우도 괜찮네요 다른분들께도 추천 합니다.^~^
188,ha**님,2022년 11월 2일,5,5,5,진짜 맛있어요 맵찔이인데 1단계로 하니까 하나도 안 맵고 먹기 딱 좋네요 꿔바로우도 바삭바삭 맛있었습니다
189,dm**님,2022년 11월 2일,5,5,5,맵기도 적절하고 먹고싶은 거 다 추가하니까 배부르게 먹었어요.ᐟ 꿔바로우도 맛있네요 잘 먹었습니다 ~
190,km**님,2022년 11월 2일,5,5,5,"홍소육 덮밥 진짜 잘 하시는 것 같고, 마라탕 안 매운 맛으로 시키니 저한테 딱 맞았습니다.
사진은 맛있게 먹다보니 못 찍은 점 양해바랍니다"
191,ry**님,2022년 11월 1일,5,5,5,첫입 먹고 음~안매운데 했는데 역시 맵네요~맛있어요~
192,ka**님,2022년 11월 1일,5,5,5,배달 빠르고 맛있어요 여기만 시켜요
193,in**님,2022년 11월 1일,5,5,5,그람수가 생각한거에비해 양이 조금 적은거같지만 항상 맛있어요 ㅋㅋㅋㅋ 일주일에 몇번씩 먹는 중
194,do**님,2022년 11월 1일,5,5,5,너무 맛있어요 잘 먹었어요!
195,in**님,2022년 11월 1일,5,5,5,"매번 먹는데 매번 맛있어요 댕꿀맛...
1단계가 속도안아프구 맛난듯욤"
196,cn**님,2022년 10월 31일,5,5,5,빠른 배달 감사합니다
197,ky**님,2022년 10월 31일,5,5,5,양도 넉넉하고 맛있어요!
198,zh**님,2022년 10월 31일,5,5,5,"배달빠르고
맵기진짜딱원하던맛에
요청사항에맞게 건두부듬뿍
고기는먹어도끝이없네요
이사가기전에 너무아쉽게
이제알앗다니ㅜㅜ
그래도진짜잘먹었습니다♡♡"
199,hh**님,2022년 10월 31일,5,5,5,"항상 믿고 먹는 맛집
잘 먹었어요"
200,yo**님,2022년 10월 31일,5,5,5,"2끼에 나눠서먹음
3단계 개맵고 마라얼얼 극심함
담날 고생햇지만 ㅁ그만큼 맛남"
201,cc**님,2022년 10월 31일,5,5,5,맛잇습니다 굿굿ㅇㅇ
202,qi**님,2022년 10월 31일,2,4,5,"어떻케 아무 맛도 안나죠? 간이 일도 없어요….
기름만 먹는 느낌입니다.
어떻케 이런 실수를 하죠? 당황합니다."
203,60**님,2022년 10월 31일,5,5,5,넓적당면을 추가했는데 없고 추가안한 건두부가 들어있네요..! 그래도 너무 맛있게 잘먹었습니다 또 시킬것같아요 가성비 짱👍👍👍
204,ti**님,2022년 10월 31일,5,5,5,잘 먹었습니다ㅏㅏㅏ
205,ji**님,2022년 10월 31일,5,5,5,맛있게 잘 먹었습니다
206,ev**님,2022년 10월 31일,5,5,5,1단계는 괜찮아서 2단계 주문했는데 확실히 맵네요. 저희는 다시 1단계로 돌아가려고요.
207,yo**님,2022년 10월 31일,5,5,5,"배고파서 막먹다가 이제 사진찍었네요
이것저것 조금씩 들어있네요 매웃맛 적당히 맵고 맛있어요"
208,rl**님,2022년 10월 31일,5,5,5,배달도 빠르고 너무 맛있어요
209,jm**님,2022년 10월 30일,5,5,5,양도 많고 존맛입니댜
210,w4**님,2022년 10월 30일,5,5,5,맛좋고 양많고 배달 빨라요
211,ak**님,2022년 10월 30일,5,5,5,무조건 드시길.. 진짜 버릴개 없네요.. 자주 먹겠습니다
212,sa**님,2022년 10월 30일,5,5,5,"재료가 신선하고 너무 맛있어요
1단계는 신라면보다 안매워서 담엔 2단계로 도전해보겠습니다!!!!"
213,tl**님,2022년 10월 30일,5,5,5,"다른 마라탕집에 비해 엄청 자극적이지도 짜지도 않고, 양도 엄청 많아요! 맛있게 잘 먹었습니다~ 다음에 또 시킬게요"
214,by**님,2022년 10월 30일,5,5,5,제가 원하던 맵기로 너무 맛있게 잘 먹었어요!
215,hy**님,2022년 10월 30일,5,3,5,"둘이 먹기에는  양이  적었어요  ㅡ 맛은  너무  맛있었구요 ㅡ
다음부턴  두개  주문하려구요 ㅡ
잘먹었습니다ㅡ"
216,do**님,2022년 10월 30일,5,5,5,맛있어요 감사합니다 잘 먹었어요!
217,jm**님,2022년 10월 30일,5,5,5,매번 여기서 시켜먹어요~^^
218,aj**님,2022년 10월 30일,5,5,5,"20분만에오고
양엄청많고 맛잇어보이네여
잘묵겟음다"
219,cr**님,2022년 10월 30일,5,5,5,5점만점의 5점 존맛탱
220,p0**님,2022년 10월 30일,5,5,5,여의도 마라샹궈 유목민이었는데 정착지 찾았습니다. 진정 마라맛을 느낄 수 있는 곳이에요. 고민 마시고 어서 시켜드세요~~
221,se**님,2022년 10월 30일,5,5,5,맛있고 마라탕이랑 다르게 얼얼함이 더 해서 맛있었어요!!
222,na**님,2022년 10월 30일,5,5,5,굉장히 맛있었고 양도 많았습니다.
223,do**님,2022년 10월 29일,5,5,5,스트레스받을땐 마라샹궈!
224,po**님,2022년 10월 29일,5,5,5,맛있어요#! 잘먹었어요
