,아이디,날짜,맛평점,양평점,배달평점,리뷰
124,is**님,2022년 10월 3일,5,5,5,언제 먹어도 맛나요-
125,rh**님,2022년 10월 3일,3,5,5,"짜장면은 나쁘지 않습니다.
그런데 탕수육은 맛이 별로였어요.
빼빼 말라서 바로 튀겨낸게 아니라 시간이 꽤 지난 느낌입니다.
다음에는 쟁반짜장이나 한 번 시켜봐야겠어요."
126,rh**님,2022년 10월 3일,1,5,5,국물이나 군만두 서비스는 줘야지 5만원 넘게 시켯는데 매너 진짜 ㅋㅋㅋㅋㅋㅋ
127,ch**님,2022년 10월 2일,5,5,5,맛있게잘묵었숩니다~~
128,po**님,2022년 10월 2일,5,5,5,맛난 탕수육은 항상 나이스
129,ca**님,2022년 10월 1일,5,5,5,얼큰 칼칼하니 정말 맛있게 잘 먹었네요. 쌀쌀해지니 따뜻한게 생각나는 계절이네요.
130,cj**님,2022년 10월 1일,5,5,5,탕수육 간짜장맛집 초스피드배달
131,mi**님,2022년 9월 30일,5,5,5,한끼잘먹었습니다...
132,mi**님,2022년 9월 30일,5,5,5,한끼잘먹었어요.......
133,mi**님,2022년 9월 30일,5,5,5,한끼....잘묵엇습니다🙏
134,sy**님,2022년 9월 30일,3,4,5,"여지껏은 늘 만족하면서 먹고 애정했던 미래향인데..
오늘은 애들이랑 같이 실망했어요..ㅠㅠ
다름 불금이라고 애들 시켜 준 거였는데..속상하네요..ㅠㅠ
짜장면은 소스가 너무 적고 짬뽕은 양파만 한가득..ㅠㅠㅠㅠ
사장님~예전으로 돌아와 듀세용~~~"
135,ka**님,2022년 9월 30일,5,5,5,맛있어요. 자주 주문해요
136,ho**님,2022년 9월 29일,5,3,5,맛있네요. 양이 좀 적어서 5분만에 순삭했네요. 아쉽긴 하지만 배달도 빨리와서 감사했습니다.
137,yh**님,2022년 9월 29일,5,5,5,배달 빠르고 맛도 좋아요
138,km**님,2022년 9월 29일,5,5,5,탕수육 복불복 고기가 적어요
139,20**님,2022년 9월 28일,5,5,5,맛있었어요!!!!!
140,qu**님,2022년 9월 28일,5,5,5,여긴 진짜 배달 초스피드에여!! 시간 없을땐 무조건 미래향 ㅋㅋㅋ 맛있어요 탕수육 양도 많아요
141,yo**님,2022년 9월 26일,4,4,5,"배달이 엄청 빨랐어요
맛, 음식도 괜찮았어요"
142,ed**님,2022년 9월 25일,5,5,5,맛있게 먹었습니당 수고하세요
143,ho**님,2022년 9월 24일,5,5,5,😄😄😄😄😄😄😄😄😄😄
144,kj**님,2022년 9월 23일,5,5,5,맛있게 잘 먹었습니다:)
145,th**님,2022년 9월 23일,5,5,5,배달주문 자주하는편인데 이번만큼 만족스러웠던적이 없어ㅛ네요 요청사항 잘 들어주셔서 너무 좋았습니다 또 주문할께요
146,ky**님,2022년 9월 22일,5,5,5,빠르고 맛있습니다~~
147,kr**님,2022년 9월 22일,5,5,5,맛있어요 자주시켜먹을게요
148,mi**님,2022년 9월 22일,5,5,5,가격이점점오른다는  슬픈...
149,tr**님,2022년 9월 21일,1,5,5,"문앞에 바닥에 내려놓고 벨을 누르셨고,
배달은 빨리 되었는데 짜장면같지않게 너무 얇은면인데 불어있어서 잘 섞이지않아 반도 못먹었고,
짬뽕국물에 이상한게 있어서 아예 먹지못했습니다.
오랜만에 짜장면 먹으려다가 기분만 상한 식사였네요ㅠ"
150,gg**님,2022년 9월 21일,5,5,5,맛있게 잘 먹었습니다
151,lo**님,2022년 9월 21일,5,5,5,맛있게 잘 먹었습니다.
152,rl**님,2022년 9월 21일,5,5,5,여기 자주시키는데 맛있어요!
153,ng**님,2022년 9월 21일,5,5,5,"매우 최고 맞있어요
사장님  요리사 아주최고입니다"
154,de**님,2022년 9월 21일,5,5,5,맛있어요. 배달도 빠르고 굿.
155,ho**님,2022년 9월 20일,5,5,5,역시 배달 정말 빠릅니다.
156,a1**님,2022년 9월 20일,2,2,5,중화요리는 면이 생명인데 다 불어터져서 와서는 먹는내내 기분 안 좋았었네요..
157,co**님,2022년 9월 20일,5,5,5,항상 잘먹고 잇습니다
158,bz**님,2022년 9월 20일,1,2,4,면이 우동면은거 같아요 맛은 싱거워요 그리고 랩제거 하는데 쉰냄새가 나네요 먹었는데 냄새만 그러더라구요 별로 였어요
159,wo**님,2022년 9월 19일,5,5,5,감사합니다 맛있게 잘먹었습니다!
160,wo**님,2022년 9월 19일,5,5,5,감사합니다 맛있게 잘먹었습니다!
161,kz**님,2022년 9월 19일,5,5,5,짬뽕국물따로는 정말 신의 한수에요
162,sh**님,2022년 9월 18일,4,4,5,"배달이 빠르네요  보온용 으로해서 적당히 배달 추천
살짝 매콤 정도 괜찬을 듯 하네요"
163,li**님,2022년 9월 18일,5,5,5,배고파서 사진  못찍었는데...  탕수육짱
164,li**님,2022년 9월 18일,5,5,5,짜장면 탕수육은 언제나 맛있어요
165,ys**님,2022년 9월 18일,5,5,5,좋아요 너무 맛있어요 강추입니다
166,a0**님,2022년 9월 18일,5,5,2,"맛있어요 양 많구요 짬뽕국물 진짜 혜자네요..
배달을 누가 저렇게 하나요 ..ㅋㅋ"
167,gn**님,2022년 9월 17일,4,4,4,새벽시간대 시켰는 데 맛은 있습니다.
168,sh**님,2022년 9월 17일,5,1,5,"배달빠르고 맛있었어요! 짬뽕에 해물이 1개들어있고, 
면추가했는데 양이 매우 적어서 단품으로 시키시길 추천합니당"
169,ji**님,2022년 9월 17일,5,4,4,다른데서만 먹다가 처음 시겨봤는데 맛있넹요
170,je**님,2022년 9월 16일,2,2,3,수저 젓가락 필요 없다 썼는데 넣어 보내시고 단무지.짜장소스 좀 넉넉히 보내달랬는데 조금 왔네요.음식 그릇도  평평한 정육점 판데기 같은데 보내줘서 기분이..
171,77**님,2022년 9월 16일,5,5,5,"항상 빠르고 맛남.
근데 이번에 탕슉고기에서 누린내ㅠ
(자주ㅠ)"
172,mi**님,2022년 9월 16일,5,5,5,맛점이요...............짜장이뻑ㅋ벅해서  싱겁
173,mi**님,2022년 9월 16일,5,5,5,맛점했어요~~~~~
174,jw**님,2022년 9월 15일,1,1,5,아니 밥류 주문할때 짬뽕국물이 기본으로 나오면 전화주시지않나요?? 국물 주는줄 모르고 짬뽕국물 따로 시켰는데 그걸 그냥 다 갖다 주시네요? 가게가 센스 없네요 정말ㅋㅋㅋㅋ
175,so**님,2022년 9월 15일,5,5,5,☆☆☆☆☆☆☆☆☆☆
176,ad**님,2022년 9월 14일,5,5,5,요청사항 잘들어주십니다
177,wl**님,2022년 9월 14일,3,5,5,"짜장면 면이 잘못 삶아진거 같아요
탄력이 전혀없고 흐물흐물
짱뽕국물은 맛있어요
탕수육은 딱딱하고 다붙어있오요
음.. 먹긴했는데 다소 난감한맛

#식후감"
178,cj**님,2022년 9월 13일,5,5,5,초스피드배달 탕수육맛집
179,mi**님,2022년 9월 13일,5,5,5,너무  맛있게  잘묵었네여
180,wh**님,2022년 9월 13일,3,5,5,"빨리 배달해주셔서 좋았어요.
짬뽕은 평범하구요. 면은 툭툭 끊어지지만ᆢ
잡채는 놀랐어요. 국물이  흥건하고  면은  탕에 넣은  면인 듯 물컹 물컹, 고명은 거의 양파가 대부분."
181,ne**님,2022년 9월 11일,1,4,5,"탕수육 맛있었고,볶음밥도 잘 먹었습니다
단무지 상한 건 좀.."
182,ca**님,2022년 9월 9일,5,5,5,언제 먹어도 칼깔하고 진해서 맛있어요.
183,ja**님,2022년 9월 9일,4,5,5,깐풍기 조금 눅눅함 요
184,kj**님,2022년 9월 8일,5,5,5,맛있게 잘 먹었습니다:)
185,ln**님,2022년 9월 8일,4,5,5,"배달 빨리 왔는데 면이 너무 빨리 불었네요.
잘 먹었습니다."
186,lo**님,2022년 9월 8일,-,-,-,제육덮밥을 지난번 불맛나는게 맛있게 먹었는데 이번은 별로네요
187,wo**님,2022년 9월 7일,5,5,5,감사합니다 맛있게 잘먹었습니다!
188,el**님,2022년 9월 6일,5,5,5,"오랜만에 먹었더니 맛있네요
건더기가 듬뿍이라 좋아요"
189,do**님,2022년 9월 6일,5,5,5,양도 많고 배달도 빠르고 맛있어요
190,kn**님,2022년 9월 6일,5,5,5,마싯서요굿굿버ㅓ달빠릉
191,kn**님,2022년 9월 6일,5,5,5,무난하고좋습니다그그그
192,sh**님,2022년 9월 6일,5,5,5,먹어본 탕볶중에 최고!!
193,ji**님,2022년 9월 5일,4,3,4,"일회용 용기 안쓰는게 좋았습니다
맛도 있고 친절하시고 좋네요 굳!"
194,ad**님,2022년 9월 5일,3,5,3,요청사항 주의깊게 보셨으면 좋겠네요. 반영된 적이 거의 없는 것 같습니다.
195,ad**님,2022년 9월 5일,5,5,5,"비오는데 안전하게 배송 감사합니다.
역시 찍먹 바사삭 짱맛"
196,lw**님,2022년 9월 5일,5,5,5,"깔끔한포장  빠른배달..
맛도 굿..."
197,ho**님,2022년 9월 4일,5,5,5,"맛납니다
자주 시켜먹고 있어요 ㅎ"
198,ho**님,2022년 9월 4일,5,5,5,😄😄😄😄😄😄😄😄😄😄
199,cs**님,2022년 9월 3일,5,4,5,"맛있었지만 양은 조금 부족했어요
저랑 여자친구랑 둘이서 다 먹을 정도면
감사합니다~ 역시 중식 증류주와 짝꿍이네요"
200,to**님,2022년 9월 2일,5,5,5,배달 빨리와서 맛있게 먹었습니다
201,ps**님,2022년 9월 1일,5,5,5,맛있게 먹었습니다!
202,d6**님,2022년 9월 1일,5,5,5,"자주 시켜먹는데 너무 맛있어요 또 시켜먹겠습니다 
감사합니다 ~"
203,77**님,2022년 8월 31일,4,4,5,"항상 총알보다
더 빠름.
오늘은 살짝 탕슉 누린내.

그래두 짱짱짱짱"
204,ki**님,2022년 8월 31일,5,5,5,"작업중 급하게 시켜서 사진은 못짝었으나
진짜 맛났습니다
다음엔 근처애서 또 작업있을경우 또시켜먹고싶습니다"
205,gg**님,2022년 8월 31일,5,5,5,맛있게 잘 먹었습니다
206,th**님,2022년 8월 31일,5,5,5,얼큰하게 속풀이로 좋아요
207,dr**님,2022년 8월 31일,4,5,5,맛있게 잘 먹었습니다
208,mi**님,2022년 8월 31일,5,5,5,한끼맛있게먹었습니다.....
209,mi**님,2022년 8월 31일,5,5,5,한끼맛있게먹었습니다.....
210,km**님,2022년 8월 30일,5,5,5,양이 많고 배달이 빠름
211,ry**님,2022년 8월 30일,5,5,5,항상 삼선짬뽕만 시켜요
212,ho**님,2022년 8월 30일,5,5,5,맛있게 잘 먹었습니다
213,ar**님,2022년 8월 30일,5,5,5,배달도 엄청 빠르고 맛있게 잘 먹었어요!!!
214,ch**님,2022년 8월 30일,5,5,5,중국집 중에서 제일 맛있습니다 강추!
215,yh**님,2022년 8월 29일,5,5,5,푸짐하고 맛있어요~
216,ki**님,2022년 8월 29일,5,5,5,gooddddddd
217,kn**님,2022년 8월 28일,5,5,5,무난합니다무난합니다
218,kk**님,2022년 8월 28일,4,5,5,짜장면이 맛있어어서 주문했는데 짬뽕보다는 짜장면이 맛있어요!
219,co**님,2022년 8월 28일,5,5,5,맛잇어요맛잇어요맛잇어요9
220,de**님,2022년 8월 28일,4,5,5,"맛은있었는데
단무지가 상한맛이 났어요.. 신경써주세요.."
221,ji**님,2022년 8월 28일,4,1,5,"가격에 비하면 양이 좀 많이 작아요
저녁 늦은시간이라 그런지 면도 많이 삶아서 그런지 푹 퍼진듯 하내요
맛은 나쁘지 않습니다
2.5. 치고 짬뽕 6. 짜장 6. 탕 1.3 치고는 양이 엄청 적다는 사실 아쉽네요"
222,wo**님,2022년 8월 27일,5,5,5,"맛있어여근데 당면이들어잇을때도있고
없을따도있고무ㅓ죠"
223,10**님,2022년 8월 27일,5,5,5,배달빠르고 좋아요^^
224,1i**님,2022년 8월 27일,5,5,5,잘먹었습니다 감사합니다
225,md**님,2022년 8월 27일,5,5,5,국물도 시원하고 면을 따로 주실 수 있는지 문의했는데 반영해주셔서 감사합니다 !
226,kk**님,2022년 8월 26일,5,5,5,빠르고 맛있네요. 중국음식 생각날때마다 시켜먹어야 겠어요
227,ho**님,2022년 8월 26일,5,5,5,항상 잘 먹고 있습니다.
228,ne**님,2022년 8월 26일,2,2,2,주방장님 바꼇죠? 이집 단골입니다. 1점 주고 싶은데 단골이고 평점 떨어질까봐  2점으로 올릴께요 주방장님 바뀌셧나요?? 간짜장 엄청 짜고 찹쌀탕수육 엄청 달아요 어떻게 된걸까요 ??
229,su**님,2022년 8월 25일,4,4,5,배달엄청빠르세요  맛은 그냥^^;;; 양도  적당해요
230,xo**님,2022년 8월 25일,5,5,5,맛있었어요 또시킬께요
231,20**님,2022년 8월 25일,5,5,5,해산물도 많고 엄청 맛있었어요
232,yc**님,2022년 8월 25일,4,4,5,동네 중화요리집으로 가성비  최고 입니다..
233,ge**님,2022년 8월 25일,1,1,1,기사님이 배달 요청사항을 절~대 안읽어보시나봐요 요기요 기사님이 아니라 매장에서 직접 배달하시는 거 같은데 신발장 위에 두고 문자만 부탁드린다고 했는데 문 겁나 두드리고 곱배기로 주문했는데 양도 적고 딱 콤비 메뉴 하나만 시켜서 5층까지 올라오게 하는건 죄송한데 그냥 배달 시키지 말라고 작정하신 거 같아서 그럴게요 .. 콤비메뉴 하나만 시켜서 5층까지 올라오게 해서 정말 죄송합니다
234,so**님,2022년 8월 24일,5,5,5,..........
235,ch**님,2022년 8월 23일,5,5,5,찍먹 요청도 잘 들어주시고 너무 맛있게 잘 먹었습니다 강추드립니다
236,tn**님,2022년 8월 23일,5,5,5,"빠른배송 그리고 요청사항에 고기 빼달라고
잡채밥에요 
잘들어주셔서 감사드립니다
가족들이랑 맛있게 잘먹었어요~~^^
또 시킬께요"
237,ev**님,2022년 8월 22일,5,4,5,주문후 바로 배달되어서인지  짜장면 면발이 쫄깃하고 맛있었어요. 또 주문해서 먹고 싶은 마음.
238,co**님,2022년 8월 22일,5,5,5,맛잇게 먹엇습니다아
239,hi**님,2022년 8월 21일,5,5,5,맛있어요! 가성비 좋은 구성입니다
240,qq**님,2022년 8월 21일,5,5,5,"조금 뿔었지만 
잘 먹었습니다. 
맛은 있으니깐요
번창하세요!"
241,tl**님,2022년 8월 20일,3,3,5,먹을만 했어요. 하지만 양이 적음. 양 대비 가격은 좀 비싼듯
242,ry**님,2022년 8월 20일,5,5,5,삼성짬뽕은 역쉬 실망시키지 않는다
243,gm**님,2022년 8월 20일,5,5,5,맨날이집것만 먹게되네요
244,fh**님,2022년 8월 20일,5,5,5,음식도 맛있고 배달도 빠르고 감사합니다
245,jr**님,2022년 8월 19일,5,5,5,맛있게 잘 먹었습니다:)
246,jr**님,2022년 8월 19일,5,5,5,맛있게 잘 먹었습니다:)
247,sh**님,2022년 8월 19일,4,4,4,맛있고 배달도 빨라요
248,kj**님,2022년 8월 18일,5,5,5,맛있게 잘먹었습니다~~~
